"reg","tech","count","rca","reldens","comp","dutch.reg"
"west","B23",34,0.322058823529412,23.6935294117647,88.85,"west"
"west","B24",6,0.4,21.335,93.22,"west"
"west","B25",36,0.48,26.8194444444444,77,"west"
"west","B26",9,0.375555555555556,33.2,84.61,"west"
"west","B27",5,0.25,27.672,85.61,"west"
"west","B28",7,0.645714285714286,29.8228571428571,78.7,"west"
"west","B29",159,0.868930817610063,32.1542767295598,87.85,"west"
"west","B30",8,1.12125,31.38125,86.85,"west"
"west","B31",3,0.473333333333333,36.37,83.89,"west"
"west","B32",75,1.0848,36.3338666666667,87.14,"west"
"west","B33",79,1.08101265822785,22.1763291139241,72.88,"west"
"west","B41",26,0.853846153846154,21.7603846153846,80.84,"west"
"west","B42",6,0.39,26.1666666666667,53.03,"west"
"west","B43",0,NA,NA,60.21,"west"
"west","B44",6,0.633333333333333,22.385,83.35,"west"
"west","B60",201,0.547661691542288,23.2918407960199,79.68,"west"
"west","B61",27,0.72037037037037,25.9422222222222,70.93,"west"
"west","B62",60,0.716333333333333,25.5323333333333,77.83,"west"
"west","B63",114,5.35052631578947,42.8245614035088,54.95,"west"
"west","B64",98,1.51326530612245,18.305612244898,48.85,"west"
"west","B65",245,1.22204081632653,35.3403265306122,83.12,"west"
"west","B66",100,2.3864,35.883,76.02,"west"
"west","B67",44,3.87386363636364,51.7404545454545,70.76,"west"
"west","B68",0,NA,NA,85.33,"west"
"west","B81",9,1.83333333333333,33.9966666666667,54.11,"west"
"west","B82",26,1.31461538461538,43.6069230769231,47.97,"west"
"west","C01",76,1.36921052631579,51.3197368421053,55.08,"west"
"west","C02",54,1.63166666666667,59.7801851851852,62.73,"west"
"west","C03",17,0.708823529411765,34.5435294117647,80.24,"west"
"west","C04",28,0.677142857142857,39.6285714285714,66.7,"west"
"west","C05",9,1.14444444444444,75.3666666666667,63.47,"west"
"west","C06",6,8.64,26.06,44.28,"west"
"west","C07",591,2.04142131979695,67.4311675126904,43.5,"west"
"west","C08",175,0.932285714285714,48.9492571428571,75.46,"west"
"west","C09",145,1.148,35.6718620689655,71.3,"west"
"west","C10",91,2.74758241758242,60.4514285714286,62.32,"west"
"west","C11",91,2.25978021978022,63.8267032967033,59.26,"west"
"west","C12",527,2.43956356736243,66.3724288425047,39.92,"west"
"west","C13",5,9.61,62.86,58.9,"west"
"west","C14",5,5.394,32.352,87.87,"west"
"west","C21",51,6.21235294117647,67.3311764705882,84.9,"west"
"west","C22",47,2.74659574468085,46.2251063829787,74.72,"west"
"west","C23",76,2.455,38.1465789473684,68.56,"west"
"west","C25",50,1.8806,47.7276,64.52,"west"
"west","C30",1,0.86,25.47,47.84,"west"
"west","C40",4,4.755,79.5275,25.78,"west"
"west","D01",8,0.6075,28.925,88.62,"west"
"west","D02",3,3.51333333333333,21.45,90.33,"west"
"west","D03",4,0.5675,20.505,83.63,"west"
"west","D04",7,0.675714285714286,31.4242857142857,88.23,"west"
"west","D05",0,NA,NA,100,"west"
"west","D06",15,0.38,34.7053333333333,86.33,"west"
"west","D07",1,1.16,35.78,89.8,"west"
"west","D10",8,0.7175,14.38375,92.35,"west"
"west","D21",12,0.511666666666667,33.75,76.27,"west"
"west","E01",37,1.33,37.7067567567568,79.74,"west"
"west","E02",99,4.23393939393939,48.0170707070707,75.05,"west"
"west","E03",26,1.80230769230769,40.8665384615385,76.89,"west"
"west","E04",105,1.12190476190476,34.4765714285714,74.46,"west"
"west","E05",30,0.670333333333333,47.0193333333333,81.47,"west"
"west","E06",53,1.43660377358491,34.4635849056604,78.13,"west"
"west","E21",69,2.69521739130435,36.8413043478261,59.27,"west"
"west","F01",27,0.315185185185185,24.6855555555556,62.75,"west"
"west","F02",24,0.355,19.05,70.03,"west"
"west","F03",88,1.33306818181818,30.3964772727273,52.03,"west"
"west","F04",16,0.29375,24.321875,68.71,"west"
"west","F05",71,0.654084507042254,36.5042253521127,57.24,"west"
"west","F15",14,0.787142857142857,32.085,87.88,"west"
"west","F16",207,0.821980676328502,29.3905797101449,84.02,"west"
"west","F17",8,0.56375,48.24,64.7,"west"
"west","F21",25,0.5356,32.8284,77.28,"west"
"west","F22",12,3.37,34.3091666666667,67.73,"west"
"west","F23",16,0.6475,43.6075,74.07,"west"
"west","F24",87,1.2735632183908,36.5141379310345,76.3,"west"
"west","F25",49,1.26061224489796,40.2777551020408,74.28,"west"
"west","F26",6,1.1,33.335,81.89,"west"
"west","F27",21,6.73238095238095,30.2142857142857,83.41,"west"
"west","F28",43,1.4306976744186,39.7762790697674,68.42,"west"
"west","F41",4,0.375,21.035,67.63,"west"
"west","F42",6,0.818333333333333,29.0283333333333,57.3,"west"
"west","G01",597,1.08541038525963,34.6724790619765,38.15,"west"
"west","G02",114,1.01175438596491,29.3618421052632,44.26,"west"
"west","G03",55,1.56836363636364,32.3870909090909,46.14,"west"
"west","G04",7,0.437142857142857,22.0028571428571,27.92,"west"
"west","G05",62,0.440322580645161,29.4548387096774,66.44,"west"
"west","G06",395,0.863113924050633,24.0933164556962,0,"west"
"west","G07",25,1.1312,29.86,48.4,"west"
"west","G08",41,0.623170731707317,24.5073170731707,38.86,"west"
"west","G09",28,0.866428571428571,31.7592857142857,38.42,"west"
"west","G10",27,0.793703703703704,26.0614814814815,28.43,"west"
"west","G11",8,0.68,31.17625,33.65,"west"
"west","G12",0,NA,NA,71.54,"west"
"west","G16",55,0.727636363636364,43.9129090909091,25.96,"west"
"west","G21",10,1,45.533,51,"west"
"west","H01",272,0.837279411764706,35.4836764705882,51.42,"west"
"west","H02",137,0.637737226277372,31.4470072992701,66.17,"west"
"west","H03",28,0.5275,19.1457142857143,27.3,"west"
"west","H04",404,0.742945544554455,29.6324504950495,1.33,"west"
"west","H05",85,0.691764705882353,25.6615294117647,56.56,"west"
"west","H10",39,1.81,36.9048717948718,40.79,"west"
"west","Y02",657,1.21482496194825,37.0135464231355,57.67,"west"
"west","Y04",20,1.346,23.136,55.01,"west"
"west","Y10",27,1.15481481481481,33.027037037037,72.1,"west"
