Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - CONTXTFUL Technologies,https://www.crunchbase.com/funding_round/contxtful-seed--d6f46133,CONTXTFUL Technologies,https://www.crunchbase.com/organization/contxtful,Seed,1923000,CAD,1454801,2019-10-01,Seed,,,,Yes,"CONTXTFUL provide attention, viewability and business intelligence on the environment context of any digital audience.","Advertising, Artificial Intelligence (AI), Insurance, Internet, Machine Learning, Mobile Advertising, Privacy, Sensor, Software, Video Advertising",,"Montréal, Quebec, Canada, North America",http://www.contxtful.com,$1M to $10M,5323000,CAD,4045871,Seed,5,,TandemLaunch,1,,"175,268"
Seed Round - 42dot,https://www.crunchbase.com/funding_round/42dot-seed--dddf88e6,42dot,https://www.crunchbase.com/organization/42dot,Seed,2000000000,KRW,1761258,2019-03-22,Seed,,,,Yes,42dot is a mobility AI company that specializes in autonomous transportation and mobility solutions.,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Software, Transportation",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",https://42dot.ai,$10M to $50M,1456000000000,KRW,1096274211,M&A,6,Hyundai Motor Company,Hyundai Motor Company,1,,"270,675"
Seed Round - Exer Labs,https://www.crunchbase.com/funding_round/exer-labs-seed--e61d0a82,Exer Labs,https://www.crunchbase.com/organization/exer-labs,Seed,2500000,USD,2500000,2019-05-29,Seed,,,,Yes,Exer Labs is an information Technology & Services company.,"Artificial Intelligence (AI), Fitness, Health Care, Information Services, Information Technology, Software",,"Denver, Colorado, United States, North America",http://www.exer.ai/,Less than $1M,11000000,USD,11000000,Seed,3,Signia Venture Partners,Signia Venture Partners,1,1,"271,267"
Venture Round - Konverso,https://www.crunchbase.com/funding_round/konverso-series-unknown--20dbe1a1,Konverso,https://www.crunchbase.com/organization/konverso,Venture - Series Unknown,2000000,EUR,2224959,2019-10-17,,,,,Yes,Konverso is a IT & Communication - Media company.,"Artificial Intelligence (AI), Computer, Information Technology, Machine Learning, Software",,"Boulogne-billancourt, Ile-de-France, France, Europe",https://www.konverso.ai/,$1M to $10M,2000000,EUR,2224959,,1,Business angels,Business angels,1,,"176,529"
Seed Round - Subtle Medical,https://www.crunchbase.com/funding_round/subtle-medical-seed--2b2f1618,Subtle Medical,https://www.crunchbase.com/organization/subtle-medical,Seed,3000000,USD,3000000,2019-06-17,Seed,,,,Yes,Subtle Medical is a healthcare technology company that offers AI-powered medical imaging.,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical, Software",,"Menlo Park, California, United States, North America",https://subtlemedical.com/,$1M to $10M,59200000,USD,59200000,Early Stage Venture,9,,MedTech Innovator,1,,"484,182"
Series A - Foodics,https://www.crunchbase.com/funding_round/foodics-series-a--33ae4b3c,Foodics,https://www.crunchbase.com/organization/foodics,Series A,4000000,USD,4000000,2019-06-27,Early Stage Venture,,,,Yes,"Foodics is a restaurant management system that manages sales, transactions, inventory, employee schedules, and customer relationships.","Management Information Systems, Predictive Analytics, Productivity Tools, Restaurants, Software",,"Riyadh, Ar Riyad, Saudi Arabia, Asia",https://www.foodics.com,$50M to $100M,197996075,USD,197996075,Late Stage Venture,5,Savour Ventures,"Faith Capital, Naseel, Raed Ventures, Riyad TAQNIA Fund (RTF), Savour Ventures, Tech Invest Com",6,1,"486,022"
Seed Round - Technis,https://www.crunchbase.com/funding_round/technis-seed--22cac61d,Technis,https://www.crunchbase.com/organization/technis,Seed,1400000,CHF,1410022,2019-09-19,Seed,,,,Yes,Technis is building the future of connected and interactive flooring. Starting with a new generation of intelligent touch-enabled surface.,"Artificial Intelligence (AI), Information Services, Infrastructure",,"Lausanne, Vaud, Switzerland, Europe",https://technis.com,Less than $1M,2180000,CHF,2203856,Seed,7,,SICTIC,1,,"429,353"
Seed Round - Halla,https://www.crunchbase.com/funding_round/halla-seed--5a0a70c5,Halla,https://www.crunchbase.com/organization/halla,Seed,1400000,USD,1400000,2019-05-15,Seed,,,,Yes,Halla is an A.I. company that designs and develops real-time personalization solutions for grocers.,"Artificial Intelligence (AI), Delivery, E-Commerce, Grocery, Software",,"Los Angeles, California, United States, North America",https://www.halla.io,$1M to $10M,9500000,USD,9500000,M&A,10,E&A Venture Capital,"E&A Venture Capital, Food-X, SOSV",3,1,"519,389"
Seed Round - Bluewhite,https://www.crunchbase.com/funding_round/blue-white-robotics-seed--c52fd897,Bluewhite,https://www.crunchbase.com/organization/blue-white-robotics,Seed,1500000,USD,1500000,2019-03-01,Seed,,,,Yes,Bluewhite connects people with autonomous solutions today.,"AgTech, Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Drones, Machinery Manufacturing, Robotics",,"Tel Aviv, Tel Aviv, Israel, Asia",https://www.bluewhite.co,$10M to $50M,87500000,USD,87500000,Late Stage Venture,5,Entrée Capital,Entrée Capital,1,1,"488,367"
Seed Round - Robust Intelligence,https://www.crunchbase.com/funding_round/robust-intelligence-seed--b704752d,Robust Intelligence,https://www.crunchbase.com/organization/robust-intelligence,Seed,3000000,USD,3000000,2019-03-01,Seed,,,,Yes,Robust Intelligence eliminates AI Failures by detecting model vulnerabilities and automatically preventing bad outcomes.,"Artificial Intelligence (AI), Enterprise Software, Machine Learning, Software, Software Engineering",,"San Francisco, California, United States, North America",https://robustintelligence.com,$1M to $10M,44000000,USD,44000000,Early Stage Venture,3,"Engineering Capital, Sequoia Capital","Engineering Capital, Sequoia Capital",2,2,"184,948"
Series A - Ares Materials,https://www.crunchbase.com/funding_round/ares-materials-series-a--a51c730e,Ares Materials,https://www.crunchbase.com/organization/ares-materials,Series A,2600000,USD,2600000,2019-07-01,Early Stage Venture,,,,Yes,AI-enabled optical polymers,"Advanced Materials, Artificial Intelligence (AI), Electronics, Machine Learning, Semiconductor",Hispanic / Latine Founded,"Plano, Texas, United States, North America",http://aresmaterials.com/,$1M to $10M,10250997,USD,10250997,Early Stage Venture,10,,,,,"328,036"
Seed Round - aifora,https://www.crunchbase.com/funding_round/aifora-seed--54e8b4cf,aifora,https://www.crunchbase.com/organization/aifora,Seed,3000000,EUR,3430547,2019-02-04,Seed,,,,Yes,"aifora offers powerful SaaS solutions for more accurate and targeted pricing, promotions and merchandise flow for brands and retailers.","Artificial Intelligence (AI), B2B, Big Data, Machine Learning, Predictive Analytics, Retail Technology, SaaS",,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",https://www.aifora.com/,$1M to $10M,10000000,EUR,11940968,M&A,2,Capnamic Ventures,Capnamic Ventures,1,1,"185,424"
Venture Round - MILIZE,https://www.crunchbase.com/funding_round/milize-series-unknown--956777fc,MILIZE,https://www.crunchbase.com/organization/milize,Venture - Series Unknown,330000000,JPY,3026843,2019-12-02,,,,,Yes,"MILIZE is a development and operation of a web platform that integrates financial engineering, AI research, development, and operation.","Artificial Intelligence (AI), Asset Management, Finance",,"Tokyo, Tokyo, Japan, Asia",http://milize.co.jp/milize_hp,,879920000,JPY,7985545,,6,,"DIP Corporation, Japan Post Capital, K&P Partners",3,,"185,913"
Seed Round - TmmmT Tech,https://www.crunchbase.com/funding_round/tmmmt-tech-seed--28e8e42a,TmmmT Tech,https://www.crunchbase.com/organization/tmmmt-tech,Seed,4000000,USD,4000000,2019-01-01,Seed,,,,Yes,"TmmT is an online application to order food that provides instant delivery for food, vegetables & fruits.","E-Commerce, Food Delivery, Predictive Analytics",,"Riyadh, Ar Riyad, Saudi Arabia, Asia",https://tmmt.com/,,4000000,USD,4000000,Seed,1,,,,,"186,481"
Seed Round - Semacare,https://www.crunchbase.com/funding_round/semacare-seed--783748d6,Semacare,https://www.crunchbase.com/organization/semacare,Seed,10000000,CNY,1489913,2019-03-06,Seed,,,,Yes,Semacare mainly provides products for heart AI real-time care,"Analytics, Artificial Intelligence (AI), Health Care, Machine Learning, Medical",,"Shenzhen, Guangdong, China, Asia",https://www.semacare.com/,,10000000,CNY,1489913,Seed,2,ISVI,ISVI,1,,"187,040"
Seed Round - Evidence Prime,https://www.crunchbase.com/funding_round/evidence-prime-seed--21b99c5e,Evidence Prime,https://www.crunchbase.com/organization/evidence-prime,Seed,2000000,USD,2000000,2019-05-01,Seed,,,,Yes,AI-based tools and services for Evidence-Based Health Care,"Artificial Intelligence (AI), Health Care, Information Technology, Knowledge Management, Natural Language Processing",,"Hamilton, Ontario, Canada, North America",http://www.evidenceprime.com,$1M to $10M,2000000,USD,2000000,Seed,1,,,,,"171,295"
Seed Round - Vara,https://www.crunchbase.com/funding_round/vara-seed--f0f399de,Vara,https://www.crunchbase.com/organization/vara,Seed,3000000,EUR,3438451,2019-01-01,Seed,,,,Yes,Vara develops a breast cancer screening platform powered by AI.,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning",,"Berlin, Berlin, Germany, Europe",https://www.vara.ai/,,14000000,EUR,15191796,Early Stage Venture,6,,,,,"189,013"
Seed Round - DriveTrust,https://www.crunchbase.com/funding_round/drivetrust-seed--38afac87,DriveTrust,https://www.crunchbase.com/organization/drivetrust,Seed,1500000,EUR,1670379,2019-07-26,Seed,,,,Yes,DriveTrust is an AI-powered dash cam with short range V2X and LTE communication capabilities.,"Artificial Intelligence (AI), Automotive, Information Technology, Machine Learning",,"Rennes, Bretagne, France, Europe",https://drivetrust.eu,$1M to $10M,1500000,EUR,1670379,Seed,2,EIT Digital Accelerator,EIT Digital Accelerator,1,,"268,178"
Seed Round - Gaiascope,https://www.crunchbase.com/funding_round/gaiascope-seed--7430cb7f,Gaiascope,https://www.crunchbase.com/organization/gaiascope,Seed,2318000,USD,2318000,2019-08-19,Seed,,,,Yes,Gaiascope helps energy companies and investors transition to the future in the most economic way possible.,"CleanTech, Energy, Machine Learning, Power Grid, Software, Sustainability","Women Founded, Women Led","Boston, Massachusetts, United States, North America",https://www.gaia-scope.com,$1M to $10M,4318000,USD,4318000,Seed,2,Y Combinator,"ACE Investment Partners Ltd., Jon Soberg, Y Combinator",3,,"294,795"
Pre Seed Round - Greyparrot,https://www.crunchbase.com/funding_round/greyparrot-ai-pre-seed--36ab39ae,Greyparrot,https://www.crunchbase.com/organization/greyparrot-ai,Pre-Seed,1050000,GBP,1387155,2019-03-01,Seed,,,,Yes,Greyparrot is using AI waste analytics to unlock a new understanding of discarded resources that we call waste intelligence.,"Analytics, Artificial Intelligence (AI), B2B, Computer Vision, Information Technology, Machine Learning, Recycling, Software, Waste Management",,"London, England, United Kingdom, Europe",https://www.greyparrot.ai,$1M to $10M,30821577,USD,30821577,,7,,Creative Destruction Lab (CDL),1,,"359,999"
Debt Financing - Amperon,https://www.crunchbase.com/funding_round/amperon-debt-financing--6933f7f5,Amperon,https://www.crunchbase.com/organization/amperon,Debt Financing,1430000,USD,1430000,2019-11-08,,,,,No,Amperon is a provider of a digital smart meter platform that delivers real-time energy data forecasts and analytics.,"Artificial Intelligence (AI), Energy, Test and Measurement",,"Houston, Texas, United States, North America",https://www.amperon.co,Less than $1M,31340000,USD,31340000,Early Stage Venture,6,,,,,"433,109"
Pre Seed Round - Trials.ai,https://www.crunchbase.com/funding_round/trials-ai-pre-seed--fb762719,Trials.ai,https://www.crunchbase.com/organization/trials-ai,Pre-Seed,1300000,USD,1300000,2019-10-30,Seed,,,,Yes,We are on a mission to get effective treatments to patients faster by using AI to optimize clinical trial protocols for speed and success.,"Analytics, Artificial Intelligence (AI), Clinical Trials, Machine Learning, Software","Women Founded, Women Led","San Diego, California, United States, North America",https://trials.ai/,$1M to $10M,1300000,USD,1300000,M&A,6,Teal Ventures,"Amplify.LA, Nex Cubed, Sway Ventures, Teal Ventures",4,1,"368,410"
Pre Seed Round - Moments Lab (ex Newsbridge),https://www.crunchbase.com/funding_round/newsbridge-pre-seed--795c4b92,Moments Lab (ex Newsbridge),https://www.crunchbase.com/organization/newsbridge,Pre-Seed,1500000,EUR,1705274,2019-06-25,Seed,,,,Yes,"Moments Lab describes videos using generative and multimodal AI, making video accurately searchable by humans and understandable by LLMs.","Artificial Intelligence (AI), Video",,"Boulogne-billancourt, Ile-de-France, France, Europe",https://www.momentslab.com/,$1M to $10M,12500000,EUR,13405829,Early Stage Venture,3,Elaia,Elaia,1,,"401,173"
Seed Round - Jubo,https://www.crunchbase.com/funding_round/jubo-seed--5dc4a382,Jubo,https://www.crunchbase.com/organization/jubo,Seed,2000000,USD,2000000,2019-01-31,Seed,,,,Yes,"We deliver person-centered care experience by connecting healthcare data, empowering caregivers, and engaging family.","Artificial Intelligence (AI), Elder Care, Health Care, Home Health Care, Information Technology, Internet of Things, Software",,"Taipei, T'ai-pei, Taiwan, Asia",http://www.jubo.health/,,23534261,USD,23534261,Early Stage Venture,7,Darwin Venture Management,"Darwin Venture Management, National Development Fund of Taiwan Government",2,,"369,235"
Seed Round - Aktivo Labs,https://www.crunchbase.com/funding_round/aktivolabs-seed--3291bff6,Aktivo Labs,https://www.crunchbase.com/organization/aktivolabs,Seed,2000000,USD,2000000,2019-10-03,Seed,,,,Yes,"Empowering enterprises & governments to build scalable, evidence based health & well-being solutions.","Analytics, Fitness, Health Care, Health Insurance, Life Insurance, mHealth, Personal Health, Predictive Analytics, Psychology, Wellness",,"Singapore, Central Region, Singapore, Asia",https://www.aktivolabs.com/,$1M to $10M,13000000,USD,13000000,Early Stage Venture,3,,,,,"369,936"
Grant - Overcast HQ,https://www.crunchbase.com/funding_round/overcast-hq-grant--fa358d88,Overcast HQ,https://www.crunchbase.com/organization/overcast-hq,Grant,1500000,EUR,1677183,2019-12-29,,,,,No,"Overcast provides powerful video management solutions that streamline how businesses review, approve and collaborate on video using AI.","Artificial Intelligence (AI), Collaboration, Machine Learning, SaaS, Video",,"Dublin, Dublin, Ireland, Europe",https://www.overcasthq.com/,Less than $1M,3476981,USD,3476981,,3,Disruptive Technologies Innovation Fund,Disruptive Technologies Innovation Fund,1,,"135,181"
Seed Round - WizSchool,https://www.crunchbase.com/funding_round/wizschool-seed--16d8a582,WizSchool,https://www.crunchbase.com/organization/wizschool,Seed,2000584053,KRW,1681417,2019-10-10,Seed,,,,Yes,Rebrick provides software creation platforms and educational services using Metaverse Engines,"Apps, Artificial Intelligence (AI), EdTech, Education, Metaverse, Software",,"Yeoksamdong, Seoul-t'ukpyolsi, South Korea, Asia",https://wizschool.io,$1M to $10M,23002282053,KRW,18049088,Early Stage Venture,4,Capstone Partners,Capstone Partners,1,1,"370,357"
Seed Round - Vivun,https://www.crunchbase.com/funding_round/vivun-inc-seed--0ad17402,Vivun,https://www.crunchbase.com/organization/vivun-inc,Seed,3000000,USD,3000000,2019-11-26,Seed,,,,Yes,Vivun’s AI-powered platform lets any B2B business unlock the power of PreSales to grow revenue efficiently.,"Artificial Intelligence (AI), B2B, CRM, Enterprise Software, Machine Learning, Sales, Sales Automation, Software","Women Founded, Women Led","Dover, Delaware, United States, North America",https://www.vivun.com,Less than $1M,131000000,USD,131000000,Late Stage Venture,4,Unusual Ventures,"Firebolt Ventures, Unusual Ventures",2,2,"370,586"
Seed Round - Ensemble IP,https://www.crunchbase.com/funding_round/ensemble-ip-seed--caa5f923,Ensemble IP,https://www.crunchbase.com/organization/ensemble-ip,Seed,2000000,USD,2000000,2019-11-01,Seed,2000000,USD,2000000,Yes,Professional IP Services,"Information Technology, Machine Learning, Software",,"Washington, District of Columbia, United States, North America",http://www.ensembleip.com,$1M to $10M,2000000,USD,2000000,Seed,1,,,,,"370,680"
Series A - Lucidya,https://www.crunchbase.com/funding_round/lucidya-series-a--18838066,Lucidya,https://www.crunchbase.com/organization/lucidya,Series A,1250000,USD,1250000,2019-01-16,Early Stage Venture,,,,Yes,Enterprise B2B SaaS company that aims to reshape customer experience in the MENA region leveraging proprietary AI & NLP technologies.,"Analytics, Artificial Intelligence (AI), Machine Learning, SaaS, Social CRM, Social Media Management",,"Riyadh, Ar Riyad, Saudi Arabia, Asia",http://lucidya.com,$1M to $10M,7250000,USD,7250000,Early Stage Venture,2,VentureSouq,"Abunayyan Holding, Business Incubators and Accelerators Company(BIAC Incubators), Saudi Venture Capital Company, SEEDRA Ventures, VentureSouq",5,,"373,334"
Angel Round - WR Tech,https://www.crunchbase.com/funding_round/wr-tech-angel--86e26f5d,WR Tech,https://www.crunchbase.com/organization/wr-tech,Angel,20000000,CNY,2906619,2019-07-13,Seed,,,,Yes,WR Tech is the developer of AI technology products.,"Artificial Intelligence (AI), Machine Learning, Semiconductor",,"Nanjing, Jiangsu, China, Asia",http://www.windorise.com,,20000000,CNY,2906619,Seed,1,Lancome Ventures,Lancome Ventures,1,,"350,433"
"Series B - Scenera, Inc.",https://www.crunchbase.com/funding_round/scenera-inc-series-b--2f6956b5,"Scenera, Inc.",https://www.crunchbase.com/organization/scenera-inc,Series B,2000000,USD,2000000,2019-09-19,Early Stage Venture,,,,Yes,"Scenera is a leader in protecting human safety, security, and privacy while optimizing AIoT operations.","Artificial Intelligence (AI), Cloud Computing, Computer Vision, Internet of Things, Machine Learning, PaaS, Privacy, Public Safety, Security, Software",,"Palo Alto, California, United States, North America",http://scenera.net/,Less than $1M,8500000,USD,8500000,Early Stage Venture,4,,,,,"138,218"
Seed Round - MachEye,https://www.crunchbase.com/funding_round/macheye-seed--18bec550,MachEye,https://www.crunchbase.com/organization/macheye,Seed,4600000,USD,4600000,2019-01-01,Seed,,,,Yes,Natural Search & AI-Powered Interactive Analytics,"Analytics, Artificial Intelligence (AI), Business Intelligence, Information Technology, Machine Learning, Natural Language Processing, Software",,"San Jose, California, United States, North America",https://www.macheye.com,$1M to $10M,4600000,USD,4600000,Seed,2,Canaan Partners,Canaan Partners,1,1,"661,257"
Pre Seed Round - SweGreen,https://www.crunchbase.com/funding_round/swegreen-pre-seed--d2d162dc,SweGreen,https://www.crunchbase.com/organization/swegreen,Pre-Seed,1500000,USD,1500000,2019-03-01,Seed,,,,Yes,"SweGreen is the #1 Agtech company of Sweden! We offer InStore vertical farming solutions to supermarkets, retailers, restaurants and hotels!","AgTech, Artificial Intelligence (AI), Farming",,"Stockholm, Stockholms Lan, Sweden, Europe",http://swegreen.com,$1M to $10M,8520000,USD,8520000,Seed,6,,,,,"351,467"
Venture Round - Gnani.ai,https://www.crunchbase.com/funding_round/gnani-ai-series-unknown--ca6566e7,Gnani.ai,https://www.crunchbase.com/organization/gnani-ai,Venture - Series Unknown,1800000,USD,1800000,2019-07-10,,,,,Yes,Conversational AI deep tech company using speech technology and NLP for automation and analytics of conversations over multiple channels,"Analytics, Artificial Intelligence (AI), Customer Service, Information Technology, Machine Learning, SaaS, Software",,"Bangalore, Karnataka, India, Asia",https://www.gnani.ai/,,5383266,USD,5383266,Early Stage Venture,2,Samsung Ventures,Samsung Ventures,1,,"296,517"
Seed Round - LynxCare,https://www.crunchbase.com/funding_round/lynxcare-seed--c13cf5a7,LynxCare,https://www.crunchbase.com/organization/lynxcare,Seed,1750000,EUR,1969776,2019-04-08,Seed,,,,Yes,Big Data platform for hospitals and clinics,"Artificial Intelligence (AI), Health Care, Hospital",,"Leuven, Vlaams-Brabant, Belgium, Europe",https://lynx.care/,Less than $1M,24450000,EUR,26026625,Early Stage Venture,6,,"Annie Vereecken, ING Belgium",2,,"662,004"
Seed Round - NLMatics,https://www.crunchbase.com/funding_round/nlmatics-seed--dba7e123,NLMatics,https://www.crunchbase.com/organization/nlmatics,Seed,2000000,USD,2000000,2019-12-11,Seed,,,,Yes,NLMatics is a Natural Language Processing (NLP) platform that deploys multiple strategies to improve relevancy.,"Artificial Intelligence (AI), Machine Learning, Software",,"New York, New York, United States, North America",https://www.nlmatics.com,$1M to $10M,2000000,USD,2000000,,2,,,,,"352,261"
"Grant - Armaments Research Company, Inc.",https://www.crunchbase.com/funding_round/armaments-research-company-grant--c634bc49,"Armaments Research Company, Inc.",https://www.crunchbase.com/organization/armaments-research-company,Grant,1449994,USD,1449994,2019-08-28,,,,,No,Armaments Research Company provides firearm accessories and analytics to professional security forces worldwide.,"Aerospace, Analytics, Artificial Intelligence (AI), Public Safety, Security",,"Washington, District of Columbia, United States, North America",http://www.armaments.us/,$1M to $10M,1674994,USD,1674994,,2,National Science Foundation,National Science Foundation,1,,"168,529"
Venture Round - 1X,https://www.crunchbase.com/funding_round/halodi-robotics-series-unknown--dbc35b46,1X,https://www.crunchbase.com/organization/halodi-robotics,Venture - Series Unknown,16000000,NOK,1814141,2019-12-31,,404000000,NOK,45807066,Yes,1X is an AI and robotics company that designs and develops humanoid robots to address global labor needs.,"Artificial Intelligence (AI), Hardware, Manufacturing, Robotics",,"Moss, Ostfold, Norway, Europe",https://www.1x.tech,,136488234,USD,136488234,Early Stage Venture,8,,Valinor AS,1,,"352,600"
Seed Round - Infermedica,https://www.crunchbase.com/funding_round/infermedica-seed--50e1d503,Infermedica,https://www.crunchbase.com/organization/infermedica,Seed,3650000,USD,3650000,2019-06-06,Seed,,,,Yes,Infermedica is a leading digital health company specialized in AI-powered solutions for preliminary diagnosis and patient triage.,"Artificial Intelligence (AI), Health Care, Health Insurance, Hospital, Machine Learning, mHealth, Personal Health, Predictive Analytics",,"Wroclaw, Dolnoslaskie, Poland, Europe",https://infermedica.com,$10M to $50M,44950000,USD,44950000,Early Stage Venture,11,Karma Ventures,"Dreamit Ventures, Inovo VC, Karma Ventures, Müller Medien",4,2,"638,941"
Venture Round - Sherpa Digital Media,https://www.crunchbase.com/funding_round/sherpa-digital-media-series-unknown--308bda18,Sherpa Digital Media,https://www.crunchbase.com/organization/sherpa-digital-media,Venture - Series Unknown,2150000,USD,2150000,2019-03-29,,,,,Yes,"Sherpa develops an extensible, data-driven streaming video platform for the enterprise.","Business Intelligence, Digital Media, Enterprise Software, Marketing Automation, Predictive Analytics, Software, Video on Demand, Video Streaming",,"San Mateo, California, United States, North America",http://www.SherpaDigitalMedia.com,$1M to $10M,7650000,USD,7650000,M&A,4,,,,,"353,147"
Series A - Vet-AI,https://www.crunchbase.com/funding_round/vet-ai-series-a--c3850123,Vet-AI,https://www.crunchbase.com/organization/vet-ai,Series A,1000000,GBP,1323758,2019-03-03,Early Stage Venture,,,,Yes,Vet-AI is a veterinary technology company that prevents and predicts conditions in animals.,"Artificial Intelligence (AI), Machine Learning, Medical, Mobile Apps, Veterinary",,"Leeds, Leeds, United Kingdom, Europe",http://www.vet-ai.com,$10M to $50M,14775000,GBP,18818979,Early Stage Venture,5,,,,,"574,949"
Debt Financing - Kepler Vision Technologies,https://www.crunchbase.com/funding_round/kepler-vision-technologies-debt-financing--b8e50cb8,Kepler Vision Technologies,https://www.crunchbase.com/organization/kepler-vision-technologies,Debt Financing,1200000,EUR,1329490,2019-08-01,,,,,No,Kepler Vision Technologies develops an AI that looks after the well-being of humans.,"Artificial Intelligence (AI), Computer Vision, Machine Learning, Software",,"Amsterdam, Noord-Holland, The Netherlands, Europe",https://www.keplervision.eu,$1M to $10M,5400000,EUR,6155517,,5,Ministry of Economic Affairs (Innovation Credit),Ministry of Economic Affairs (Innovation Credit),1,,"510,635"
Series A - EmbodyMe,https://www.crunchbase.com/funding_round/embodyme-series-a--94af3559,EmbodyMe,https://www.crunchbase.com/organization/embodyme,Series A,230000000,JPY,2125980,2019-09-12,Early Stage Venture,,,,Yes,"EmbodyMe is developing patented AI technology for video chat, live streaming, and creating videos.","Artificial Intelligence (AI), Video, Video Chat, Video Streaming",,"Tokyo, Tokyo, Japan, Asia",https://embodyme.com,$1M to $10M,4056294,USD,4056294,Early Stage Venture,5,Incubate Fund,"Deep30, Deepcore, Incubate Fund, NEDO, Shigeru Urushibara, SMBC Venture Capital, Techstars",7,1,"307,906"
Seed Round - Blooma,https://www.crunchbase.com/funding_round/blooma-seed--84b35944,Blooma,https://www.crunchbase.com/organization/blooma,Seed,2750000,USD,2750000,2019-08-20,Seed,,,,Yes,Blooma is the leading digital underwriting platform powered by artificial intelligence for commercial real estate,"Artificial Intelligence (AI), Commercial Real Estate, FinTech, Software",,"San Diego, California, United States, North America",https://blooma.ai/,,20750000,USD,20750000,Early Stage Venture,3,"Abstract Ventures, Floodgate, Florence Venture Partners, Serra Ventures","Abstract Ventures, Castile Ventures, Floodgate, Florence Venture Partners, Serra Ventures",5,1,"511,047"
Series A - Ablacon,https://www.crunchbase.com/funding_round/ablacon-series-a--096671ab,Ablacon,https://www.crunchbase.com/organization/ablacon,Series A,2000000,USD,2000000,2019-07-23,Early Stage Venture,,,,Yes,Ablacon is a provider of AI-guided atrial fibrillation therapies.,"Artificial Intelligence (AI), Machine Learning, Therapeutics",,"Wheat Ridge, Colorado, United States, North America",http://ablacon.com/,,63500000,USD,63500000,Early Stage Venture,4,,,,,"511,922"
Series A - WhalesBot,https://www.crunchbase.com/funding_round/whalesbot-series-a--828d657f,WhalesBot,https://www.crunchbase.com/organization/whalesbot,Series A,10000000,CNY,1454292,2019-05-15,Early Stage Venture,,,,Yes,WhalesBot is a Robotics and programming education service provider,"EdTech, Education, Machine Learning, Robotics, STEM Education",,"Shanghai, Shanghai, China, Asia",http://www.whalesbot.com,$1M to $10M,110000000,CNY,15308737,,5,Yonghua Capital,Yonghua Capital,1,,"566,315"
Seed Round - rMark Bio,https://www.crunchbase.com/funding_round/rmark-bio-inc-seed--f7d417ff,rMark Bio,https://www.crunchbase.com/organization/rmark-bio-inc,Seed,1500000,USD,1500000,2019-02-07,Seed,,,,Yes,rMark Bio delivers intelligence solutions to the life science industry.,"Artificial Intelligence (AI), Big Data, Biotechnology, Business Intelligence, Cloud Computing, Collaboration, Life Science, Software",,"Chicago, Illinois, United States, North America",http://www.rmarkbio.com,Less than $1M,6570888,USD,6570888,M&A,7,Lincoln Park Capital Fund,"Lincoln Park Capital Fund, M25, MATH Venture Partners, SaaS Ventures, Stout Street Capital",5,1,"407,273"
Venture Round - Visage,https://www.crunchbase.com/funding_round/visage-2-series-unknown--b0018bf8,Visage,https://www.crunchbase.com/organization/visage-2,Venture - Series Unknown,2000000,USD,2000000,2019-11-19,,,,,Yes,Automated candidate sourcing using AI & Crowdsourcing,"Analytics, Artificial Intelligence (AI), Crowdsourcing, Employment, Human Resources, Machine Learning, Recruiting, SaaS",,"Kyle, Texas, United States, North America",http://www.visage.jobs,$1M to $10M,10891000,USD,10891000,Early Stage Venture,8,,,,,"512,342"
Seed Round - RampUp,https://www.crunchbase.com/funding_round/rampup-2-seed--3dfc455a,RampUp,https://www.crunchbase.com/organization/rampup-2,Seed,1250000,USD,1250000,2019-01-01,Seed,,,,Yes,RampUp is an AI-powered employment marketplace that frictionlessly connects candidates and employers. ,"Artificial Intelligence (AI), Health Care, Human Resources, Information Technology, Machine Learning, Marketplace, SaaS, Software",,"Denver, Colorado, United States, North America",https://rampupinc.com/,$10M to $50M,1250000,USD,1250000,Seed,1,,,,,"267,248"
Seed Round - Conundrum,https://www.crunchbase.com/funding_round/conundrum-seed--647e67d6,Conundrum,https://www.crunchbase.com/organization/conundrum,Seed,1500000,USD,1500000,2019-02-25,Seed,,,,Yes,"Conundrum is a leading provider of Industrial AI software accelerating digital transformation for metal, mining and steel industries.","Analytics, Artificial Intelligence (AI), Industrial Automation, Information Technology, Machine Learning, Software",,"Cambridge, Cambridgeshire, United Kingdom, Europe",https://conundrum.ai/,$1M to $10M,7750000,USD,7750000,Early Stage Venture,3,Speedinvest,Speedinvest,1,,"408,888"
