Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Noteworthy AI,https://www.crunchbase.com/funding_round/noteworthy-ai-seed--c09e1f8c,Noteworthy AI,https://www.crunchbase.com/organization/noteworthy-ai,Seed,3000000,USD,3000000,2022-07-20,Seed,,,,Yes,Noteworthy provides vehicle-mounted computer vision technology that identifies visual defects in grid assets like utility poles.,"Artificial Intelligence (AI), Internet of Things, Power Grid",,"Stamford, Connecticut, United States, North America",https://noteworthy.ai,Less than $1M,8808453,USD,8808453,,4,,"Asymmetry Ventures, Avesta Fund, Boro Capital, C2 Ventures, City Light Capital, Climate Capital, Connecticut Innovations, Earthshot Ventures, Keiki Capital, Susquehanna International Group (SIG), Techstars",11,2,"78,001"
Seed Round - Triophore,https://www.crunchbase.com/funding_round/triophore-seed--934d79e5,Triophore,https://www.crunchbase.com/organization/triophore,Seed,2400000,USD,2400000,2023-05-02,Seed,,,,Yes,"Building an app to provide robust solutions forembedded design needs,software developments,automation,green technology","Artificial Intelligence (AI), Blockchain, Cloud Computing, Embedded Systems, Internet of Things, Machine Learning",,"Bikaner, Rajasthan, India, Asia",https://triophore.co,,2400000,USD,2400000,Seed,1,,,,,"79,059"
Venture Round - EARTH AI,https://www.crunchbase.com/funding_round/earth-ai-series-unknown--b638ed60,EARTH AI,https://www.crunchbase.com/organization/earth-ai,Venture - Series Unknown,4000000,USD,4000000,2022-12-15,,,,,Yes,EARTH AI is a predictive explorer and driller for critical minerals.,"Artificial Intelligence (AI), Hardware, Mineral, Mining, Mining Technology",,"San Mateo, California, United States, North America",http://www.earth-ai.com/,$1M to $10M,14000000,USD,14000000,,4,,Roman Smolevskiy,1,,"79,373"
Seed Round - Apptunix,https://www.crunchbase.com/funding_round/apptunix-ea14-seed--3a920ad8,Apptunix,https://www.crunchbase.com/organization/apptunix-ea14,Seed,2100000,USD,2100000,2023-03-01,Seed,,,,Yes,"The ""Experience First""​ Mobeile App & Web solutions Development Agency","Android, Artificial Intelligence (AI), DevOps, iOS, Machine Learning, Web Apps, Web Development",,"Jalandhar, Punjab, India, Asia",https://apptunix.co,,2100000,USD,2100000,Seed,1,,,,,"79,128"
Convertible Note - FOVIAGENX HOLDING/FOVIATECH,https://www.crunchbase.com/funding_round/foviatech-gmbh-convertible-note--876d01a4,FOVIAGENX HOLDING/FOVIATECH,https://www.crunchbase.com/organization/foviatech-gmbh,Convertible Note,2000000,EUR,2133693,2023-03-01,,14400000,EUR,15362589,No,"Technology, Graphene, Artificial Intelligence","Advanced Materials, Aerospace, Artificial Intelligence (AI)",,"Hamburg, Hamburg, Germany, Europe",https://www.foviatech.com/,$1M to $10M,3568000,EUR,3888727,Seed,3,,,,,"81,916"
Pre Seed Round - Nota,https://www.crunchbase.com/funding_round/nota-6438-pre-seed--d8ebae30,Nota,https://www.crunchbase.com/organization/nota-6438,Pre-Seed,3300000,USD,3300000,2022-12-01,Seed,,,,Yes,"Nota is a multimedia company using intelligent tech to improve storytelling, bring journalism to the new web and more.","Artificial Intelligence (AI), Intelligent Systems, Publishing, Software",,"Los Angeles, California, United States, North America",https://www.heynota.com,,3300000,USD,3300000,Seed,1,Ankord Labs,Ankord Labs,1,,"82,436"
Series A - CleanRobotics,https://www.crunchbase.com/funding_round/cleanrobotics-series-a--13930591,CleanRobotics,https://www.crunchbase.com/organization/cleanrobotics,Series A,4500000,USD,4500000,2022-08-13,Early Stage Venture,,,,Yes,"CleanRobotics makes recycling affordable for businesses, and profitable for recyclers.","Artificial Intelligence (AI), Machine Learning, Product Design, Recycling, Robotics, Waste Management",,"Longmont, Colorado, United States, North America",http://www.cleanrobotics.com/,$1M to $10M,11011889,USD,11011889,Early Stage Venture,5,,"HAX, Longmont Evergreen Opportunity Fund, Melco International Development, SOSV, Undivided",5,,"81,405"
Seed Round - Manifold,https://www.crunchbase.com/funding_round/manifold-bb76-seed--21467180,Manifold,https://www.crunchbase.com/organization/manifold-bb76,Seed,4217775,USD,4217775,2022-06-15,Seed,,,,Yes,Manifold is an AI-powered clinical research platform.,"Artificial Intelligence (AI), Enterprise Software, Health Care, Life Science, Software",,"Newton, Massachusetts, United States, North America",https://www.manifold.ai,$10M to $50M,22517775,USD,22517775,Early Stage Venture,4,TTCER Partners,TTCER Partners,1,,"81,520"
Seed Round - Vivid Machines,https://www.crunchbase.com/funding_round/vivid-machines-seed--494acce2,Vivid Machines,https://www.crunchbase.com/organization/vivid-machines,Seed,4300000,CAD,3189580,2023-04-20,Seed,,,,Yes,Vivid Machines is a startup company that revolutionizes agricultural production to help fruit and vegetable farmers produce more food.,"AgTech, Artificial Intelligence (AI), Machine Learning, Software",,"Toronto, Ontario, Canada, North America",https://www.vivid-machines.com/,$1M to $10M,4737046,USD,4737046,Seed,6,BDC Venture Capital,"Algoma Orchards, Bdc Thrive venture, BDC Venture Capital, BoxOne Ventures, Conexus Venture Capital, Cornell Capital, Entrepreneur First, Freycinet Ventures, MaRS Investment Accelerator Fund, N49P, StandUp Ventures, Tall Grass Ventures, The W Fund",13,2,"82,176"
Seed Round - Cricway,https://www.crunchbase.com/funding_round/cricway-seed--556575a1,Cricway,https://www.crunchbase.com/organization/cricway,Seed,2700000,USD,2700000,2023-03-31,Seed,,,,Yes,Cricway is building a mobile application that provides live cricket scores and line rates,"Apps, Artificial Intelligence (AI), Digital Entertainment, Machine Learning, Sports",,"Delhi, Delhi, India, Asia",https://cricway.live,,2700000,USD,2700000,Seed,1,,,,,"83,323"
Seed Round - Fizyr,https://www.crunchbase.com/funding_round/fizyr-seed--e6d1fca6,Fizyr,https://www.crunchbase.com/organization/fizyr,Seed,4200000,EUR,4488517,2022-05-25,Seed,,,,Yes,Fizyr is enables the automating of human tasks in logistics using AI.,"Artificial Intelligence (AI), Industrial Automation, Logistics",,"Delft, Zuid-Holland, The Netherlands, Europe",https://fizyr.com/,$1M to $10M,4200000,EUR,4488517,Seed,2,FORWARD.one,FORWARD.one,1,1,"83,610"
Seed Round - Zoltar,https://www.crunchbase.com/funding_round/zoltar-labs-seed--f80eff5d,Zoltar,https://www.crunchbase.com/organization/zoltar-labs,Seed,3800000,USD,3800000,2022-09-15,Seed,,,,Yes,Zoltar Labs provides AI-assisted tools to automate customer support.,"Artificial Intelligence (AI), Customer Service, Developer Platform, Developer Tools, Generative AI, Information Technology, Natural Language Processing, SaaS",,"New York, New York, United States, North America",https://www.zoltarlabs.com,,4300000,USD,4300000,Seed,2,,,,,"83,751"
Pre Seed Round - Session42,https://www.crunchbase.com/funding_round/session-42-pre-seed--556d2f08,Session42,https://www.crunchbase.com/organization/session-42,Pre-Seed,3500000,USD,3500000,2022-01-01,Seed,,,,Yes,Session42 is a transformative music platform leveraging advanced AI to empower artists,"Artificial Intelligence (AI), Media and Entertainment, Music, Music Label, Music Streaming",,"Tel Aviv, Tel Aviv, Israel, Asia",https://session-42.com,,7500000,USD,7500000,Seed,2,,,,,"83,852"
Pre Seed Round - Airstack,https://www.crunchbase.com/funding_round/airstack-pre-seed--1ecc35c2,Airstack,https://www.crunchbase.com/organization/airstack,Pre-Seed,3700000,USD,3700000,2023-05-17,Seed,,,,Yes,Airstack is an artificial intelligence-powered platform that allows on-chain data across projects and blockchains.,"Artificial Intelligence (AI), Blockchain, Developer APIs, Web3",,"Miami Beach, Florida, United States, North America",https://airstack.xyz,,11500000,USD,11500000,Seed,3,Superscrypt,"Allen Day, Artichoke Capital, CoinSwitch, Cypher Capital, Dan Romero, David Choi, Delta Blockchain Fund, Eddie Lou, Hashed Emergent, Lecca Ventures, NGC Ventures, Patricio Worthalter, Perridon Holdings, Polygon, Primal Capital, Sandeep Nailwal, Signum Capital, Stani Kulechov, Superscrypt, UOB Venture, WestWave Capital, WWVentures",22,4,"84,272"
Seed Round - Forwrd,https://www.crunchbase.com/funding_round/forwrd-seed--401e2b6c,Forwrd,https://www.crunchbase.com/organization/forwrd,Seed,3500000,USD,3500000,2022-01-31,Seed,,,,Yes,Forwrd is a leading provider of automated predictive analytics aimed at guiding business decision making.,"Analytics, Predictive Analytics",,"Tel Aviv, Tel Aviv, Israel, Asia",https://www.forwrd.ai/,$1M to $10M,3500000,USD,3500000,Seed,1,Angular Ventures,"Angular Ventures, Firsthand Alliance",2,1,"83,807"
Seed Round - Persist AI,https://www.crunchbase.com/funding_round/persist-ai-seed--53d34f6b,Persist AI,https://www.crunchbase.com/organization/persist-ai,Seed,4000000,USD,4000000,2023-04-12,Seed,,,,Yes,Persist AI is a biotechnology company that builds long-acting microsphere formulations.,"Artificial Intelligence (AI), Biotechnology, Machine Learning",,"Woodland, California, United States, North America",https://www.persist-ai.com,,4500000,USD,4500000,Seed,2,2048 Ventures,"2048 Ventures, Fellows Fund, Innospark Ventures, Jovono, Pioneer Fund, Y Combinator",6,3,"84,331"
Seed Round - UnknownCyber,https://www.crunchbase.com/funding_round/unknowncyber-seed--05986931,UnknownCyber,https://www.crunchbase.com/organization/unknowncyber,Seed,2500000,USD,2500000,2023-01-01,Seed,12500000,USD,12500000,Yes,"Malware Detection and Response, AI and ML Automation of EDR Alert resolution, SaaS","Artificial Intelligence (AI), Cyber Security, Generative AI, Machine Learning, Software",,"Lafayette, Louisiana, United States, North America",https://unknowncyber.com/,,2500000,USD,2500000,Seed,2,In-Q-Tel,In-Q-Tel,1,,"84,495"
Seed Round - OthersideAI,https://www.crunchbase.com/funding_round/othersideai-seed--010b4386,OthersideAI,https://www.crunchbase.com/organization/othersideai,Seed,2800000,USD,2800000,2023-03-09,Seed,,,,Yes,OthersideAI is a provider of AI software.,"Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Productivity Tools, Software",,"Melville, New York, United States, North America",https://www.othersideai.com,$1M to $10M,5400000,USD,5400000,Seed,3,"Active Capital, Cortical Ventures","Active Capital, Aidan Gomez, Cortical Ventures, Founders, Inc., Furqan Rydhan, Ivan Zhang, Madrona, Nick Frosst, Siqi Chen",9,2,"85,558"
Venture Round - Neurosity,https://www.crunchbase.com/funding_round/neurosity-series-unknown--5b3062ca,Neurosity,https://www.crunchbase.com/organization/neurosity,Venture - Series Unknown,4981188,USD,4981188,2022-10-07,,,,,Yes,Neurosity is an AI company that creates products that allow programmers to reach their full potential.,"Information Technology, Machine Learning, Software",Hispanic / Latine Founded,"Brooklyn, New York, United States, North America",https://www.neurosity.co/,$1M to $10M,4981188,USD,4981188,,5,,"Founders, Inc.",1,,"85,507"
Seed Round - Operative Intelligence,https://www.crunchbase.com/funding_round/operative-intelligence-seed--b4166d3d,Operative Intelligence,https://www.crunchbase.com/organization/operative-intelligence,Seed,3500000,USD,3500000,2022-12-05,Seed,,,,Yes,Artificial intelligence based operations management platform,"Artificial Intelligence (AI), Customer Service, Information Technology, Software",,"Los Angeles, California, United States, North America",https://www.operativeintelligence.com,$1M to $10M,3500000,USD,3500000,Seed,1,Bonfire Ventures,"Alumni Ventures, Bonfire Ventures, Wonder Ventures",3,2,"87,114"
Seed Round - Modelwise,https://www.crunchbase.com/funding_round/modelwise-seed--007bf122,Modelwise,https://www.crunchbase.com/organization/modelwise,Seed,2199997,USD,2199997,2023-04-17,Seed,,,,Yes,Modelwise is a Munich-based industrial tech company that leverages AI to automate safety engineering.,"Artificial Intelligence (AI), Public Safety, Software",,"San Francisco, California, United States, North America",https://modelwise.ai/,$1M to $10M,2561385,USD,2561385,Seed,3,Join Capital,"Emerging Ventures, FAST — by GETTYLAB, Join Capital",3,2,"86,296"
Pre Seed Round - WILD.AI,https://www.crunchbase.com/funding_round/wild-2-pre-seed--4fa06604,WILD.AI,https://www.crunchbase.com/organization/wild-2,Pre-Seed,2900000,USD,2900000,2022-01-27,Seed,,,,Yes,"WILD.AI is building a knowledge base of female datasets, across all ages, life stages, and ethnicity.","Artificial Intelligence (AI), Cycling, Outdoors, Personalization, Sports, Wellness","Women Founded, Women Led",,http://www.wild.ai,$1M to $10M,2900000,USD,2900000,Seed,5,,"Alma Angels, David Giampaolo, Entrepreneur First, Guillaume Bouchard, Jason Stockwood, Matt Cooper, Misha Gopaul, The Refiners",8,,"86,392"
Seed Round - NavTrac,https://www.crunchbase.com/funding_round/navtrac-seed--0cfd737b,NavTrac,https://www.crunchbase.com/organization/navtrac,Seed,3867000,USD,3867000,2022-04-15,Seed,,,,Yes,NavTrac is a AI-Powered Yard Management System (YMS).,"Artificial Intelligence (AI), Logistics, Machine Learning, Online Portals, Ports and Harbors, Shipping, Software",,"Los Angeles, California, United States, North America",http://www.navtrac.com/,$1M to $10M,9157000,USD,9157000,M&A,7,,Mir Ventures,1,,"87,012"
Seed Round - Finnt,https://www.crunchbase.com/funding_round/finnt-seed--407cc3b1,Finnt,https://www.crunchbase.com/organization/finnt,Seed,2900000,USD,2900000,2022-05-01,Seed,,,,Yes,Finnt AI-native platform helps finance professional to build digestible reports from large and complex documents.,"Artificial Intelligence (AI), B2B, Finance, Financial Services, SaaS",,"Miami, Florida, United States, North America",https://www.finnt.com,$1M to $10M,3500000,USD,3500000,Seed,2,,"Franklin Templeton, Gagan Palrecha, Goodwater Capital, Isai, Karim Atiyeh, Khosla Ventures, Leonis Capital, Orange DAO, Protocol Labs, Soma Capital, Untapped Ventures, UpHonest Capital, Y Combinator",13,1,"87,153"
Debt Financing - EvaBot,https://www.crunchbase.com/funding_round/evabot-inc-debt-financing--f976b8b4,EvaBot,https://www.crunchbase.com/organization/evabot-inc,Debt Financing,2500000,USD,2500000,2022-07-28,,,,,No,Eva is helping businesses build authentic relationships with their clients by making it easy to send personalized gifts.,"Artificial Intelligence (AI), E-Commerce, Gift, Information Technology, Virtual Assistant","South Asian Founded, South Asian Led","San Mateo, California, United States, North America",https://www.evabot.ai/,$1M to $10M,13690000,USD,13690000,Early Stage Venture,9,,,,,"87,503"
Seed Round - KryptoGO,https://www.crunchbase.com/funding_round/kryptogo-seed--0e60f00a,KryptoGO,https://www.crunchbase.com/organization/kryptogo,Seed,3000000,USD,3000000,2022-07-25,Seed,,,,Yes,KryptoGO helps VASP easily comply with regulations and manage crypto assets.,"Apps, Artificial Intelligence (AI), Asset Management, Blockchain, Compliance, Cryptocurrency, Financial Services, FinTech, Mobile Apps",,"San Mateo, California, United States, North America",https://kryptogo.com/,$1M to $10M,3400000,USD,3400000,Seed,4,,"AVA Angels, Hive Ventures, National Development Fund of Taiwan Government, New Economy Ventures, Pegatron, Red Building Capital",6,,"87,362"
Seed Round - OneShot.ai,https://www.crunchbase.com/funding_round/oneshot-0409-seed--c5c78226,OneShot.ai,https://www.crunchbase.com/organization/oneshot-0409,Seed,2200000,USD,2200000,2022-01-01,Seed,,,,Yes,OneShot is the autonomous prospecting platform that puts your outbound on autopilot.,"Artificial Intelligence (AI), B2B, Information Technology, SaaS, Sales Automation, Software",,"London, England, United Kingdom, Europe",https://www.oneshot.ai/,$1M to $10M,2900000,USD,2900000,Seed,2,42CAP,42CAP,1,,"87,755"
Seed Round - Price.com,https://www.crunchbase.com/funding_round/price-technologies-seed--d4f22d9c,Price.com,https://www.crunchbase.com/organization/price-technologies,Seed,4000000,USD,4000000,2023-01-03,Seed,,,,Yes,"Price.com develops a money savings platform used for comparison shopping, cashback, coupons, price history, and price alerts.","Artificial Intelligence (AI), Big Data, E-Commerce, Shopping, Software",,"San Francisco, California, United States, North America",https://price.com,$1M to $10M,19500000,USD,19500000,Seed,6,The London Fund,The London Fund,1,,"88,794"
Pre Seed Round - Luna.ai,https://www.crunchbase.com/funding_round/luna-3-pre-seed--c1369170,Luna.ai,https://www.crunchbase.com/organization/luna-3,Pre-Seed,2500000,USD,2500000,2022-11-01,Seed,12000000,USD,12000000,Yes,Luna.ai is an AI platform for customer interaction automation services.,"Artificial Intelligence (AI), B2B, Facebook, Information Services, Internet, Marketing, Marketing Automation, Personalization, Sales Automation, Software",,"Porto, Lisboa, Portugal, Europe",http://luna.ai,$1M to $10M,4984076,USD,4984076,Seed,2,,,,,"89,131"
Pre Seed Round - Surge,https://www.crunchbase.com/funding_round/surge2surgery-pre-seed--a43f018b,Surge,https://www.crunchbase.com/organization/surge2surgery,Pre-Seed,2600000,USD,2600000,2022-09-02,Seed,,,,Yes,Surge personalizes the care of patients undergoing surgery by providing an accurate prediction of postoperative infections.,"Artificial Intelligence (AI), Biotechnology, Electronic Health Record (EHR), Health Care, Machine Learning, Predictive Analytics",,"Illkirch-graffenstaden, Alsace, France, Europe",https://www.surge.care,,10709450,USD,10709450,Seed,4,HCVC,"Boutique Venture Partners, HCVC, Nicolas Godin",3,2,"90,218"
Pre Seed Round - OxDX,https://www.crunchbase.com/funding_round/oxdx-pre-seed--ac24c9f8,OxDX,https://www.crunchbase.com/organization/oxdx,Pre-Seed,2600000,GBP,3520564,2022-02-15,Seed,,,,Yes,OxDX is a rapid pathogen detection company.,Machine Learning,,"Headington, Oxfordshire, United Kingdom, Europe",https://www.oxdx.com/,$1M to $10M,2600000,GBP,3520564,Seed,1,"Ahren Innovation Capital, IQ Capital","Ahren Innovation Capital, IQ Capital, SCVC",3,2,"91,560"
Seed Round - AppliedXL,https://www.crunchbase.com/funding_round/applied-xl-seed--199367f3,AppliedXL,https://www.crunchbase.com/organization/applied-xl,Seed,3500000,USD,3500000,2022-03-21,Seed,,,,Yes,AppliedXL detects early signals in data before they become news.,"Information Technology, Life Science, Machine Learning, News",,"Brooklyn, New York, United States, North America",https://www.appliedxl.com/,$1M to $10M,5999999,USD,5999999,Seed,3,Hearst Ventures,"Alumni Ventures, Boston Globe Media, Christina Topsøe, Correlation Ventures, DataPower Ventures, Geoffrey Hoguet, Hearst Ventures, Michael Reitermann, Robin Lingg, Scott Cohen, Statnews, Tuesday Capital",12,3,"89,867"
Pre Seed Round - Inita,https://www.crunchbase.com/funding_round/inita-pre-seed--1003d08c,Inita,https://www.crunchbase.com/organization/inita,Pre-Seed,3000000,USD,3000000,2022-04-01,Seed,,,,Yes,"AI-driven platform for micro businesses to automate marketing, client operations and business planning as if they had a dedicated team.","Artificial Intelligence (AI), Marketing Automation, Software, Web Design",,"Schaffhausen, Schaffhausen, Switzerland, Europe",https://inita.com,,3000000,USD,3000000,Seed,1,,,,,"89,850"
Seed Round - Connectly.ai,https://www.crunchbase.com/funding_round/connectly-seed--5e8bb2df,Connectly.ai,https://www.crunchbase.com/organization/connectly,Seed,2500000,USD,2500000,2023-03-30,Seed,,,,Yes,Connectly is the leader in conversational AI. Connectly’s platform automates how businesses communicate with their customers,"Information Technology, Internet, Machine Learning, Messaging",,"Redwood City, California, United States, North America",https://www.connectly.ai,$1M to $10M,17250000,USD,17250000,Early Stage Venture,4,Unusual Ventures,Unusual Ventures,1,,"89,676"
Seed Round - Basetwo AI,https://www.crunchbase.com/funding_round/basetwo-3f6c-seed--5c076d62,Basetwo AI,https://www.crunchbase.com/organization/basetwo-3f6c,Seed,2150000,USD,2150000,2023-05-30,Seed,,,,Yes,"Basetwo is an AI co-pilot for manufacturing that provides engineers with recommendations on how to optimize yield, cycle time and costs.","Aerospace, Chemical, Industrial Automation, Industrial Manufacturing, Manufacturing, Oil and Gas, Pharmaceutical, Predictive Analytics, Software",,"Toronto, Ontario, Canada, North America",https://www.basetwo.ai/,,5950000,USD,5950000,Seed,3,Glasswing Ventures,"Argon Ventures, Glasswing Ventures, Graphite Ventures, The Boeing Company",4,,"90,442"
Seed Round - Kona,https://www.crunchbase.com/funding_round/kona-a456-seed--0b8711ad,Kona,https://www.crunchbase.com/organization/kona-a456,Seed,4000000,USD,4000000,2022-07-26,Seed,,,,Yes,"The Techstars-backed startup, Kona, allows managers to get a pulse on team morale.","Artificial Intelligence (AI), Enterprise Software, Software",Women Founded,"Los Angeles, California, United States, North America",https://www.heykona.com/,$1M to $10M,4000000,USD,4000000,Seed,2,Unusual Ventures,"2 | Twelve, Crescent Fund, David Carrico, Evolutionary Ventures, Four Cities Capital, James Beshara, Jeffrey Wilke, Louis Beryl, Overton Venture Capital, Unusual Ventures",10,1,"90,574"
Series A - Proto,https://www.crunchbase.com/funding_round/sinitic-series-a--3d2574ab,Proto,https://www.crunchbase.com/organization/sinitic,Series A,5600000,CAD,4296917,2022-07-15,Early Stage Venture,,,,Yes,Proto engages in inclusive chatbots and multilingual contact center automation.,"Artificial Intelligence (AI), Chatbot, Information Technology, Internet, Software",,"Vancouver, British Columbia, Canada, North America",https://www.proto.cx,$1M to $10M,5600000,CAD,4296917,Early Stage Venture,3,Mucker Capital,"Celtic House Asia Partners, Mucker Capital, Yolo Investments",3,2,"90,239"
Series A - Vara,https://www.crunchbase.com/funding_round/vara-series-a--baf39a21,Vara,https://www.crunchbase.com/organization/vara,Series A,4500000,EUR,4482969,2022-10-25,Early Stage Venture,,,,Yes,Vara develops a breast cancer screening platform powered by AI.,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning",,"Berlin, Berlin, Germany, Europe",https://www.vara.ai/,,14000000,EUR,15191796,Early Stage Venture,6,"EQT, VI Partners","EQT, Med 360°, Merantix, Plug and Play, Think.Health, VI Partners",6,2,"90,731"
Seed Round - Aniai,https://www.crunchbase.com/funding_round/aniai-seed--18c91ec1,Aniai,https://www.crunchbase.com/organization/aniai,Seed,3000000,USD,3000000,2023-02-21,Seed,,,,Yes,Aniai develops a labor solution for quick service restaurants by building a robotic kitchen.,"Artificial Intelligence (AI), Food and Beverage, Industrial Automation, Robotics",,"San Jose, California, United States, North America",http://www.aniai.ai,$10M to $50M,15089519,USD,15089519,Seed,4,,"Capstone Partners, Lotte Ventures",2,,"90,593"
Seed Round - Aegiq,https://www.crunchbase.com/funding_round/aegiq-seed--3fa06b06,Aegiq,https://www.crunchbase.com/organization/aegiq,Seed,1800000,GBP,2196761,2022-05-12,Seed,,,,Yes,A quantum computing and networking company making quantum technology practical,"Aerospace, Artificial Intelligence (AI), Cyber Security, Information and Communications Technology (ICT), Machine Learning, Nanotechnology, Optical Communication, Quantum Computing, Satellite Communication",,"Sheffield, Sheffield, United Kingdom, Europe",https://www.aegiq.com/,$1M to $10M,5000000,GBP,6463935,Seed,5,,"Black Quant, Francesco Perticarari, Quantum Exponential",3,1,"92,775"
Venture Round - Dozee,https://www.crunchbase.com/funding_round/dozee-series-unknown--68c6ae81,Dozee,https://www.crunchbase.com/organization/dozee,Venture - Series Unknown,2500000,USD,2500000,2023-01-10,,,,,Yes,Dozee develops a contactless remote patient monitoring and early warning system powered by AI.,"Artificial Intelligence (AI), Health Care, Wellness",,"Bengaluru, Karnataka, India, Asia",https://www.dozee.health,$10M to $50M,25623776,USD,25623776,Early Stage Venture,6,British International Investment,British International Investment,1,1,"92,727"
Seed Round - DHD Telecom Company,https://www.crunchbase.com/funding_round/dhd-telecom-company-seed--94a4aac0,DHD Telecom Company,https://www.crunchbase.com/organization/dhd-telecom-company,Seed,2100000,USD,2100000,2023-03-01,Seed,,,,Yes,"At DHD Telecom, we have our eyes set on an ambitious goal — to help build a better Internet.","Artificial Intelligence (AI), Cloud Computing, Cloud Infrastructure, Machine Learning",,"Hanoi, NA - Vietnam, Vietnam, Asia",https://dhdtel.com/,,2100000,USD,2100000,Seed,1,,,,,"90,825"
Seed Round - Sonrai Analytics,https://www.crunchbase.com/funding_round/sonrai-analytics-seed--1312803a,Sonrai Analytics,https://www.crunchbase.com/organization/sonrai-analytics,Seed,2100000,GBP,2575448,2022-06-21,Seed,,,,Yes,Sonrai Analytics develop applications and interfaces to utilize the data and the resultant outputs of analysis.,"Analytics, Artificial Intelligence (AI), Data Integration, Machine Learning",,"Belfast, Belfast, United Kingdom, Europe",https://sonraianalytics.com/,$1M to $10M,2800000,GBP,3476478,,3,Forward Partners,"Co-FundNI, Forward Partners, QUBIS, Techstart Ventures",4,2,"92,702"
Seed Round - Looper Insights,https://www.crunchbase.com/funding_round/looper-insights-seed--3d84d743,Looper Insights,https://www.crunchbase.com/organization/looper-insights,Seed,2500000,GBP,3399201,2022-01-20,Seed,,,,Yes,SaaS e-commerce optimisation business starting in the Film/TV vertical,"E-Commerce, Internet, Machine Learning, SaaS, Software",,"London, England, United Kingdom, Europe",http://www.looperinsights.com,$1M to $10M,4100000,GBP,5433469,Early Stage Venture,4,Mercia’s EIS funds,"Dot Matrix Group, GreatPoint Ventures, Mercia’s EIS funds, Moscar Capital",4,,"92,889"
Pre Seed Round - Project Pluto,https://www.crunchbase.com/funding_round/pluto-project-pre-seed--430fceac,Project Pluto,https://www.crunchbase.com/organization/pluto-project,Pre-Seed,3200000,USD,3200000,2022-08-18,Seed,,,,Yes,"AI Financial Media (Supernews), Finance RAG Enterprise Solution (SupersearchX)","Artificial Intelligence (AI), Financial Services, Information Technology, Machine Learning",Women Founded,"New York, New York, United States, North America",https://supersearchx.com/,,6200000,USD,6200000,Seed,2,,"Kelvin Dongho Kim, Mirae Asset Venture Investment",2,,"91,158"
Seed Round - automaited,https://www.crunchbase.com/funding_round/aiconomix-seed--1cc4ccf7,automaited,https://www.crunchbase.com/organization/aiconomix,Seed,4000000,EUR,4201460,2022-04-28,Seed,,,,Yes,"World’s first general process AI that automatically automates any business process. Quick, easy, efficient.","Artificial Intelligence (AI), B2B, Software",,"Köln, Nordrhein-Westfalen, Germany, Europe",https://automaited.com/,,5000000,EUR,5426309,Seed,2,,"Headline, Northzone, TechVision Fund, Visionaries Club",4,2,"91,253"
Pre Seed Round - PathMatch,https://www.crunchbase.com/funding_round/pathmatch-pre-seed--ed9d129b,PathMatch,https://www.crunchbase.com/organization/pathmatch,Pre-Seed,2200000,USD,2200000,2022-03-27,Seed,,,,Yes,Career navigation app for Gen Z,"Apps, Artificial Intelligence (AI), Employment, SaaS",Women Founded,"Los Angeles, California, United States, North America",http://www.pathmatch.com/,$1M to $10M,2700000,USD,2700000,Seed,3,,"Alumni Ventures, Capital7, Everywhere Ventures (The Fund), Hypothesis, Immeasurable, M13, Precursor Ventures, Zeal Capital Partners",8,5,"90,928"
"Pre Seed Round - SweepLift, Inc.",https://www.crunchbase.com/funding_round/sweeplift-pre-seed--1c2efbe3,"SweepLift, Inc.",https://www.crunchbase.com/organization/sweeplift,Pre-Seed,2250000,USD,2250000,2022-11-01,Seed,,,,Yes,The first real-world pre-testing system for matching online audiences with ad creative.,"Advertising, Analytics, Consumer Research, Market Research, Marketing, Predictive Analytics",,"Brooklyn, New York, United States, North America",https://www.sweeplift.com,$1M to $10M,2750000,USD,2750000,Seed,3,,"Brad Gillespie, David Bos, Delia Bushell, Eric Schnabel, Gerron Vartan, John Love, Ken Lefever, Larry Warsh, Mike Eberhard, Steve Young",10,,"92,395"
Venture Round - Nintee,https://www.crunchbase.com/funding_round/nintee-series-unknown--e4a6e931,Nintee,https://www.crunchbase.com/organization/nintee,Venture - Series Unknown,2999995,USD,2999995,2023-05-04,,,,,Yes,"Nintee is a startup company that offers cheat codes for health, wealth, and wisdom.","Artificial Intelligence (AI), Internet, Software",,"Kings Mountain, North Carolina, United States, North America",https://nintee.com/,,2999995,USD,2999995,,1,,,,,"93,478"
