Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Initial Coin Offering - MATRIX Foundation,https://www.crunchbase.com/funding_round/matrix-foundation-initial-coin-offering--b4ac031b,MATRIX Foundation,https://www.crunchbase.com/organization/matrix-foundation,Initial Coin Offering,15550000,USD,15550000,2018-01-29,,,,,Yes,MATRIX is an open-source blockchain platform.,"Artificial Intelligence (AI), Blockchain, Intelligent Systems, Internet",,"Hong Kong, Hong Kong Island, Hong Kong, Asia",https://www.matrix.io,$1M to $10M,15550000,USD,15550000,,1,,,,,"417,425"
Seed Round - Kogniz,https://www.crunchbase.com/funding_round/kogniz-seed--a7ca2911,Kogniz,https://www.crunchbase.com/organization/kogniz,Seed,4000000,USD,4000000,2018-10-16,Seed,,,,Yes,"Kogniz offers leverages computer vision and artificial intelligence (AI) to create safer, smarter workspaces using predictive safety.","Artificial Intelligence (AI), Computer Vision, Image Recognition, Intrusion Detection, Machine Learning, Predictive Analytics, Software",,"Berkeley, California, United States, North America",https://www.kogniz.com/,$1M to $10M,14000000,USD,14000000,Early Stage Venture,4,The Entrepreneurs' Fund,"Auren Hoffman, The Entrepreneurs' Fund, Tom Chavez",3,,"437,798"
Series A - insoundz,https://www.crunchbase.com/funding_round/insoundz-series-a--cdd26dd4,insoundz,https://www.crunchbase.com/organization/insoundz,Series A,5000000,USD,5000000,2018-07-07,Early Stage Venture,,,,Yes,"insoundz provides generative AI audio technology, delivering customized audio solutions for enterprises across various industries.","Artificial Intelligence (AI), Audio, B2B, Enterprise Software, Generative AI, Media and Entertainment, SaaS, Software",,"Tel Aviv, Tel Aviv, Israel, Asia",http://www.insoundz.com,$1M to $10M,19400000,USD,19400000,,6,Reinvent VC,"Reinvent VC, TechNexus Venture Collaborative, Visionary Private Equity Group",3,1,"418,208"
Seed Round - Myia Health,https://www.crunchbase.com/funding_round/myia-labs-seed--33b45e36,Myia Health,https://www.crunchbase.com/organization/myia-labs,Seed,6750000,USD,6750000,2018-11-30,Seed,,,,Yes,Complete virtual care platform that delivers personalized and preventative care in the home.,"Health Care, Home Health Care, Medical, Medical Device, mHealth, Outpatient Care, Personal Health, Predictive Analytics, Software",,"San Francisco, California, United States, North America",https://www.myiahealth.com/,$1M to $10M,16750000,USD,16750000,,3,"BootstrapLabs, Zetta Venture Partners","BootstrapLabs, Zetta Venture Partners",2,2,"483,701"
Venture Round - Indiggo,https://www.crunchbase.com/funding_round/indiggo-associates-series-unknown--3e6c2ae4,Indiggo,https://www.crunchbase.com/organization/indiggo-associates,Venture - Series Unknown,4449973,USD,4449973,2018-06-28,,,,,Yes,Indiggo is AI-driven cloud solution built for leaders that helps to align and focus on their critical priorities in a real time environment.,"Artificial Intelligence (AI), Business Intelligence, Internet, Machine Learning, SaaS, Software","Women Founded, Women Led","Bethesda, Maryland, United States, North America",https://indiggo.ai,$10M to $50M,12920572,USD,12920572,,6,,,,,"484,078"
Series A - AiDriving,https://www.crunchbase.com/funding_round/aidriving-series-a--3829dba1,AiDriving,https://www.crunchbase.com/organization/aidriving,Series A,14600000,USD,14600000,2018-09-03,Early Stage Venture,,,,Yes,AiDriving develops intelligent and advanced sensor based anti-collision smart devices.,"Artificial Intelligence (AI), Automotive, Sensor",,"Shenzhen, Guangdong, China, Asia",http://www.aidriving.com/,$10M to $50M,14600000,USD,14600000,Early Stage Venture,3,Yunqi Partners,Yunqi Partners,1,,"484,088"
Series A - Telesense,https://www.crunchbase.com/funding_round/telesense-series-a--e48d6712,Telesense,https://www.crunchbase.com/organization/telesense,Series A,6500000,USD,6500000,2018-08-28,Early Stage Venture,,,,Yes,TeleSense is an AgTech company providing environmental monitoring and control solutions for the food and grain industry.,"Agriculture, AgTech, Artificial Intelligence (AI), Farming, Industrial, Internet of Things, Machine Learning, Predictive Analytics",,"San Jose, California, United States, North America",https://telesense.com/,$10M to $50M,16700000,USD,16700000,M&A,5,Finistere Ventures,"Congruent Ventures, Finistere Ventures, Maersk Growth, Plug and Play, Rabobank Food & Agri Innovation Fund, Radicle Growth, Thunder Future, Trailhead Capital",8,3,"484,872"
Post-IPO Equity - Linius Technologies,https://www.crunchbase.com/funding_round/linius-technologies-post-ipo-equity--8cd8949a,Linius Technologies,https://www.crunchbase.com/organization/linius-technologies,Post-IPO Equity,10000000,USD,10000000,2018-02-26,,,,,Yes,Linius Technologies develops the Video Virtualization Engine™ which virtualizes video services and artificial intelligence in the cloud.,"Advertising, Artificial Intelligence (AI), Blockchain, Developer Tools, Digital Marketing, Machine Learning, PaaS, Software",,"South Yarra, Victoria, Australia, Oceania",http://www.linius.com,Less than $1M,23900000,USD,23900000,M&A,7,,,,,"518,490"
Debt Financing - Cogito,https://www.crunchbase.com/funding_round/cogito-corp-debt-financing--6464197a,Cogito,https://www.crunchbase.com/organization/cogito-corp,Debt Financing,5000000,USD,5000000,2018-04-20,,,,,No,Cogito enhances the emotional intelligence of phone professionals by applying behavioral science through artificial intelligence.,"Artificial Intelligence (AI), CRM, Customer Service, Machine Learning, Sales Automation",,"Boston, Massachusetts, United States, North America",http://www.cogitocorp.com,$1M to $10M,155722375,USD,155722375,,12,,,,,"486,223"
Corporate Round - Aibee,https://www.crunchbase.com/funding_round/alibee-corporate-round--ed43b71a,Aibee,https://www.crunchbase.com/organization/alibee,Corporate Round,10000000,USD,10000000,2018-05-07,,,,,Yes,"Aibee is an AI startup that develops speech recognition, big data analysis, and natural language processing technologies.","Artificial Intelligence (AI), Big Data, Natural Language Processing, Robotics, Speech Recognition",,"Beijing, Beijing, China, Asia",https://aibee.com,$1M to $10M,273485780,USD,273485780,,8,Adrian Cheng,Adrian Cheng,1,,"486,379"
Series B - Dremio,https://www.crunchbase.com/funding_round/dremio-corporation-series-b--04ca8ebc,Dremio,https://www.crunchbase.com/organization/dremio-corporation,Series B,25000000,USD,25000000,2018-01-23,Early Stage Venture,,,,Yes,The Easy and Open Data Lakehouse: Self-service analytics with data warehouse functionality and data lake flexibility across all of your data,"Analytics, Big Data, Business Intelligence, Machine Learning, Software",,"Santa Clara, California, United States, North America",https://www.dremio.com,$10M to $50M,410000000,USD,410000000,Late Stage Venture,6,Norwest Venture Partners,"Lightspeed Venture Partners, Norwest Venture Partners, Redpoint",3,2,"486,562"
Venture Round - Swapcard,https://www.crunchbase.com/funding_round/swapcard-series-unknown--31dbd2d0,Swapcard,https://www.crunchbase.com/organization/swapcard,Venture - Series Unknown,4000000,EUR,4717270,2018-06-07,,,,,Yes,"The Leading All-in-one Virtual & Hybrid event platform, powered by AI. Run Events Without Borders.","Apps, Artificial Intelligence (AI), Enterprise Software, Event Management, Information Technology",,"Paris, Ile-de-France, France, Europe",http://www.swapcard.com,Less than $1M,4500000,EUR,5247247,,2,,,,,"487,141"
Series B - Protenus,https://www.crunchbase.com/funding_round/protenus-series-b--48a781dc,Protenus,https://www.crunchbase.com/organization/protenus,Series B,11000000,USD,11000000,2018-01-22,Early Stage Venture,,,,Yes,Protenus is a healthcare compliance analytics platform that brings artificial intelligence and automation to healthcare compliance.,"Analytics, Artificial Intelligence (AI), Big Data, Compliance, Health Care, Software",,"Baltimore, Maryland, United States, North America",https://www.protenus.com,$1M to $10M,57200000,USD,57200000,Late Stage Venture,6,"F-Prime Capital, Kaiser Permanente Ventures","Arthur Ventures, Cognosante, F-Prime Capital, Kaiser Permanente Ventures, LionBird",5,3,"487,214"
Series B - Netradyne,https://www.crunchbase.com/funding_round/netradyne-series-b--229ea1e0,Netradyne,https://www.crunchbase.com/organization/netradyne,Series B,21000000,USD,21000000,2018-09-26,Early Stage Venture,,,,Yes,Netradyne engages in improving fleet safety through computer vision and in-depth data analysis.,"Analytics, Artificial Intelligence (AI), Fleet Management, Location Based Services, Machine Learning",,"San Diego, California, United States, North America",http://www.netradyne.com,$1M to $10M,262520546,USD,262520546,Late Stage Venture,5,"M12 - Microsoft's Venture Fund, Reliance Industrial Investments and Holdings","M12 - Microsoft's Venture Fund, Point72 Ventures, Reliance Industrial Investments and Holdings",3,,"487,581"
Series A - FABU.ai,https://www.crunchbase.com/funding_round/fabu-ai-series-a--9934cdf0,FABU.ai,https://www.crunchbase.com/organization/fabu-ai,Series A,25000000,USD,25000000,2018-08-15,Early Stage Venture,,,,Yes,FABU is an AI company that develops automated driving technology.,"Application Specific Integrated Circuit (ASIC), Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Logistics, Semiconductor",,"Hangzhou, Zhejiang, China, Asia",http://www.fabu.ai/en,$10M to $50M,55400000,USD,55400000,Early Stage Venture,4,MSA Capital,"MSA Capital, Qingsong Fund",2,,"487,856"
Venture Round - Semine,https://www.crunchbase.com/funding_round/bilagos-series-unknown--fb2576cc,Semine,https://www.crunchbase.com/organization/bilagos,Venture - Series Unknown,6000000,EUR,6925352,2018-08-23,,,,,Yes,Semine is an hyper automation platform (B2B Saas) delivering a complete data driven Accounts Payable Intelligence Platform,"Accounting, Artificial Intelligence (AI), Enterprise Software, Financial Services, Information Technology, Machine Learning, Payments, Robotics, SaaS, Software",,"Oslo, Oslo, Norway, Europe",https://semine.com,$1M to $10M,24125352,USD,24125352,Early Stage Venture,5,Kistefos Venture Capital,"Amesto Solutions, Kistefos Venture Capital",2,1,"326,446"
Series A - Coya,https://www.crunchbase.com/funding_round/coya-series-a--99279538,Coya,https://www.crunchbase.com/organization/coya,Series A,30000000,USD,30000000,2018-06-04,Early Stage Venture,,,,Yes,"Coya offers scalable protection at the point of need with an AI risk guardian and simple, transparent, and personalized insurance cover.","Artificial Intelligence (AI), FinTech, Insurance, InsurTech, Internet",,"Berlin, Berlin, Germany, Europe",http://www.coya.com,$1M to $10M,46083273,USD,46083273,M&A,3,Valar Ventures,"Headline, La Famiglia, Valar Ventures",3,3,"488,192"
Series B - Hanson Robotics,https://www.crunchbase.com/funding_round/hanson-robotics-inc-series-b--eca1d01f,Hanson Robotics,https://www.crunchbase.com/organization/hanson-robotics-inc,Series B,14500000,USD,14500000,2018-03-15,Early Stage Venture,,,,Yes,Hanson Robotics is an AI and robotics company dedicated to creating socially intelligent machines that enrich the quality of our lives.,"Artificial Intelligence (AI), Consumer Electronics, Machine Learning, Robotics",,"Tai Po, New Territories, Hong Kong, Asia",https://www.hansonrobotics.com/,Less than $1M,21700000,USD,21700000,Early Stage Venture,4,,,,,"488,315"
Series A - Percipient.ai,https://www.crunchbase.com/funding_round/percipient-ai-series-a--1ade1725,Percipient.ai,https://www.crunchbase.com/organization/percipient-ai,Series A,14700000,USD,14700000,2018-03-13,Early Stage Venture,43800000,USD,43800000,Yes,Percipient.ai is a provider of an artificial intelligence advanced analytics platform designed to provide solutions for Intelligence.,"Analytics, Artificial Intelligence (AI), Machine Learning, National Security, Security",,"Santa Clara, California, United States, North America",http://percipient.ai/,$1M to $10M,87199995,USD,87199995,Late Stage Venture,4,Venrock,"Celesta Capital, Venrock",2,1,"326,879"
Angel Round - Smart Logic,https://www.crunchbase.com/funding_round/smart-logic-angel--63c6d240,Smart Logic,https://www.crunchbase.com/organization/smart-logic,Angel,28800000,USD,28800000,2018-11-27,Seed,,,,Yes,Smart Logic is a chip design firm.,"Artificial Intelligence (AI), Hardware, Semiconductor",,"Beijing, Beijing, China, Asia",http://www.smartlogictech.com/,,128800000,USD,128800000,Late Stage Venture,3,Shanghai Alliance Investment,"Grand Flight Investment, Shanghai Alliance Investment",2,,"186,557"
Seed Round - Atama plus,https://www.crunchbase.com/funding_round/atama-plus-seed--89f31a34,Atama plus,https://www.crunchbase.com/organization/atama-plus,Seed,500000000,JPY,4737493,2018-03-26,Seed,,,,Yes,"Atama plus is an edtech startup that offers AI-based personalized learning programs for elementary, middle and high school students.","Artificial Intelligence (AI), EdTech, Education, Information Technology",,"Tokyo, Tokyo, Japan, Asia",https://corp.atama.plus/,$1M to $10M,7050000000,JPY,64217987,Early Stage Venture,3,DCM Ventures,DCM Ventures,1,,"186,695"
Series A - Icontek,https://www.crunchbase.com/funding_round/icontek-series-a--c3a81ca4,Icontek,https://www.crunchbase.com/organization/icontek,Series A,6000000,USD,6000000,2018-08-01,Early Stage Venture,,,,Yes,Icontek is a natural language processing and machine learning engine developer.,"Computer, Machine Learning, Software",,"Toronto, Ontario, Canada, North America",http://www.icontek.com/,$1M to $10M,6000000,USD,6000000,Early Stage Venture,1,"Sumitomo Corporation Equity Asia, Vickers Venture Partners","Sumitomo Corporation Equity Asia, Vickers Venture Partners",2,1,"137,713"
Series A - Cambridge Touch Technologies Ltd.,https://www.crunchbase.com/funding_round/cambridge-touch-technologies-series-a--24e3ca0b,Cambridge Touch Technologies Ltd.,https://www.crunchbase.com/organization/cambridge-touch-technologies,Series A,5500000,USD,5500000,2018-05-31,Early Stage Venture,,,,Yes,"Pressure Sensitive Multi-Touch for Next-Generation Smart Devices including Smartphones, Tablets, Automotive and Industrial","Automotive, Consumer Electronics, Industrial, Machine Learning, Mobile, Software",,"Cambridge, Cambridgeshire, United Kingdom, Europe",http://www.camtouch3d.com/,,20611925,USD,20611925,Early Stage Venture,6,Parkwalk Advisors,"Amadeus Capital Partners, CM Venture Capital, Downing Ventures, Parkwalk Advisors, University of Cambridge Enterprise",5,2,"189,409"
Seed Round - OCTOPAI,https://www.crunchbase.com/funding_round/octopai-seed--c65f4fbd,OCTOPAI,https://www.crunchbase.com/organization/octopai,Seed,4000000,USD,4000000,2018-05-23,Seed,,,,Yes,Octopai maximizes data usability with unprecedented visibility into your data landscape.,"Analytics, Big Data, Business Intelligence, Generative AI, SaaS",,"Kfar Saba, HaMerkaz, Israel, Asia",https://www.octopai.com/,$1M to $10M,12500000,USD,12500000,Early Stage Venture,3,North First Ventures,"Club 100 Plus, Gefen Capital, iAngels, Moneta VC, North First Ventures",5,,"288,229"
Venture Round - Another Brain,https://www.crunchbase.com/funding_round/another-brain-series-unknown--2e1c8894,Another Brain,https://www.crunchbase.com/organization/another-brain,Venture - Series Unknown,10000000,EUR,12380528,2018-02-06,,,,,Yes,Another Brain is an artificial intelligence startup that develops AI in a way far beyond deep learning.,"Artificial Intelligence (AI), Computer, Health Care, Information Technology, Machine Learning, Robotics",,"Paris, Ile-de-France, France, Europe",https://anotherbrain.ai,,32547818,EUR,37192200,Early Stage Venture,3,,"Aglaé Ventures, Alpha Capital, Cathay Capital, Daphni, Global Founders Capital",5,1,"292,953"
Series A - Paperspace,https://www.crunchbase.com/funding_round/paperspace-series-a--d712e1c4,Paperspace,https://www.crunchbase.com/organization/paperspace,Series A,14499998,USD,14499998,2018-10-16,Early Stage Venture,,,,Yes,Paperspace powers next-generation applications built on GPUs.,"Artificial Intelligence (AI), Cloud Computing, Enterprise Software, GPU, Machine Learning",,"New York, New York, United States, North America",https://www.paperspace.com,$1M to $10M,34977998,USD,34977998,,6,"Battery Ventures, Intel Capital, SineWave Ventures, Sorenson Capital","Battery Ventures, Initialized Capital, Intel Capital, Rocketship.vc, SineWave Ventures, Sorenson Capital",6,3,"187,298"
Series A - Fama,https://www.crunchbase.com/funding_round/fama-series-a--20dfcdb0,Fama,https://www.crunchbase.com/organization/fama,Series A,5000000,USD,5000000,2018-04-17,Early Stage Venture,,,,Yes,Fama is an AI-based solution that identifies problematic behavior across a workforce by analyzing publicly available online information.,"Artificial Intelligence (AI), Enterprise Software, Internet, Machine Learning, Media and Entertainment, Social Media, Software",,"Los Angeles, California, United States, North America",http://www.fama.io/,$1M to $10M,17700000,USD,17700000,Early Stage Venture,5,Bullpen Capital,"Amplify.LA, Bullpen Capital, Crosscut Ventures, Double M Partners, Miramar Digital Ventures, Tech Coast Angels, Wavemaker Partners",7,8,"295,316"
Series B - Cape Analytics,https://www.crunchbase.com/funding_round/cape-analytics-series-b--cef84cb3,Cape Analytics,https://www.crunchbase.com/organization/cape-analytics,Series B,17000000,USD,17000000,2018-06-22,Early Stage Venture,,,,Yes,Cape Analytics provides AI and analytics services for properties.,"Analytics, Artificial Intelligence (AI), Big Data, Information Technology, InsurTech, Machine Learning, Real Estate",,"Palo Alto, California, United States, North America",https://capeanalytics.com,Less than $1M,75000000,USD,75000000,Late Stage Venture,5,XL Innovate,"CSAA Insurance Group, DCVC, Formation 8, Khosla Ventures, Lux Capital, Montage Ventures, Nephila Capital, Promus Ventures, Rev1 Ventures, State Auto Labs, The Cincinnati Insurance Companies, The Hartford, XL Innovate",13,3,"295,579"
Venture Round - PowerScout,https://www.crunchbase.com/funding_round/powerscout-series-unknown--b7c426ef,PowerScout,https://www.crunchbase.com/organization/powerscout,Venture - Series Unknown,12837000,USD,12837000,2018-12-03,,,,,Yes,PowerScout is an AI-enabled Marketplace for Smart Home Improvement,"Artificial Intelligence (AI), Big Data, Consumer Software, E-Commerce, Energy, Home Improvement, Internet of Things, Machine Learning, Marketplace, Smart Building",,"Oakland, California, United States, North America",https://powerscout.com/,Less than $1M,17074500,USD,17074500,,6,,,,,"601,734"
Series A - Owkin,https://www.crunchbase.com/funding_round/owkin-2-series-a--3a73e13b,Owkin,https://www.crunchbase.com/organization/owkin-2,Series A,11000000,USD,11000000,2018-01-16,Early Stage Venture,,,,Yes,Owkin is an AI precision medicine company with a vision to find the right drug for every patient.,"Artificial Intelligence (AI), Biotechnology, Clinical Trials, Machine Learning, Pharmaceutical, Precision Medicine",,"New York, New York, United States, North America",http://www.owkin.com,$1M to $10M,304100000,USD,304100000,Early Stage Venture,8,Otium Capital,"Cathay Innovation, NJF Capital, Otium Capital, Plug and Play",4,3,"296,047"
Series A - Element,https://www.crunchbase.com/funding_round/element-inc-series-a--ffa5c36b,Element,https://www.crunchbase.com/organization/element-inc,Series A,12000000,USD,12000000,2018-04-11,Early Stage Venture,,,,Yes,Element develops and distributes mobile-based platforms for digital identity.,"Artificial Intelligence (AI), Biometrics, Identity Management, Information Technology, Mobile, Software",,"New York, New York, United States, North America",http://www.discoverelement.com,$1B to $10B,18000000,USD,18000000,Early Stage Venture,3,"GDP Venture, PTB Ventures","BoxGroup, Central Capital Ventura, GDP Venture, Maloekoe Ventures, MDI Ventures, PTB Ventures, Recruit Strategic Partners, Scott Belsky",8,3,"296,484"
Seed Round - ForwardLane,https://www.crunchbase.com/funding_round/forwardlane-seed--57306535,ForwardLane,https://www.crunchbase.com/organization/forwardlane,Seed,4250000,USD,4250000,2018-03-15,Seed,,,,Yes,ForwardLane is the essential insights platform used by financial professionals for personalized conversations,"Artificial Intelligence (AI), Asset Management, Finance, Financial Services, FinTech, Machine Learning, Natural Language Processing, PaaS, Wealth Management",,"New York, New York, United States, North America",http://www.forwardlane.com,$1M to $10M,8125000,USD,8125000,Seed,7,SixThirty,"SenaHill Partners, SixThirty",2,,"296,869"
Series C - Remebot,https://www.crunchbase.com/funding_round/remebot-series-c--dcc0f1b9,Remebot,https://www.crunchbase.com/organization/remebot,Series C,18703690,USD,18703690,2018-10-29,Late Stage Venture,,,,Yes,Remebot is an AI & Robotics company.,"Artificial Intelligence (AI), Health Care, Robotics",,"Beijing, Beijing, China, Asia",http://www.remebot.com.cn/,,85665433,USD,85665433,Late Stage Venture,3,Lianchuan Yongjun Medical Equipment Fund,Lianchuan Yongjun Medical Equipment Fund,1,,"368,390"
Series A - Machinify,https://www.crunchbase.com/funding_round/machinify-series-a--c0a069b3,Machinify,https://www.crunchbase.com/organization/machinify,Series A,10000000,USD,10000000,2018-10-08,Early Stage Venture,,,,Yes,Machinify is a SaaS platform that enables non-technical enterprises to build AI-powered products and processes.,"Analytics, Artificial Intelligence (AI), Business Intelligence, Machine Learning, Mobile, Predictive Analytics, SaaS, Software",,"Palo Alto, California, United States, North America",http://www.machinify.com,$1M to $10M,12785000,USD,12785000,Early Stage Venture,2,Battery Ventures,"Battery Ventures, Google Ventures, Matrix",3,1,"368,595"
Grant - Elliptic Labs,https://www.crunchbase.com/funding_round/elliptic-labs-grant--359f2e2e,Elliptic Labs,https://www.crunchbase.com/organization/elliptic-labs,Grant,8500000,USD,8500000,2018-01-05,,,,,No,"AI Virtual Smart Sensors for the Smartphone, Laptop, IoT & Automotive markets - Heartbeat, Breathing, Gesture and Presence Detection","Artificial Intelligence (AI), Automotive, Consumer Electronics, Machine Learning, Sensor, Software",,"Oslo, Oslo, Norway, Europe",http://www.ellipticlabs.com,$1M to $10M,22538733,USD,22538733,,5,,,,,"415,865"
Series B - Cinnamon AI,https://www.crunchbase.com/funding_round/cinnamon-series-b--8caa2bb1,Cinnamon AI,https://www.crunchbase.com/organization/cinnamon,Series B,800000000,JPY,7302935,2018-06-01,Early Stage Venture,,,,Yes,Cinnamon AI develops AI-based business platforms to extend human potential by eliminating repetitive tasks.,"Artificial Intelligence (AI), Data Center Automation, Machine Learning, Productivity Tools",,"Tokyo, Tokyo, Japan, Asia",https://cinnamon.ai,$10M to $50M,42410867,USD,42410867,,9,SBI Investment,"FFG Venture Business Partners, ITOCHU Techno-Solutions Corporation, SBI Investment, Sony Innovation Fund, TIS Japan",5,,"368,884"
Series C - Fynd,https://www.crunchbase.com/funding_round/fynd-3-series-c--2ff847dc,Fynd,https://www.crunchbase.com/organization/fynd-3,Series C,8730000,USD,8730000,2018-03-29,Late Stage Venture,,,,Yes,"Commerce, AI, Big Data, Gaming, Payments","Artificial Intelligence (AI), Cloud Computing, E-Commerce, Fashion, Gaming, Generative AI, Mobile, Payments, Retail, Shopping",,"Mumbai, Maharashtra, India, Asia",https://www.fynd.com,$1M to $10M,13130000,USD,13130000,M&A,7,Google,"Axis Capital Partners, Google, growX ventures, IIFL Finance, Kae Capital, Singularity Ventures, Tracxn labs, Venture Catalysts",8,,"401,339"
Series A - Eko Health,https://www.crunchbase.com/funding_round/eko-health-series-a--ffdc13c5,Eko Health,https://www.crunchbase.com/organization/eko-health,Series A,5000000,USD,5000000,2018-03-01,Early Stage Venture,,,,Yes,Eko Health is a digital health company providing digital stethoscopes and an AI detection platform for diagnosing heart and lung diseases.,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical Device, mHealth, Software",,"Emeryville, California, United States, North America",https://ekohealth.com,$1M to $10M,169200000,USD,169200000,Late Stage Venture,11,Artis Ventures (AV),"Artis Ventures (AV), DigiTx Partners, Dreamit Ventures, FOUNDER.org, Mayo Clinic, Sutter Health",6,2,"327,622"
Series A - HelloGov,https://www.crunchbase.com/funding_round/hellogov-series-a--04dadad9,HelloGov,https://www.crunchbase.com/organization/hellogov,Series A,10000000,USD,10000000,2018-07-01,Early Stage Venture,15000000,USD,15000000,Yes,"HelloGov is a full-stack AI/ML company, providing computer vision, NLP, and high quality training data for the public sector.","Artificial Intelligence (AI), Machine Learning",Women Founded,"Ashburn, Virginia, United States, North America",https://hellogov.us/,,12500000,USD,12500000,Early Stage Venture,2,,,,,"371,115"
Series B - Yi+,https://www.crunchbase.com/funding_round/yi-series-b--b89dfa3b,Yi+,https://www.crunchbase.com/organization/yi,Series B,1000000000,CNY,146074966,2018-08-10,Early Stage Venture,,,,Yes,Yi+ is a Chinese artificial intelligence start-up developing machine vision technology for content marketing.,"Advertising, Artificial Intelligence (AI), Computer Vision, Machine Learning",,"Haidian, Beijing, China, Asia",http://www.yijia.ai/,,171074966,USD,171074966,Early Stage Venture,3,ZGC Group,ZGC Group,1,,"371,283"
Series B - Medial EarlySign,https://www.crunchbase.com/funding_round/medial-earlysign-series-b--fe4b144f,Medial EarlySign,https://www.crunchbase.com/organization/medial-earlysign,Series B,30000000,USD,30000000,2018-03-06,Early Stage Venture,,,,Yes,"Medial EarlySign helps healthcare clients with their early detection and prevention of high-burden diseases using routine, existing EHR data","Artificial Intelligence (AI), Big Data, Electronic Health Record (EHR), Health Care, Health Diagnostics, Machine Learning, Predictive Analytics",,"Hod Hasharon, HaMerkaz, Israel, Asia",http://earlysign.com/,$1M to $10M,50000000,USD,50000000,Early Stage Venture,2,aMoon Fund,"aMoon Fund, Horizons Ventures, Marius Nacht, Nir Kalkstein",4,,"371,855"
Seed Round - BIOS,https://www.crunchbase.com/funding_round/bios-health-seed--04bf71b4,BIOS,https://www.crunchbase.com/organization/bios-health,Seed,4500000,USD,4500000,2018-12-04,Seed,,,,Yes,BIOS Health uses data-driven insights from the nervous system to build neural digital therapies - the next big trend in precision medicines.,"Artificial Intelligence (AI), Bioinformatics, Health Care, Human Computer Interaction, Machine Learning, Medical, Medical Device",,"Cambridge, Cambridgeshire, United Kingdom, Europe",https://www.bios.health/,Less than $1M,46796540,USD,46796540,Early Stage Venture,10,"AME Cloud Ventures, Ariel Poler, Real Ventures","AME Cloud Ventures, Ariel Poler, Charlie Songhurst, Endure Capital, Heuristic Capital, K5 Ventures, Real Ventures",7,1,"371,986"
Seed Round - NoTraffic,https://www.crunchbase.com/funding_round/notraffic-seed--ece8896e,NoTraffic,https://www.crunchbase.com/organization/notraffic,Seed,8000000,USD,8000000,2018-11-05,Seed,,,,Yes,NoTraffic is a software company that creates an autonomous traffic management platform in order to alleviate traffic congestion.,"Artificial Intelligence (AI), Computer Vision, Machine Learning, SaaS, Transportation",Middle Eastern / North African Founded,"Palo Alto, California, United States, North America",http://notraffic.tech,$10M to $50M,75650000,USD,75650000,Early Stage Venture,5,lool ventures,"lool ventures, Next Gear Ventures, North First Ventures, Rami Lipman",4,,"659,346"
Series D - TBZ,https://www.crunchbase.com/funding_round/tbz-series-d--c1ab6d86,TBZ,https://www.crunchbase.com/organization/tbz,Series D,50000000,CNY,7902723,2018-04-25,Late Stage Venture,,,,Yes,TBZ is an artificially intelligent robot development company.,"Artificial Intelligence (AI), Robotics, Toys",,"Shenzhen, Guangdong, China, Asia",http://www.mytbz.com/,,113000000,CNY,17360027,Late Stage Venture,5,,"Hemu Touzi, Shengshi Huazhang",2,,"406,435"
Series A - Boost AI,https://www.crunchbase.com/funding_round/boost-ai-series-a--4851bb7c,Boost AI,https://www.crunchbase.com/organization/boost-ai,Series A,5000000,USD,5000000,2018-02-15,Early Stage Venture,,,,Yes,Boost.ai is a Scandinavian software company that specializes in conversational artificial intelligence (AI).,"Artificial Intelligence (AI), Customer Service, Information Technology, Machine Learning, Software, Virtual Assistant",,"Sandnes, Rogaland, Norway, Europe",http://boost.ai/,$10M to $50M,45000000,USD,45000000,Early Stage Venture,2,Alliance VC,Alliance VC,1,1,"351,538"
Series A - ELITE Technology,https://www.crunchbase.com/funding_round/elite-technology-series-a--493fa8e5,ELITE Technology,https://www.crunchbase.com/organization/elite-technology,Series A,50000000,CNY,7699118,2018-01-04,Early Stage Venture,,,,Yes,ELITE Technology is a domestic industrial robot company,"3D Technology, Artificial Intelligence (AI), Manufacturing, Robotics",,"Haidian, Beijing, China, Asia",http://www.elibot.cn/,,150000000,CNY,21862220,Late Stage Venture,3,,,,,"352,512"
Series B - Ceres Imaging,https://www.crunchbase.com/funding_round/ceres-imaging-series-b--b8fd2231,Ceres Imaging,https://www.crunchbase.com/organization/ceres-imaging,Series B,25000000,USD,25000000,2018-06-28,Early Stage Venture,,,,Yes,Ceres Imaging is a SaaS-based aerial spectral imagery and analytics company that serves farmers and agribusinesses.,"Agriculture, AgTech, Enterprise Software, Machine Learning, SaaS, Software",,"Oakland, California, United States, North America",http://www.ceresimaging.net/,$10M to $50M,83836385,USD,83836385,,7,Insight Partners,"Insight Partners, Romulus Capital",2,3,"352,550"
