Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series C - Explorium,https://www.crunchbase.com/funding_round/explorium-46fb-series-c--7fff8a2a,Explorium,https://www.crunchbase.com/organization/explorium-46fb,Series C,75000000,USD,75000000,2021-05-18,Late Stage Venture,,,,Yes,Explorium offers a data science platform powered by augmented data discovery and feature engineering.,"Analytics, Artificial Intelligence (AI), Machine Learning, Predictive Analytics, Software",,"Tel Aviv, Tel Aviv, Israel, Asia",https://www.explorium.ai/,$10M to $50M,125100000,USD,125100000,Late Stage Venture,4,Insight Partners,"01 Advisors, Dynamic Loop Capital, Emerge, F2 Capital, Insight Partners, R136 Ventures, Vintage Investment Partners, Zeev Ventures",8,3,"296,918"
Series B - NEUROPHET,https://www.crunchbase.com/funding_round/neurophet-series-b--95ff041b,NEUROPHET,https://www.crunchbase.com/organization/neurophet,Series B,19000000000,KRW,16122219,2021-11-09,Early Stage Venture,,,,Yes,NEUROPHET is a medical SW company using advanced neuroscience and AI technologies for better brain treatment.,"Artificial Intelligence (AI), Machine Learning, Medical, Neuroscience, Software",,"Gangneung, Kangwon-do, South Korea, Asia",http://www.neurophet.com,$1M to $10M,48000000000,KRW,39020733,Late Stage Venture,6,,"ES Investor, FuturePlay, JCurve Investment, Kolon Investment, SBI Investment, The Wells Investment",6,,"519,705"
Debt Financing - Justpoint,https://www.crunchbase.com/funding_round/intrellit-debt-financing--55751be6,Justpoint,https://www.crunchbase.com/organization/intrellit,Debt Financing,50000000,USD,50000000,2021-06-24,,,,,No,Using AI to identify sources of harm and eliminate them by using the litigation system to hold responsible parties to account.,"Artificial Intelligence (AI), Big Data, Legal Tech, Machine Learning",Hispanic / Latine Founded,"New York, New York, United States, North America",https://www.justpoint.com,$1M to $10M,58640000,USD,58640000,Early Stage Venture,6,,,,,"520,160"
Series A - Xingshen Zhineng,https://www.crunchbase.com/funding_round/xingshen-zhineng-series-a--d8b057e4,Xingshen Zhineng,https://www.crunchbase.com/organization/xingshen-zhineng,Series A,100000000,CNY,15291689,2021-04-06,Early Stage Venture,,,,Yes,"Xingshen Zhineng engages in the AI field for providing unmanned driving-related technology, products and solutions.","Artificial Intelligence (AI), Autonomous Vehicles, Machine Learning, Robotics, Software",,"Changshahsien, Hunan, China, Asia",http://www.xingshentech.com,,130000000,CNY,19787431,Early Stage Venture,4,,"Honghao Capital, UBTech Robotics, Yannan AI Fund",3,,"520,890"
Series B - XYZ Robotics,https://www.crunchbase.com/funding_round/xyz-robotics-series-b--474fb5f4,XYZ Robotics,https://www.crunchbase.com/organization/xyz-robotics,Series B,35000000,USD,35000000,2021-07-20,Early Stage Venture,,,,Yes,XYZ Robotics develops AI-enabled robotic perception and manipulation technology for logistics and manufacturing automation.,"Artificial Intelligence (AI), Logistics, Machine Learning, Robotics, Supply Chain Management",,"Allston, Massachusetts, United States, North America",https://www.xyzrobotics.com/,$1M to $10M,103000000,USD,103000000,Early Stage Venture,5,,"5Y Capital, Gaorong Capital, Source Code Capital",3,1,"520,904"
Series B - Aiforia,https://www.crunchbase.com/funding_round/aiforia-series-b--09c39f29,Aiforia,https://www.crunchbase.com/organization/aiforia,Series B,12600000,EUR,15337479,2021-06-08,Early Stage Venture,,,,Yes,"Aiforia’s mission is to provide global access to AI-powered image analysis for medical, healthcare professionals and beyond.","Artificial Intelligence (AI), Biotechnology, Education, Health Care, Information Technology, Life Science, Machine Learning, Medical, Neuroscience, Software",,"Helsinki, Southern Finland, Finland, Europe",https://www.aiforia.com/,$1M to $10M,21150000,EUR,25242408,Early Stage Venture,4,PHC Holdings,PHC Holdings,1,,"521,712"
Series A - Mosaic.tech,https://www.crunchbase.com/funding_round/mosaic-tech-series-a--5f32577e,Mosaic.tech,https://www.crunchbase.com/organization/mosaic-tech,Series A,18500000,USD,18500000,2021-01-14,Early Stage Venture,,,,Yes,Mosaic.tech is a finance platform that provides predictive reporting capabilities to assist with financial strategy and planning.,"Analytics, Artificial Intelligence (AI), B2B, Big Data, FinTech, Machine Learning, SaaS, Software",,"San Diego, California, United States, North America",https://mosaic.tech,$10M to $50M,71900000,USD,71900000,Late Stage Venture,7,General Catalyst,"Felicis, General Catalyst, Village Global",3,1,"522,136"
Series B - SeekOut,https://www.crunchbase.com/funding_round/seekout-series-b--f6cda6da,SeekOut,https://www.crunchbase.com/organization/seekout,Series B,65399972,USD,65399972,2021-03-09,Early Stage Venture,435000000,USD,435000000,Yes,SeekOut gives companies a competitive edge in recruiting hard-to-find and diverse talent.,"Apps, Artificial Intelligence (AI), Human Resources, Recruiting, SaaS, Software, Vertical Search",,"Bellevue, Washington, United States, North America",https://seekout.com,$1M to $10M,188599972,USD,188599972,Late Stage Venture,4,Tiger Global Management,"Madrona, Mayfield Fund, Tiger Global Management",3,3,"522,696"
Corporate Round - Autobrains,https://www.crunchbase.com/funding_round/cartica-ai-corporate-round--b330e308,Autobrains,https://www.crunchbase.com/organization/cartica-ai,Corporate Round,25000000,USD,25000000,2021-11-03,,,,,Yes,Autobrains is a Solutions for the Next Generation of Vehicles and Mobility,"Artificial Intelligence (AI), Automotive",,"Tel Aviv, Tel Aviv, Israel, Asia",https://autobrains.ai,$10M to $50M,145000000,USD,145000000,Late Stage Venture,4,Knorr-Bremse,Knorr-Bremse,1,,"522,708"
Series C - idwall,https://www.crunchbase.com/funding_round/idwall-series-c--84a28a89,idwall,https://www.crunchbase.com/organization/idwall,Series C,38000000,USD,38000000,2021-05-31,Late Stage Venture,,,,Yes,"idwall is the ultimate identity management platform to automate verification processes, prevent fraud, and ensure compliance with ease.","Artificial Intelligence (AI), Big Data, Identity Management, Information Technology, Machine Learning, SaaS, Security, Software",,"São Paulo, Sao Paulo, Brazil, South America",https://idwall.co,$1M to $10M,51800000,USD,51800000,Late Stage Venture,6,Endurance Fund,"Canary, Endurance Fund, monashees, Norte Ventures, Notable Capital, ONEVC, Peninsula Ventures, Qualcomm Ventures",8,3,"177,722"
Convertible Note - Esperanto Technologies,https://www.crunchbase.com/funding_round/esperanto-technologies-convertible-note--57b59491,Esperanto Technologies,https://www.crunchbase.com/organization/esperanto-technologies,Convertible Note,61000000,USD,61000000,2021-04-30,,,,,No,"Esperanto Technologies develops massively parallel, energy-efficient chips for Generative AI based on the open standard RISC-V ISA","Artificial Intelligence (AI), Computer, Energy Efficiency, Machine Learning, Semiconductor",,"Mountain View, California, United States, North America",https://www.esperanto.ai/,$1M to $10M,124000000,USD,124000000,Early Stage Venture,3,,"Almaz Capital, Decent Capital, R136 Ventures, UFG Private Equity",4,,"413,930"
Series A - Artrya,https://www.crunchbase.com/funding_round/artrya-series-a--8e2503d0,Artrya,https://www.crunchbase.com/organization/artrya,Series A,15000000,USD,15000000,2021-05-25,Early Stage Venture,,,,Yes,Artrya uses artificial intelligence to deliver faster and more accurate diagnoses of Coronary Artery Disease.,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics, Machine Learning, Medical, Software",,"Perth, Western Australia, Australia, Oceania",https://www.artrya.com/,$1M to $10M,15000000,USD,15000000,IPO,1,,"Regal Funds Management, Thorney Investment, Washington H. Soul Pattinson, Watermark Funds Management",4,1,"178,186"
Series A - Supabase,https://www.crunchbase.com/funding_round/supabase-series-a--fdf78fdc,Supabase,https://www.crunchbase.com/organization/supabase,Series A,30000000,USD,30000000,2021-09-09,Early Stage Venture,,,,Yes,Supabase is an open-source Firebase alternative that provides a full PostgreSQL database.,"Artificial Intelligence (AI), Database, Developer Tools, Information Services, Information Technology, Software",,"San Francisco, California, United States, North America",https://supabase.com,$1M to $10M,116125000,USD,116125000,Early Stage Venture,4,Coatue,"Alex Solomon, Angel, basecase capital, Coatue, Tom Preston-Werner",5,2,"178,438"
Series C - Cyclone Robotics,https://www.crunchbase.com/funding_round/cyclone-robotics-series-c--d662cb0a,Cyclone Robotics,https://www.crunchbase.com/organization/cyclone-robotics,Series C,150000000,USD,150000000,2021-11-15,Late Stage Venture,,,,Yes,Cyclone Robotics is a provider of Robotic process automation (RPA) software and solutions.,"Artificial Intelligence (AI), Industrial Automation, Robotic Process Automation (RPA), Robotics, Software",,"Shanghai, Shanghai, China, Asia",http://www.cyclone-robotics.com,$100M to $500M,231443960,USD,231443960,Late Stage Venture,4,"CMC Capital Group, Goldman Sachs","CMC Capital Group, DCM Ventures, Goldman Sachs, Matrix Partners China, Source Code Capital, V Fund Management, Xiaoyin Zhang, ZWC Partners",8,2,"178,611"
Series A - SenseOn,https://www.crunchbase.com/funding_round/senseon-series-a--6ffbae66,SenseOn,https://www.crunchbase.com/organization/senseon,Series A,20000000,USD,20000000,2021-09-27,Early Stage Venture,,,,Yes,SenseOn provides accurate and context-rich alerts.,"Artificial Intelligence (AI), Cyber Security, Information Technology, Machine Learning, Software",,"London, England, United Kingdom, Europe",https://www.senseon.io,$1M to $10M,26400000,USD,26400000,Early Stage Venture,3,Eight Roads Ventures,"Crane Venture Partners, Eight Roads Ventures, MMC Ventures, Winton Ventures",4,1,"179,396"
Series D - WeRide,https://www.crunchbase.com/funding_round/werideai-series-d--6fe040cf,WeRide,https://www.crunchbase.com/organization/werideai,Series D,400000000,USD,400000000,2021-12-31,Late Stage Venture,4000000000,USD,4000000000,Yes,WeRide is an autonomous driving company that provides safer and more efficient mobility services and solutions.,"Artificial Intelligence (AI), Autonomous Vehicles, Computer, Software",,"Guangzhou Shi, Guangdong, China, Asia",https://www.weride.ai,$10M to $50M,1110000000,USD,1110000000,,6,"Asia Investment Capital, China-Arab Investment Funds","Asia Investment Capital, Bosch, China-Arab Investment Funds, Guangzhou Automobile Group, The Carlyle Group",5,,"151,787"
Corporate Round - Cruise,https://www.crunchbase.com/funding_round/cruise-corporate-round--da803212,Cruise,https://www.crunchbase.com/organization/cruise,Corporate Round,2000000000,USD,2000000000,2021-01-19,,28000000000,USD,28000000000,Yes,"Cruise builds self-driving vehicles that safely connect people to places, things, and experiences they care about.","Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Machine Learning, Robotics, Transportation",,"San Francisco, California, United States, North America",http://www.getcruise.com,,15968800000,USD,15968800000,M&A,13,"General Motors, Microsoft","General Motors, Honda Motor, Microsoft",3,2,"266,838"
Grant - Semiotic AI,https://www.crunchbase.com/funding_round/semiotic-ai-grant--0930ca82,Semiotic AI,https://www.crunchbase.com/organization/semiotic-ai,Grant,60000000,USD,60000000,2021-12-09,,,,,No,Semiotic AI is building automated decision-making tools for decentralized markets on the blockchain.,"Artificial Intelligence (AI), Blockchain, Machine Learning, Software, Web3",,"Los Altos, California, United States, North America",https://www.semiotic.ai/,$1M to $10M,62856000,USD,62856000,Seed,6,,,,,"180,397"
Series D - 6sense,https://www.crunchbase.com/funding_round/6sense-series-d--c3fc2676,6sense,https://www.crunchbase.com/organization/6sense,Series D,125000000,USD,125000000,2021-03-30,Late Stage Venture,1975000000,USD,1975000000,Yes,6sense arms revenue team with the data and visibility that needs to create and convert pipeline into revenue.,"Artificial Intelligence (AI), B2B, Big Data, Business Information Systems, Machine Learning, Marketing, Sales, Software",Women Founded,"San Francisco, California, United States, North America",http://www.6sense.com,$100M to $500M,526000000,USD,526000000,Late Stage Venture,10,D1 Capital Partners,"D1 Capital Partners, Insight Partners, Sapphire Ventures, Tiger Global Management",4,3,"450,909"
Series B - Jianhai Technology,https://www.crunchbase.com/funding_round/hangzhou-jianhai-technology-series-b--78edf9bc,Jianhai Technology,https://www.crunchbase.com/organization/hangzhou-jianhai-technology,Series B,150000000,CNY,23018845,2021-03-23,Early Stage Venture,,,,Yes,Jianhai Technology is an AI whole-course management platform that provides users with post-hospital & post-diagnosis management services.,"Artificial Intelligence (AI), Health Care, Medical",,"Hangzhou, Zhejiang, China, Asia",https://www.justhealth.cn,,810000000,CNY,124585975,Early Stage Venture,4,Sequoia Capital China,"Sequoia Capital China, Sherpa Healthcare Partners, Source Code Capital",3,,"268,711"
Series C - Blueshift,https://www.crunchbase.com/funding_round/blueshift-labs-series-c--b6c7c81a,Blueshift,https://www.crunchbase.com/organization/blueshift-labs,Series C,30000000,USD,30000000,2021-02-24,Late Stage Venture,,,,Yes,Blueshift is a software development company that uses AI technology to provide intelligent customer engagement across various platforms.,"Artificial Intelligence (AI), Data Center, Data Integration, Digital Marketing, Marketing Automation, SaaS, Software",,"San Francisco, California, United States, North America",https://blueshift.com,$1M to $10M,104579996,USD,104579996,Late Stage Venture,6,"Avatar Growth Capital, R136 Ventures","Avatar Growth Capital, Conductive Ventures, Nexus Venture Partners, R136 Ventures, SBVA, Storm Ventures",6,4,"452,069"
Series B - Pixis,https://www.crunchbase.com/funding_round/pixis-ai-series-b--3032b224,Pixis,https://www.crunchbase.com/organization/pixis-ai,Series B,17000000,USD,17000000,2021-09-15,Early Stage Venture,,,,Yes,Pixis provides a codeless AI infrastructure platform for brands to monitor and orchestrate their marketing campaigns.,"Artificial Intelligence (AI), Brand Marketing, Cloud Computing, Digital Marketing, Machine Learning",Women Founded,"Chicago, Illinois, United States, North America",https://pixis.ai,$50M to $100M,209000000,USD,209000000,Late Stage Venture,5,"Celesta Capital, PremjiInvest","Celesta Capital, Chiratae Ventures, Exfinity Venture Partners, Pi Ventures, PremjiInvest",5,3,"269,251"
Series C - LegalForce,https://www.crunchbase.com/funding_round/legalforce-japan-series-c--a75b2fc7,LegalForce,https://www.crunchbase.com/organization/legalforce-japan,Series C,3000000000,JPY,28343332,2021-02-17,Late Stage Venture,,,,Yes,LegalForce is an AI-powered contract management platform that provides contract review support services.,"Artificial Intelligence (AI), Legal, Legal Tech, Natural Language Processing, Task Management",,"Toyosu, Tokyo, Japan, Asia",https://legalforce-cloud.com,,18320000000,JPY,144739027,Late Stage Venture,6,,"DIMENSION, JAFCO, Japan Finance Corporation, Mitsubishi UFJ Capital, Mizuho Capital, MUFG Bank, SMBC Venture Capital, WiL (World Innovation Lab)",8,1,"452,257"
Series A - Kili Technology,https://www.crunchbase.com/funding_round/kili-technology-series-a--dd165cdd,Kili Technology,https://www.crunchbase.com/organization/kili-technology,Series A,25000000,USD,25000000,2021-07-27,Early Stage Venture,,,,Yes,"Kili Technology enables large companies to transform their raw data into high-quality annotated data, ready for AI-driven projects.","Analytics, Artificial Intelligence (AI), Computer, Machine Learning, Software",,"Paris, Ile-de-France, France, Europe",https://kili-technology.com/,,31933463,USD,31933463,Early Stage Venture,2,Balderton Capital,"Balderton Capital, Chris Schagen, Dimitri Sirota, Financiere Saint James, Headline, Olivier Pailhès, Serena",7,4,"452,316"
Series A - Neural Magic,https://www.crunchbase.com/funding_round/neuralmagic-series-a--c7feffc6,Neural Magic,https://www.crunchbase.com/organization/neuralmagic,Series A,30000000,USD,30000000,2021-10-05,Early Stage Venture,,,,Yes,Neural Magic provides high-performance inference serving solutions for deploying leading open-source LLMs on CPU and GPU infrastructure.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software",,"Somerville, Massachusetts, United States, North America",http://neuralmagic.com/,$1M to $10M,50000000,USD,50000000,Early Stage Venture,3,New Enterprise Associates,"Amdocs, Andreessen Horowitz, Comcast Ventures, New Enterprise Associates, Pillar VC, Ridgeline",6,1,"452,477"
Series A - Seamless.AI,https://www.crunchbase.com/funding_round/seamless-contacts-series-a--798d99f7,Seamless.AI,https://www.crunchbase.com/organization/seamless-contacts,Series A,75000000,USD,75000000,2021-05-01,Early Stage Venture,,,,Yes,Seamless.ai provides a sales automation software intended to organize contacts and make them universally accessible and useful.,"Artificial Intelligence (AI), Information Technology, Lead Generation, Machine Learning, Sales Automation, Software",,"Dublin, Ohio, United States, North America",http://www.seamless.ai,$50M to $100M,75300000,USD,75300000,Early Stage Venture,6,,,,,"454,331"
Series C - CorVista Health,https://www.crunchbase.com/funding_round/analytics-for-life-series-c--87bf1924,CorVista Health,https://www.crunchbase.com/organization/analytics-for-life,Series C,65000000,USD,65000000,2021-03-04,Late Stage Venture,,,,Yes,CorVista Health is an AI-driven medical company developing a cardiac diagnostic platform.,"Analytics, Artificial Intelligence (AI), Health Diagnostics, Machine Learning, Medical Device",,"Bethesda, Maryland, United States, North America",https://www.corvista.com,$1M to $10M,93990064,USD,93990064,Late Stage Venture,4,,"Ambix Life Science Fund I, MedVenture Partners",2,,"432,940"
Series A - Vital,https://www.crunchbase.com/funding_round/vital-6fc2-series-a--ff0eef36,Vital,https://www.crunchbase.com/organization/vital-6fc2,Series A,15000000,USD,15000000,2021-09-29,Early Stage Venture,,,,Yes,AI-Powered digital experiences for the most vital points in care.,"Artificial Intelligence (AI), Health Care, Productivity Tools",,"Atlanta, Georgia, United States, North America",https://vital.io,,45900000,USD,45900000,Early Stage Venture,4,Transformation Capital,"First Round Capital, Threshold, Transformation Capital",3,3,"325,773"
Series B - Ecorobotix,https://www.crunchbase.com/funding_round/ecorobotix-series-b--80a2debb,Ecorobotix,https://www.crunchbase.com/organization/ecorobotix,Series B,14700000,USD,14700000,2021-06-16,Early Stage Venture,,,,Yes,Ecorobotix provides AI powered plant-by-plant recognition and ultra-high precision crop treatment,"Agriculture, AgTech, Artificial Intelligence (AI), Cloud Data Services, Farming, Machine Learning, Robotics",,"Yverdon-les-bains, Vaud, Switzerland, Europe",http://www.ecorobotix.com/,$10M to $50M,83082619,USD,83082619,Early Stage Venture,6,Swisscom Ventures,"4FO Ventures, BASF Venture Capital, Capagro, Swisscom Ventures, Verve Ventures",5,,"326,059"
Series A - Lambda,https://www.crunchbase.com/funding_round/lambda-labs-series-a--df589de0,Lambda,https://www.crunchbase.com/organization/lambda-labs,Series A,15000000,USD,15000000,2021-07-14,Early Stage Venture,,,,Yes,Lambda is a cloud-based GPU company catering to developers throughout the entire lifecycle of AI development.,"Artificial Intelligence (AI), Cloud Computing, GPU, Hardware, Machine Learning, Software",,"San Francisco, California, United States, North America",https://lambdalabs.com,$10M to $50M,932205501,USD,932205501,Late Stage Venture,9,,"1517 Fund, Bloomberg Beta, Fernando Pontaza, Georges Harik, Gradient Ventures, Invariantes Fund, Razer",7,,"401,522"
Series A - Upstage AI,https://www.crunchbase.com/funding_round/upstage-ai-series-a--0123d828,Upstage AI,https://www.crunchbase.com/organization/upstage-ai,Series A,31600000000,KRW,27341553,2021-09-03,Early Stage Venture,,,,Yes,"Upstage develops artificial intelligence tools to automate tasks, enhance productivity, and provide decision support for various industries.","Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Predictive Analytics, Software",,"Yongin, Ch'ungch'ong-namdo, South Korea, Asia",https://www.upstage.ai,$1M to $10M,125740598,USD,125740598,Early Stage Venture,4,"Company K Partners, SBVA","Company K Partners, Premier Partners, Primer Sazze Partners, SBVA, Stonebridge Capital, TBT",6,2,"657,480"
Series C - QANDA(Mathpresso),https://www.crunchbase.com/funding_round/mathpresso-series-c--a830e864,QANDA(Mathpresso),https://www.crunchbase.com/organization/mathpresso,Series C,50000000,USD,50000000,2021-06-21,Late Stage Venture,,,,Yes,"QANDA(Mathpresso) develops QANDA, the world's leading personalized learning platform.","Artificial Intelligence (AI), EdTech, Education, Information Technology, Machine Learning, Q&A",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",https://mathpresso.com/en,$1M to $10M,112213217,USD,112213217,,8,"GGV Capital, Goodwater Capital, KDB Capital, SKS PE, YellowDog","GGV Capital, Goodwater Capital, KDB Capital, Legend Capital, Mirae Asset Venture Investment, SBVA, SKS PE, Smilegate Investment, YellowDog",9,,"659,453"
Series D - Blaize,https://www.crunchbase.com/funding_round/thinci-series-d--31182d6c,Blaize,https://www.crunchbase.com/organization/thinci,Series D,71000000,USD,71000000,2021-07-27,Late Stage Venture,,,,Yes,"Blaize is an AI computing platforms company that develops products for the automotive, smart vision, and enterprise computing markets.","Artificial Intelligence (AI), Computer Vision, Information Technology, Service Industry",,"El Dorado Hills, California, United States, North America",https://www.blaize.com,Less than $1M,242000000,USD,242000000,Late Stage Venture,4,"Franklin Templeton, Temasek Holdings","DENSO Ventures, Franklin Templeton, Temasek Holdings",3,2,"659,468"
Series A - StudySmarter,https://www.crunchbase.com/funding_round/studysmarter-series-a--bb5271ff,StudySmarter,https://www.crunchbase.com/organization/studysmarter,Series A,31000000,USD,31000000,2021-05-05,Early Stage Venture,,,,Yes,StudySmarter is an EdTech company that develops an intelligent and content-agnostic platform for lifelong learning.,"Artificial Intelligence (AI), EdTech, Education",,"München, Bayern, Germany, Europe",https://www.studysmarter.de,Less than $1M,64200000,USD,64200000,Early Stage Venture,5,"Goodwater Capital, Owl Ventures","DvH Ventures, Goodwater Capital, Lars Fjeldsoe-Nielsen, Left Lane Capital, Owl Ventures",5,4,"406,012"
Series C - KONUX,https://www.crunchbase.com/funding_round/konux-series-c--e70c146b,KONUX,https://www.crunchbase.com/organization/konux,Series C,65000000,EUR,78980208,2021-01-14,Late Stage Venture,,,,Yes,"KONUX is the first AI scale-up offering predictive maintenance, network usage, monitoring and planning solutions for railway infrastructure.","Artificial Intelligence (AI), Information Technology, Machine Learning, Railroad, Software",,"Munich, Bayern, Germany, Europe",http://konux.com,$10M to $50M,130614117,USD,130614117,Late Stage Venture,11,Sanno Capital,"DI Technology, New Enterprise Associates, Richard Kramlich, Sanno Capital",4,3,"304,717"
Secondary Market - Icertis,https://www.crunchbase.com/funding_round/icertis-secondary-market--9d4f4e16,Icertis,https://www.crunchbase.com/organization/icertis,Secondary Market,75000000,USD,75000000,2021-10-01,,,,,No,Icertis is an AI-powered contract management platform that ensures compliance and minimizes risk.,"Artificial Intelligence (AI), Cloud Data Services, CRM, Financial Services, Procurement, SaaS",,"Bellevue, Washington, United States, North America",https://www.icertis.com,$100M to $500M,516000000,USD,516000000,,11,SoftBank Vision Fund,SoftBank Vision Fund,1,,"660,653"
Series B - Runway,https://www.crunchbase.com/funding_round/runwayml-series-b--7ef5a7ef,Runway,https://www.crunchbase.com/organization/runwayml,Series B,35000000,USD,35000000,2021-12-13,Early Stage Venture,165000000,USD,165000000,Yes,Runway is an applied AI research company that builds the next generation of creativity tools.,"Apps, Artificial Intelligence (AI), Generative AI, Machine Learning, Software, Video Editing",,"New York, New York, United States, North America",https://runwayml.com,$1M to $10M,236500000,USD,236500000,Late Stage Venture,6,Coatue,Coatue,1,,"228,626"
Venture Round - Bayesian Health,https://www.crunchbase.com/funding_round/bayesian-health-series-unknown--3da11048,Bayesian Health,https://www.crunchbase.com/organization/bayesian-health,Venture - Series Unknown,15000000,USD,15000000,2021-07-12,,,,,Yes,Bayesian Health is an adaptive AI platform that offers health systems through clinical AI.,"Artificial Intelligence (AI), Health Care, Information Services","Women Founded, Women Led","New York, New York, United States, North America",https://bayesianhealth.com,$100M to $500M,15225000,USD,15225000,,2,Andreessen Horowitz,"Andreessen Horowitz, Catalio Capital Management, Health2047 Capital Partners, Lifeforce Capital",4,5,"229,972"
Series A - Iterative.ai,https://www.crunchbase.com/funding_round/iterative-ai-series-a--a5ba33c7,Iterative.ai,https://www.crunchbase.com/organization/iterative-ai,Series A,20000000,USD,20000000,2021-06-02,Early Stage Venture,,,,Yes,Iterative.ai is an MLOps platform that develops lifecycle management for datasets and machine learning models.,"Artificial Intelligence (AI), Cloud Data Services, Data Integration, Machine Learning",,"San Francisco, California, United States, North America",https://iterative.ai,$1M to $10M,25400000,USD,25400000,,4,468 Capital,"468 Capital, Afore Capital, True Ventures",3,,"235,065"
Series B - Tonic.ai,https://www.crunchbase.com/funding_round/tonic-ai-series-b--c74b023b,Tonic.ai,https://www.crunchbase.com/organization/tonic-ai,Series B,35000000,USD,35000000,2021-09-29,Early Stage Venture,,,,Yes,"Tonic provides production data to create safe, useful, de-identified data for QA, testing, and development.","Big Data, Developer Tools, Information Technology, Machine Learning, Privacy, SaaS, Software",,"San Francisco, California, United States, North America",https://www.tonic.ai,Less than $1M,45000000,USD,45000000,Early Stage Venture,3,Insight Partners,"Heavybit, Insight Partners, Octave",3,3,"226,346"
Series C - Clarifai,https://www.crunchbase.com/funding_round/clarifai-series-c--1d6296de,Clarifai,https://www.crunchbase.com/organization/clarifai,Series C,60000000,USD,60000000,2021-10-15,Late Stage Venture,,,,Yes,"Clarifai's platform supports the full AI development lifecycle; including dataset preparation, model training and deployment.","Artificial Intelligence (AI), Computer Vision, Data Collection and Labeling, Data Integration, Developer Platform, Machine Learning, Natural Language Processing",,"Fort Lee, New Jersey, United States, North America",https://clarifai.com/,Less than $1M,100000000,USD,100000000,Late Stage Venture,4,New Enterprise Associates,"Corazon Capital, CPP Investments, LDV Capital, Lux Capital, Menlo Ventures, New Enterprise Associates, NextEquity Partners, Numeta Capital, NYU Innovation Venture Fund, SineWave Ventures, Union Square Ventures",11,4,"247,800"
Series B - Syrius Robotics,https://www.crunchbase.com/funding_round/syrius-robotics-series-b--c90df1cd,Syrius Robotics,https://www.crunchbase.com/organization/syrius-robotics,Series B,20000000,USD,20000000,2021-08-17,Early Stage Venture,,,,Yes,"Syrius Robotics develops autonomous mobile robots with a self-developed operational system, software platform, and AIoT cloud service.","Artificial Intelligence (AI), Industrial Automation, Internet of Things, Robotics",,"Shenzhen, Guangdong, China, Asia",http://www.syriusrobotics.com,$50M to $100M,52347861,USD,52347861,,6,ByteDance,"ByteDance, FutureCap, Lenovo Capital and Incubator Group (LCIG), PKSHA SPARX Algorithm Fund, Sequoia Capital China, Tryin Capital, Zhencheng Capital",7,,"564,679"
Series B - WATRIX.AI,https://www.crunchbase.com/funding_round/watrix-ai-series-b--9ceadde8,WATRIX.AI,https://www.crunchbase.com/organization/watrix-ai,Series B,300000000,CNY,46927794,2021-11-09,Early Stage Venture,,,,Yes,WATRIX.AI is an artificial intelligence company focusing on computer vision and video big data analysis.,"Analytics, Artificial Intelligence (AI), Robotics",,"Beijing, Beijing, China, Asia",http://www.watrix.ai,$1M to $10M,70067476,USD,70067476,Early Stage Venture,5,Haitong Securities,Haitong Securities,1,,"564,683"
Series F - Dialpad,https://www.crunchbase.com/funding_round/dialpad-series-f--10fbda8b,Dialpad,https://www.crunchbase.com/organization/dialpad,Series F,170000000,USD,170000000,2021-12-16,Late Stage Venture,2030000000,USD,2030000000,Yes,Dialpad is an AI-powered cloud communications platform that turns conversations into opportunities and helps teams make smart calls.,"Analytics, Artificial Intelligence (AI), Machine Learning, Messaging, Natural Language Processing, Predictive Analytics, SaaS, Telecommunications, Unified Communications, VoIP",,"San Ramon, California, United States, North America",https://www.dialpad.com,$100M to $500M,450000000,USD,450000000,Late Stage Venture,9,ICONIQ Growth,"Amasia, Empede Capital, Google Ventures, ICONIQ Growth, OMERS Growth Equity, Section 32, T-Mobile Ventures, Work-Bench, YTWO",9,6,"565,045"
Series B - Redica Systems,https://www.crunchbase.com/funding_round/redicasystems-series-b--1daba176,Redica Systems,https://www.crunchbase.com/organization/redicasystems,Series B,30000000,USD,30000000,2021-12-09,Early Stage Venture,,,,Yes,Redica Systems empowers the champions of quality and safety with actionable data intelligence.,"Analytics, Artificial Intelligence (AI), Big Data, Information Services, Life Science, Machine Learning",,"Pleasanton, California, United States, North America",https://redica.com/,$10M to $50M,34000000,USD,34000000,Early Stage Venture,2,Savant Growth,"Rock Creek Capital, Savant Growth",2,1,"566,557"
