Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - MESA NOVA,https://www.crunchbase.com/funding_round/mesa-nova-series-a--04986160,MESA NOVA,https://www.crunchbase.com/organization/mesa-nova,Series A,5000000,USD,5000000,2021-06-01,Early Stage Venture,50000000,USD,50000000,Yes,MESA NOVA is a technology business that wants to connect every person to the rest of the globe.,"Artificial Intelligence (AI), Information Technology, Software",,"Grand Cayman, Midland, Cayman Islands, North America",https://www.mesa-nova.com/,,6000000,USD,6000000,Early Stage Venture,2,JAFCO Asia,"B Capital, JAFCO Asia, L familiy office",3,,"71,117"
Series A - Eyoto,https://www.crunchbase.com/funding_round/eyoto-series-a--e02ea0aa,Eyoto,https://www.crunchbase.com/organization/eyoto,Series A,2500000,GBP,3416813,2021-01-12,Early Stage Venture,,,,Yes,"Eyoto produces a range of software services such as image processing, computer vision, eye-tracking, and artificial intelligence.","Artificial Intelligence (AI), Machine Learning, Medical Device, Software",,"Birmingham, Birmingham, United Kingdom, Europe",https://www.eyoto.com/,$1M to $10M,2500000,GBP,3416813,Early Stage Venture,2,Midven,"Mercia Asset Management, Midven, The Future Fund",3,1,"70,966"
Venture Round - CollegeVine,https://www.crunchbase.com/funding_round/collegevine-series-unknown--067ac733,CollegeVine,https://www.crunchbase.com/organization/collegevine,Venture - Series Unknown,12000000,USD,12000000,2021-06-01,,,,,Yes,"CollegeVine is an AI company that leverages its vast student network, data, and AI agents to transform student recruitment.","Artificial Intelligence (AI), College Recruiting, EdTech, Education, Higher Education, Professional Networking, Recruiting",,"Boston, Massachusetts, United States, North America",https://www.collegevine.com/,Less than $1M,42700000,USD,42700000,,4,,,,,"73,158"
Pre Seed Round - Nexacore,https://www.crunchbase.com/funding_round/nexacore-93b4-pre-seed--1cd278a5,Nexacore,https://www.crunchbase.com/organization/nexacore-93b4,Pre-Seed,4000000,USD,4000000,2021-09-03,Seed,15750000,USD,15750000,Yes,Nexacore is an AI company that delivers generative analytics and machine learning to businesses.,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Cloud Data Services, Data Mining, Data Visualization, Information Technology, Machine Learning, Software",Women Founded,"Tampa, Florida, United States, North America",https://www.nexacore.io,,19000000,USD,19000000,Early Stage Venture,2,Bain Capital Ventures,Bain Capital Ventures,1,,"73,490"
Seed Round - Tuune,https://www.crunchbase.com/funding_round/tuune-seed--9fde2690,Tuune,https://www.crunchbase.com/organization/tuune,Seed,4600000,USD,4600000,2021-10-06,Seed,,,,Yes,Tuune is a precision medicine startup that leverages AI and biological testing to match women with contraception.,"Artificial Intelligence (AI), Health Care, Precision Medicine",,"London, England, United Kingdom, Europe",https://www.tuune.com,$1M to $10M,4600000,USD,4600000,Seed,3,Octopus Ventures,"Alma Angels, Octopus Ventures",2,,"73,001"
Venture Round - Lingvist,https://www.crunchbase.com/funding_round/lingvist-series-unknown--1b149daa,Lingvist,https://www.crunchbase.com/organization/lingvist,Venture - Series Unknown,5100000,EUR,5915266,2021-10-27,,,,,Yes,Lingvist is language learning software based on mathematical optimization and statistical analysis.,"Artificial Intelligence (AI), Big Data, Education, Language Learning, Software",,"Tallinn, Harjumaa, Estonia, Europe",https://lingvist.com,$1M to $10M,17245050,USD,17245050,,9,Rubio Impact Ventures,"Ballpark Ventures, Metaplanet, Rockaway Capital, Rockaway Ventures, Rubio Impact Ventures",5,1,"73,020"
Venture Round - Toolbox OS,https://www.crunchbase.com/funding_round/toolbox-os-series-unknown--ba934281,Toolbox OS,https://www.crunchbase.com/organization/toolbox-os,Venture - Series Unknown,5120000,USD,5120000,2021-12-02,,,,,Yes,Toolbox OS is a white-label operating system that helps clients by adding SaaS to increase revenue and valuation.,"Artificial Intelligence (AI), Business Intelligence, Information Technology, Operating Systems, SaaS",,"Saint George, Utah, United States, North America",https://toolboxos.com,$1M to $10M,5591840,USD,5591840,,3,,,,,"72,958"
Series A - Orca AI,https://www.crunchbase.com/funding_round/orca-ai-series-a--708fe3fa,Orca AI,https://www.crunchbase.com/organization/orca-ai,Series A,13000000,USD,13000000,2021-04-21,Early Stage Venture,,,,Yes,Orca AI is an Artificial Intelligence company that develops a boat collision avoidance system for the maritime industry.,"Artificial Intelligence (AI), InsurTech, Intelligent Systems, Marine Transportation, Shipping, Software",,"Tel Aviv-yafo, Tel Aviv, Israel, Asia",https://www.orca-ai.io,$10M to $50M,38600000,USD,38600000,,6,,"MizMaa Ventures, OCV, Playfair Capital",3,3,"73,005"
Series A - Unitree Robotics,https://www.crunchbase.com/funding_round/unitree-robotics-series-a--ae3b1a1c,Unitree Robotics,https://www.crunchbase.com/organization/unitree-robotics,Series A,10000000,USD,10000000,2021-07-30,Early Stage Venture,,,,Yes,Unitree robotics is a power machinery company.,"Information Technology, Machinery Manufacturing, Manufacturing, Robotic Process Automation (RPA), Robotics, Software, Technical Support",,"Hangzhou, Zhejiang, China, Asia",http://www.unitree.cc/cn/,$50M to $100M,166260857,USD,166260857,Early Stage Venture,5,Shunwei Capital,"Chuxin Capital, Shunwei Capital, Vertex Ventures China",3,1,"74,987"
Series A - Jubo,https://www.crunchbase.com/funding_round/jubo-series-a--d8827e0d,Jubo,https://www.crunchbase.com/organization/jubo,Series A,6500000,USD,6500000,2021-07-01,Early Stage Venture,,,,Yes,"We deliver person-centered care experience by connecting healthcare data, empowering caregivers, and engaging family.","Artificial Intelligence (AI), Elder Care, Health Care, Home Health Care, Information Technology, Internet of Things, Software",,"Taipei, T'ai-pei, Taiwan, Asia",http://www.jubo.health/,,23534261,USD,23534261,Early Stage Venture,7,Chia Hsin Cement,"Chia Hsin Cement, Wistron Corporation",2,,"73,802"
Seed Round - Quality Match,https://www.crunchbase.com/funding_round/quality-match-seed--8b3e1111,Quality Match,https://www.crunchbase.com/organization/quality-match,Seed,5000000,EUR,6024350,2021-03-01,Seed,,,,Yes,Quality Match is a quality data annotation provider.,"Analytics, Artificial Intelligence (AI), Data Management, Machine Learning, Software",,"Heidelberg, Baden-Wurttemberg, Germany, Europe",https://www.quality-match.com/,$1M to $10M,5000000,EUR,6024350,Seed,2,LEA Partners,LEA Partners,1,,"74,409"
Seed Round - XP Health,https://www.crunchbase.com/funding_round/xp-health-seed--cc7ddbfa,XP Health,https://www.crunchbase.com/organization/xp-health,Seed,5000000,USD,5000000,2021-01-19,Seed,,,,Yes,XP Health is an artificial intelligence-powered vision benefits platform for employees.,"Artificial Intelligence (AI), Employee Benefits, Health Care, Machine Learning",,"San Carlos, California, United States, North America",http://xphealth.co,$1M to $10M,22100000,USD,22100000,Early Stage Venture,4,Valor Capital Group,"J-Angels, Jeff Epstein, Ryan Merket, SemperVirens Venture Capital, StartX (Stanford-StartX Fund), Valor Capital Group, Village Global",7,,"75,233"
Venture Round - Trigo,https://www.crunchbase.com/funding_round/trigo-0711-series-unknown--c86acac0,Trigo,https://www.crunchbase.com/organization/trigo-0711,Venture - Series Unknown,10000000,USD,10000000,2021-06-16,,,,,Yes,Trigo is a technology company that builds AI-powered infrastructure for retail stores.,"Artificial Intelligence (AI), Infrastructure, Retail",,"Hertsliyah, Tel Aviv, Israel, Asia",https://www.trigoretail.com,,199000000,USD,199000000,Late Stage Venture,6,"Rewe Group, Viola Growth","Rewe Group, Viola Growth",2,,"76,251"
Seed Round - Bird Buddy,https://www.crunchbase.com/funding_round/bird-buddy-seed--6598cc8b,Bird Buddy,https://www.crunchbase.com/organization/bird-buddy,Seed,8500000,USD,8500000,2021-12-09,Seed,,,,Yes,"Bird Buddy is a smart bird feeder, notifies that of bird visitors, captures their photos, and organizes them in a beautiful collection.","Apps, Artificial Intelligence (AI), E-Commerce",,"Wilmington, Delaware, United States, North America",https://mybirdbuddy.com,$1M to $10M,8500000,USD,8500000,Seed,3,General Catalyst,"Adjacent, General Catalyst, Silicon Gardens",3,1,"77,042"
Seed Round - GroundWOW,https://www.crunchbase.com/funding_round/groundwow-seed--c6dcbc86,GroundWOW,https://www.crunchbase.com/organization/groundwow,Seed,2500000,GBP,3433401,2021-04-08,Seed,,,,Yes,AI based SaaS /HaaS enabling a distributed network of autonomous robots to work cooperatively with humans in Sports Technology applications.,"Advertising, Artificial Intelligence (AI), Manufacturing, Robotics, Sports",,"Stockport, Stockport, United Kingdom, Europe",https://groundwow.com,$1M to $10M,5639069,GBP,7555628,Seed,7,,,,,"77,204"
Venture Round - ThingCo,https://www.crunchbase.com/funding_round/thingco-series-unknown--20393d88,ThingCo,https://www.crunchbase.com/organization/thingco,Venture - Series Unknown,3000000,GBP,4087232,2021-01-06,,,,,Yes,"Telematics, Cars, IoT, SaaS, Insurance, ADAS, Intelligent voice,Automotive","Artificial Intelligence (AI), Auto Insurance, Automotive, Insurance, Internet of Things",,"London, England, United Kingdom, Europe",http://www.thingco.com,Less than $1M,3000000,GBP,4087232,,2,BHL Holdings,BHL Holdings,1,1,"77,226"
Seed Round - Companion,https://www.crunchbase.com/funding_round/companion-ddc3-seed--8b9aaee7,Companion,https://www.crunchbase.com/organization/companion-ddc3,Seed,8000000,USD,8000000,2021-02-03,Seed,,,,Yes,Companion is a transformative learning experiences for your dog.,"Artificial Intelligence (AI), Pet, Software",,"San Francisco, California, United States, North America",https://joincompanion.com/,$1M to $10M,14000000,USD,14000000,,3,,"Central Garden & Pet, Companion Fund, Frog, IA Ventures, Mars Petcare, Michelson Impact Ventures, PETstock, Tuesday Capital, Wheelhouse Investment Partners",9,,"77,784"
Series A - JOGO Health,https://www.crunchbase.com/funding_round/jogo-health-series-a--19c649f7,JOGO Health,https://www.crunchbase.com/organization/jogo-health,Series A,4630000,USD,4630000,2021-08-30,Early Stage Venture,,,,Yes,JOGO Health is a Medtech company that uses wearable sensors and AI to treat pain and neuromuscular conditions.,"Artificial Intelligence (AI), Biotechnology, Health Care, Therapeutics",,"Old Bridge, New Jersey, United States, North America",http://www.jogohealth.com,$1M to $10M,15927299,USD,15927299,,5,Mayo Clinic Ventures,"Mayo Clinic Ventures, Newchip Accelerator",2,,"79,179"
Series A - Augmenta,https://www.crunchbase.com/funding_round/augmenta-2274-series-a--af33c07a,Augmenta,https://www.crunchbase.com/organization/augmenta-2274,Series A,8000000,USD,8000000,2021-03-23,Early Stage Venture,,,,Yes,Augmenta is a software company that develops agricultural applications and provides technology solutions for farming environments.,"Agriculture, AgTech, Artificial Intelligence (AI), Computer Vision, Embedded Systems, Farming, Hardware, Image Recognition, Machine Learning",,"Athens, Attiki, Greece, Europe",https://www.augmenta.ag,$1M to $10M,11170788,USD,11170788,M&A,4,CNH Industrial,"CNH Industrial, HCVC, Marathon Venture Capital, Pymwymic",4,2,"79,245"
Grant - BeeHero,https://www.crunchbase.com/funding_round/beehero-grant--8a8a6fc9,BeeHero,https://www.crunchbase.com/organization/beehero,Grant,4000000,USD,4000000,2021-10-06,,,,,No,BeeHero is a developer of a beehive technology platform intended to maximize crop yields through pollination.,"Agriculture, AgTech, Farming, Machine Learning, Predictive Analytics",Women Founded,"Del Rey, California, United States, North America",https://www.beehero.io,,66500000,USD,66500000,,6,,"BIRD Foundation, European Commission, Israel Innovation Authority",3,,"79,828"
Seed Round - Elucidata,https://www.crunchbase.com/funding_round/elucidata-2-seed--646e6a23,Elucidata,https://www.crunchbase.com/organization/elucidata-2,Seed,5000000,USD,5000000,2021-01-28,Seed,,,,Yes,Elucidata delivers ML-ready biomedical molecular data that is curated to accelerate drug discovery.,"Analytics, Artificial Intelligence (AI), Biotechnology, Clinical Trials, Health Care, Life Science, Machine Learning, SaaS, Software",,"Cambridge, Massachusetts, United States, North America",http://www.elucidata.io,$10M to $50M,23580000,USD,23580000,Early Stage Venture,5,IvyCap Ventures,"Hyperplane, IvyCap Ventures, TiE SoCal Angels",3,2,"82,626"
Seed Round - Wispr AI,https://www.crunchbase.com/funding_round/wispr-ai-seed--ad6031e8,Wispr AI,https://www.crunchbase.com/organization/wispr-ai,Seed,4600000,USD,4600000,2021-11-30,Seed,,,,Yes,Wispr is a personal computing platform for an AI-first world.,"Artificial Intelligence (AI), Consumer Electronics, Machine Learning, Neuroscience, Wearables",,"South San Francisco, California, United States, North America",https://wispr.ai,,14600000,USD,14600000,Seed,3,"8VC, New Enterprise Associates","8VC, AIX Ventures, Matt Kraning, New Enterprise Associates, Vijay Krishnan",5,6,"82,603"
Seed Round - Artifact,https://www.crunchbase.com/funding_round/artifact-5b83-seed--41b57059,Artifact,https://www.crunchbase.com/organization/artifact-5b83,Seed,5250000,USD,5250000,2021-12-08,Seed,,,,Yes,Artifact is a developer of a qualitative data insights platform used to understand customer needs.,"Analytics, Machine Learning, Natural Language Processing, Software",,"Lehi, Utah, United States, North America",https://www.artifact.io,$1M to $10M,7280000,USD,7280000,Seed,4,Buckley Ventures,"Aaron Skonnard, Buckley Ventures, EPIC Ventures, Firsthand Alliance, Hyper, Indie.vc, Matt Marsh, Oceans, Ryan Westwood, South Park Commons, WndrCo",11,1,"80,723"
Seed Round - Variational AI,https://www.crunchbase.com/funding_round/variational-ai-seed--a5786656,Variational AI,https://www.crunchbase.com/organization/variational-ai,Seed,3500000,USD,3500000,2021-11-17,Seed,,,,Yes,Generative AI for drug discovery,"Artificial Intelligence (AI), Biotechnology, Generative AI, Machine Learning",,"Vancouver, British Columbia, Canada, North America",http://variational.ai,$1M to $10M,3658940,USD,3658940,Seed,2,Flying Fish Partners,"A&E Investments, Alliance of Angels, Amarjit Gill, Flying Fish Partners, Lip-Bu Tan",5,1,"82,846"
Series A - Guidewheel,https://www.crunchbase.com/funding_round/guidewheel-series-a--52c0df71,Guidewheel,https://www.crunchbase.com/organization/guidewheel,Series A,8000000,USD,8000000,2021-07-22,Early Stage Venture,,,,Yes,Guidewheel's AI-powered FactoryOps platform empowers manufacturers to drive productivity and net zero at scale.,"Artificial Intelligence (AI), Business Information Systems, Cloud Data Services, Machine Learning, SaaS, Software","Women Founded, Women Led","San Francisco, California, United States, North America",https://guidewheel.com,$1M to $10M,20980000,USD,20980000,Early Stage Venture,4,Greycroft,"Chandaria Capital, Chang Corporation, Enza Capital, Gaingels, Greycroft, January Ventures, LocalGlobe, Mana Ventures, Matt Kraning, Merus Capital, Musha Ventures, Park Bench Capital, PSP Capital Partners, Savannah Fund, Sunu Capital, Wayne Chang",16,1,"82,868"
Pre Seed Round - NanoverseHQ,https://www.crunchbase.com/funding_round/nanoversehq-pre-seed--b55175f4,NanoverseHQ,https://www.crunchbase.com/organization/nanoversehq,Pre-Seed,6000000,USD,6000000,2021-12-18,Seed,,,,Yes,SaaS Desktop AI Application,"Artificial Intelligence (AI), Digital Entertainment, Machine Learning",,"Singapore, Central Region, Singapore, Asia",https://kumiho.ai,,6000000,USD,6000000,Seed,1,,,,,"82,681"
Series A - UnitX,https://www.crunchbase.com/funding_round/unitx-4f79-series-a--a420ebd3,UnitX,https://www.crunchbase.com/organization/unitx-4f79,Series A,12000000,USD,12000000,2021-10-01,Early Stage Venture,,,,Yes,UnitX builds robots for factories.,"Artificial Intelligence (AI), Machine Learning, Manufacturing, Robotics",,"Santa Clara, California, United States, North America",https://www.unitxlabs.com,$1M to $10M,58000000,USD,58000000,,3,UP Partners,"Buckley Ventures, Matt Kraning, UP Partners",3,,"83,073"
Seed Round - Sedric.ai,https://www.crunchbase.com/funding_round/sedric-ai-seed--88dcedd6,Sedric.ai,https://www.crunchbase.com/organization/sedric-ai,Seed,3500000,USD,3500000,2021-11-17,Seed,,,,Yes,Sedric is a compliance excellence platform for next-gen fintech companies.,"Artificial Intelligence (AI), FinTech, Information Services, Information Technology, SaaS",,"Tel Aviv-yafo, Tel Aviv, Israel, Asia",https://www.sedric.ai/company,$1M to $10M,3500000,USD,3500000,Seed,2,StageOne Ventures,"Alon Shemesh, Gefen Capital, Homeward Ventures, James Kong, K20 Fund, Micha Y. Breakstone, StageOne Ventures",7,1,"83,315"
Seed Round - Chef Robotics,https://www.crunchbase.com/funding_round/chef-robotics-seed--d3cb4fa2,Chef Robotics,https://www.crunchbase.com/organization/chef-robotics,Seed,5500000,USD,5500000,2021-05-13,Seed,,,,Yes,Chef Robotics is a robotics and artificial intelligence company serving the food industry.,"Artificial Intelligence (AI), Food and Beverage, Machine Learning, Robotics",,"San Francisco, California, United States, North America",http://chefrobotics.ai,$1M to $10M,22500000,USD,22500000,Seed,6,,"10X Capital, AI List Capital, Alumni Ventures, Bloomberg Beta, Bold Capital Partners, Construct Capital, Gaingels, Kleiner Perkins, Promus Ventures, Red & Blue Ventures, Schox Venture Capital, Stewart Alsop, Tau Ventures",13,,"84,403"
Series A - Vahan,https://www.crunchbase.com/funding_round/vahan-series-a--a6b761f5,Vahan,https://www.crunchbase.com/organization/vahan,Series A,8000000,USD,8000000,2021-09-15,Early Stage Venture,,,,Yes,Vahan's AI-Driven virtual assistant helps field sales teams and frontliners do better work at scale.,"Artificial Intelligence (AI), Information Services, Information Technology",,"Bangalore, Karnataka, India, Asia",http://vahan.co/,$1M to $10M,8000000,USD,8000000,,5,Khosla Ventures,"Airtel, Alumni Ventures, Bossanova Investimentos, Duro Ventures, Everywhere Ventures (The Fund), Guru Gowrappan, Kevin Shannon, Khosla Ventures, Pioneer Fund, Shakti Capital, Spike Ventures, Two Culture Capital, Vijay Shekhar Sharma",13,3,"85,504"
Seed Round - My Intelligent Machines,https://www.crunchbase.com/funding_round/my-intelligent-machines-seed--0797171f,My Intelligent Machines,https://www.crunchbase.com/organization/my-intelligent-machines,Seed,5000000,USD,5000000,2021-04-15,Seed,,,,Yes,My Intelligent Machines is an AI-powered Augmented Intelligence SaaS platform.,"Artificial Intelligence (AI), Bioinformatics, Biotechnology, Clinical Trials, Health Care, Information Technology, Life Science, Machine Learning",,"Montréal, Quebec, Canada, North America",http://www.mims.ai/,$1M to $10M,7600000,USD,7600000,Seed,3,"MEDTEQ+, StandUp Ventures","Anges Quebec, AQC Capital, Desjardins Venture Capital, MEDTEQ+, Real Ventures, StandUp Ventures",6,3,"84,201"
Venture Round - Pathr.ai,https://www.crunchbase.com/funding_round/pathr-ai-series-unknown--c20dae7d,Pathr.ai,https://www.crunchbase.com/organization/pathr-ai,Venture - Series Unknown,5327135,USD,5327135,2021-05-04,,,,,Yes,AI-powered Spatial Intelligence platform using anonymous location data to derive actionable real time insights for operations and marketing.,"Artificial Intelligence (AI), Machine Learning, Software",,"Mountain View, California, United States, North America",http://pathr.ai,$1M to $10M,5327135,USD,5327135,,2,,JBV Capital,1,,"86,380"
Series A - VERO Leasing,https://www.crunchbase.com/funding_round/surecave-series-a--9ddbb5c5,VERO Leasing,https://www.crunchbase.com/organization/surecave,Series A,5000000,USD,5000000,2021-05-24,Early Stage Venture,,,,Yes,VERO Leasing offers a platform that automates residential applicant screening and leasing.,"Predictive Analytics, Property Management, Real Estate",,"New York, New York, United States, North America",https://sayvero.com,$1M to $10M,18200000,USD,18200000,Early Stage Venture,4,Bienville Capital,"Bienville Capital, LeFrak, Plug and Play, Red House",4,1,"84,175"
Seed Round - Model Medicines,https://www.crunchbase.com/funding_round/model-medicines-seed--492a70b2,Model Medicines,https://www.crunchbase.com/organization/model-medicines,Seed,4100000,USD,4100000,2021-02-01,Seed,,,,Yes,Model Medicines uses human expertise and AI to accelerate the development of life-changing drugs at scale.,"Artificial Intelligence (AI), Biotechnology, Machine Learning, Medical, Pharmaceutical",,"La Jolla, California, United States, North America",https://www.modelmedicines.com,$1M to $10M,4100000,USD,4100000,Seed,1,,"8VC, Carter Comstock, Friedman BioVentures, Irving Investors, Nex Cubed, Particle Accelerator Limited (ParticleX), TRITON FUNDS LLC",7,2,"84,701"
Series A - Blink Technologies,https://www.crunchbase.com/funding_round/blink-technologies-4015-series-a--fd6ade59,Blink Technologies,https://www.crunchbase.com/organization/blink-technologies-4015,Series A,14000000,USD,14000000,2021-11-09,Early Stage Venture,,,,Yes,"Blink Technologies is developing a robust, non-intrusive passive, eye-tracking technology without the need for special dedicated hardware.","Artificial Intelligence (AI), Big Data, Computer Vision, Information Technology, Machine Learning, Software",,"Palo Alto, California, United States, North America",http://www.blinkeye.com/,$1M to $10M,21759996,USD,21759996,Early Stage Venture,3,INCapital Ventures,"Binder & Partners Ventures, Cervin Ventures, Eldridge Industries, Elysian Park Ventures, Gefen Capital, INCapital Ventures, Ruttenberg Gordon Investments, Trilogy Equity Partners",8,2,"84,867"
Seed Round - Therapixel,https://www.crunchbase.com/funding_round/therapixel-seed--a56a2188,Therapixel,https://www.crunchbase.com/organization/therapixel,Seed,4200000,USD,4200000,2021-06-03,Seed,,,,Yes,Therapixel is a software company specialized in artificial intelligence for medical imaging analysis,"Artificial Intelligence (AI), Health Diagnostics, Machine Learning, Medical Device, Software",,"Nice, Provence-Alpes-Cote d'Azur, France, Europe",http://www.therapixel.com/,$1M to $10M,26073415,USD,26073415,Early Stage Venture,4,,,,,"84,819"
Series A - Naluri Life,https://www.crunchbase.com/funding_round/naluri-hidup-series-a--b45c8f0a,Naluri Life,https://www.crunchbase.com/organization/naluri-hidup,Series A,5000000,USD,5000000,2021-06-09,Early Stage Venture,,,,Yes,"Naluri is a digital health solution platform that predicts, prevents, and manages cardiometabolic and mental health conditions.","Artificial Intelligence (AI), Health Care, InsurTech, Mental Health, mHealth, Therapeutics",,"Kuala Lumpur, Kuala Lumpur, Malaysia, Asia",https://www.naluri.life,$1M to $10M,14843183,USD,14843183,Early Stage Venture,5,Integra Partners,"BioMark, Duopharma Biotech, Hibiscus Fund, INP Capital, Integra Partners, M Venture Partners (MVP), Palm Drive Capital, Sumitomo Corporation Equity Asia",8,1,"84,838"
Seed Round - FINESSE,https://www.crunchbase.com/funding_round/finesse-05d4-seed--7f11c742,FINESSE,https://www.crunchbase.com/organization/finesse-05d4,Seed,4500000,USD,4500000,2021-01-27,Seed,,,,Yes,FINESSE is the first AI-led fashion house leveraging machine learning on big data and consumer feedback to predict trends & forecast demand.,"Artificial Intelligence (AI), Fashion, Market Research","Middle Eastern / North African Founded, Middle Eastern / North African Led, Women Founded, Women Led","Los Angeles, California, United States, North America",https://www.finesse.us,$1M to $10M,44875000,USD,44875000,Early Stage Venture,3,,"Ali Diab, Graph Ventures, Hoxton Ventures, MaC Venture Capital, Mango Capital, Sam Teller, SGH CAPITAL, Todd Rovak",8,4,"84,957"
Seed Round - ARIA Research,https://www.crunchbase.com/funding_round/aria-research-seed--686e73a6,ARIA Research,https://www.crunchbase.com/organization/aria-research,Seed,3400000,USD,3400000,2021-07-01,Seed,20000000,USD,20000000,Yes,"ARIA Research Develops Augmented Reality in Audio, a commercially scalable solution for vision disability","Artificial Intelligence (AI), Assistive Technology, Audio, Augmented Reality, Computer Vision, Consumer Electronics, Medical Device, Sensor",,"Sydney, New South Wales, Australia, Oceania",https://ariaresearch.com.au,,6300000,USD,6300000,Seed,3,MTPConnect,"Department of Industry, Innovation and Science, MTPConnect",2,,"85,119"
Seed Round - Commit,https://www.crunchbase.com/funding_round/commit-703c-seed--306e6f07,Commit,https://www.crunchbase.com/organization/commit-703c,Seed,6000000,USD,6000000,2021-06-09,Seed,,,,Yes,Commit is the professional network for the worlds best Startup Engineers.,"Artificial Intelligence (AI), Internet, Peer to Peer",,"Vancouver, British Columbia, Canada, North America",https://commit.dev/,$1M to $10M,6000000,USD,6000000,Seed,1,Accomplice,"Accomplice, David Tedman, Farhan Thawar, Founders.ai, Garage Capital, Goodwater Capital, Inovia Capital, Kensington Capital Partners Limited, Mana Ventures, Mistral Venture Partners, Myelin VC, Tarun Sachdeva",12,2,"85,671"
Seed Round - Collov,https://www.crunchbase.com/funding_round/collov-seed--67754abe,Collov,https://www.crunchbase.com/organization/collov,Seed,9000000,USD,9000000,2021-10-28,Seed,,,,Yes,Collov is an AI-powered virtual interior design and shopping platform that offers interior design services.,"Digital Marketing, E-Commerce, Generative AI, Home Decor, Home Renovation, Interior Design",,"Menlo Park, California, United States, North America",https://collov.com,$1M to $10M,32000000,USD,32000000,Early Stage Venture,4,"Matrix Partners China, MindWorks Capital","Ameba Capital, IMO Ventures, Jiangmen Venture Capital, K2VC, Matrix Partners China, MindWorks Capital, Ming Lei, Xinghan Capital",8,1,"86,492"
Seed Round - Kolena,https://www.crunchbase.com/funding_round/kolena-io-seed--44fbb447,Kolena,https://www.crunchbase.com/organization/kolena-io,Seed,6500000,USD,6500000,2021-06-01,Seed,,,,Yes,Kolena is a machine learning testing and debugging platform.,"Analytics, Artificial Intelligence (AI), Consulting, Education, Machine Learning, Quality Assurance, Software",,"San Francisco, California, United States, North America",https://kolena.com,,21500000,USD,21500000,Early Stage Venture,3,"Bloomberg Beta, SignalFire","Bloomberg Beta, Octave, Palumni VC, SAV (Scale Asia Ventures), SignalFire, Zero Prime Ventures",6,1,"86,718"
Seed Round - CompScience,https://www.crunchbase.com/funding_round/kinetic-eye-seed--a5340c35,CompScience,https://www.crunchbase.com/organization/kinetic-eye,Seed,4000000,USD,4000000,2021-06-07,Seed,,,,Yes,CompScience makes your workplace safer and lowers your rates with the only AI-powered workers' comp policy on the market.,"Artificial Intelligence (AI), Commercial Insurance, Computer Vision, Industrial, Insurance, InsurTech, Internet of Things, Machine Learning, Software",,"San Francisco, California, United States, North America",http://www.compscience.com,$1M to $10M,20000000,USD,20000000,Early Stage Venture,4,,"Alumni Ventures, Draft Ventures, Sean Behr",3,,"86,648"
Series A - rct AI,https://www.crunchbase.com/funding_round/rct-ai-series-a--fb187ab1,rct AI,https://www.crunchbase.com/organization/rct-ai,Series A,10000000,USD,10000000,2021-11-02,Early Stage Venture,,,,Yes,Providing AI solutions to the game industry,"3D Technology, Artificial Intelligence (AI), Gaming, Generative AI, Machine Learning, Metaverse",Women Founded,"Burbank, California, United States, North America",https://rct.ai/,$1M to $10M,25728945,USD,25728945,Early Stage Venture,5,,"FBG Capital, Hash Global, HashKey Capital, Leonis Capital, Lucid Blue Ventures, Mask Network, PKSHA SPARX Algorithm Fund, SNZ Holding, Yuanyuzhou Ventures, Zonff Partners",10,,"86,993"
Seed Round - Humanly.io,https://www.crunchbase.com/funding_round/humanly-edfc-seed--366a5b10,Humanly.io,https://www.crunchbase.com/organization/humanly-edfc,Seed,4000000,USD,4000000,2021-09-15,Seed,,,,Yes,Humanly.io is a conversational AI that engages with every single candidate.,"Artificial Intelligence (AI), Human Resources, Machine Learning, Recruiting, SaaS, Software",,"Seattle, Washington, United States, North America",https://humanly.io/,$1M to $10M,23213303,USD,23213303,Early Stage Venture,8,Zeal Capital Partners,"Alumni Ventures, Avalanche VC, Basecamp Fund, Branded Strategic Hospitality, Joe Giordano, Moneta Ventures, Pradeep Singh, Spark Growth Ventures, Zeal Capital Partners",9,2,"87,429"
Series A - super.AI,https://www.crunchbase.com/funding_round/canotic-series-a--12bdf11f,super.AI,https://www.crunchbase.com/organization/canotic,Series A,12000000,USD,12000000,2021-06-16,Early Stage Venture,,,,Yes,Automate data extraction from complex documents with guaranteed results using super.AI Intelligent Document Processing (IDP).,"Artificial Intelligence (AI), Business Process Automation (BPA), Computer Vision, Data Collection and Labeling, Document Management, Information Technology, Machine Learning, Natural Language Processing",,"San Francisco, California, United States, North America",https://super.ai/,$1M to $10M,18300000,USD,18300000,Early Stage Venture,3,HV Capital,"Discovery Ventures, HV Capital, Mosaic Ventures, NFX, PSL Ventures",5,2,"88,061"
