Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Digital First AI,https://www.crunchbase.com/funding_round/digital-first-ai-pre-seed--3f8f5acb,Digital First AI,https://www.crunchbase.com/organization/digital-first-ai,Pre-Seed,500000,USD,500000,2021-01-01,Seed,,,,Yes,Digital First AI provides AI-driven marketing solutions for effective campaign management.,"Artificial Intelligence (AI), B2B, Digital Marketing, Generative AI, SaaS",,"Lewes, Delaware, United States, North America",https://www.digitalfirst.ai,,4865861,USD,4865861,Seed,5,,"Grzegorz Gracz, Michał Tokarski, Polish Agency for Enterprise Development",3,,"113,142"
Pre Seed Round - Intelligent Project Solutions,https://www.crunchbase.com/funding_round/intelligent-project-solutions-pre-seed--99eadabc,Intelligent Project Solutions,https://www.crunchbase.com/organization/intelligent-project-solutions,Pre-Seed,724630,CAD,573261,2021-12-31,Seed,,,,Yes,IPS delivers AI solutions in a SaaS model and provides services through its service partners.,"Artificial Intelligence (AI), Machine Learning, SaaS, Software, Software Engineering",,"Richmond, British Columbia, Canada, North America",https://ips-ai.com,Less than $1M,724630,CAD,573261,Seed,1,,,,,"113,393"
Grant - Rivelin Robotics,https://www.crunchbase.com/funding_round/rivelin-robotics-grant--c5ebfada,Rivelin Robotics,https://www.crunchbase.com/organization/rivelin-robotics,Grant,250000,GBP,345853,2021-04-01,,,,,No,"Rivelin's AI, NetShape®, teaches robots to autonomously cut, grind & polish metal.","3D Printing, Artificial Intelligence (AI), Computer Vision, Industrial Automation, Industrial Manufacturing, Machine Learning, Robotics",,"Sheffield, Sheffield, United Kingdom, Europe",https://www.rivelinrobotics.com,,3222360,GBP,4130992,Seed,7,Innovate UK,Innovate UK,1,,"115,508"
Seed Round - Pokeify,https://www.crunchbase.com/funding_round/pokeify-seed--1534dd26,Pokeify,https://www.crunchbase.com/organization/pokeify,Seed,1000000,USD,1000000,2021-05-01,Seed,,,,Yes,"Pokeify is an AI driven Web3 platform that provides tools for creators, brands and influencers.","Analytics, Artificial Intelligence (AI), Content Creators, Digital Marketing, Machine Learning, SaaS, Social Media Marketing, Web3",,"New Delhi, Delhi, India, Asia",https://pokeify.com,$1M to $10M,1250000,USD,1250000,Seed,3,,,,,"115,581"
Seed Round - MDinc,https://www.crunchbase.com/funding_round/mdinc-seed--eb9a574f,MDinc,https://www.crunchbase.com/organization/mdinc,Seed,300000,USD,300000,2021-06-28,Seed,,,,Yes,"MDinc is an IT company developing of safe methods of nervous disease treatment using augmented reality, computer vision and machine learning","Artificial Intelligence (AI), Machine Learning",,"Yaroslavl, Yaroslavl', Russian Federation, Europe",http://mdinc.ai/,,300000,USD,300000,Seed,1,,,,,"602,927"
Pre Seed Round - Syrup Tech,https://www.crunchbase.com/funding_round/syrup-2837-pre-seed--838e246f,Syrup Tech,https://www.crunchbase.com/organization/syrup-2837,Pre-Seed,1000000,USD,1000000,2021-06-01,Seed,,,,Yes,"Predictive software for inventory decision-making in commerce, powered by AI/ML.","Artificial Intelligence (AI), E-Commerce, Enterprise Software, Fashion, Machine Learning, Retail, SaaS, Software",,"New York, New York, United States, North America",https://syrup.tech,$1M to $10M,25100000,USD,25100000,Early Stage Venture,3,1984 Ventures,"1984 Ventures, Harvard Business School, Harvard Innovation Labs, Ron Zori, Various Angels",5,,"116,689"
Grant - Sunthetics,https://www.crunchbase.com/funding_round/sunthetics-grant--f551dbfa,Sunthetics,https://www.crunchbase.com/organization/sunthetics,Grant,256000,USD,256000,2021-03-31,,,,,No,"Easy-to-use machine-learning platform that leverages small data to develop new chemicals, materials, and processes up to 32x faster.","Chemical, Chemical Engineering, Machine Learning, Machinery Manufacturing, Manufacturing, Sustainability","Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led","San Marcos, Texas, United States, North America",https://www.sunthetics.io,Less than $1M,736000,USD,736000,Seed,8,National Science Foundation,National Science Foundation,1,,"395,808"
Seed Round - Gilion,https://www.crunchbase.com/funding_round/gilion-seed--9f42c260,Gilion,https://www.crunchbase.com/organization/gilion,Seed,500000,EUR,592075,2021-09-01,Seed,,,,Yes,Gilion is a precision financing company that provides founders with a growth and funding platform to access growth loans.,"Analytics, Artificial Intelligence (AI), FinTech, Funding Platform, Machine Learning",,"Stockholm, Stockholms Lan, Sweden, Europe",https://www.gilion.com/,$1B to $10B,340500000,EUR,375997361,Seed,5,,"Hjalmar Winbladh, Jacob De Geer, Patrick Soderlund",3,,"604,190"
Seed Round - Tignis,https://www.crunchbase.com/funding_round/tignis-seed--a6b3d789,Tignis,https://www.crunchbase.com/organization/tignis,Seed,1000000,USD,1000000,2021-08-05,Seed,,,,Yes,Tignis develops predictive and proactive support solutions that capitalize on the profound advantages of real-time edge computing.,"Information Services, Information Technology, Machine Learning, Software",,"Seattle, Washington, United States, North America",https://tignis.com,$1M to $10M,15655922,USD,15655922,Early Stage Venture,4,BMNT,BMNT,1,1,"226,610"
Pre Seed Round - Decorte Future Industries,https://www.crunchbase.com/funding_round/decorte-future-industries-pre-seed--1fe053e4,Decorte Future Industries,https://www.crunchbase.com/organization/decorte-future-industries,Pre-Seed,585000,USD,585000,2021-03-25,Seed,4118355,USD,4118355,Yes,AI extracting health data from sound.,"Artificial Intelligence (AI), Machine Learning, Quantified Self",,"Cambridge, Cambridgeshire, United Kingdom, Europe",https://www.decorte.co.uk,,1600000,USD,1600000,Seed,2,Techstars,"Daniel Steele, Innovate UK, Linda Jiang, Mike Muller, Richard Fearn, Rogier Van Willigen, Sam Harris, Susan Standiford, Techstars",9,1,"226,854"
Seed Round - PrimeAI,https://www.crunchbase.com/funding_round/dataprime-inc-seed--9e444251,PrimeAI,https://www.crunchbase.com/organization/dataprime-inc,Seed,800000,USD,800000,2021-01-11,Seed,,,,Yes,PrimeAI deploys accessible AI/machine learning engines through our PrimeAI Portal to drive significant EBITDA for our customers,"Artificial Intelligence (AI), Machine Learning, Software",,"Leesburg, Virginia, United States, North America",https://prime.ai/,,2102000,USD,2102000,Seed,3,,,,,"660,425"
Pre Seed Round - Tryp.com,https://www.crunchbase.com/funding_round/tryp-com-pre-seed--e30978c7,Tryp.com,https://www.crunchbase.com/organization/tryp-com,Pre-Seed,350000,EUR,412390,2021-07-20,Seed,4000000,USD,4000000,Yes,Tryp.com is an AI platform that enables multi-destination travel.,"Artificial Intelligence (AI), Travel",,"Odense, Syddanmark, Denmark, Europe",https://www.tryp.com/,,850000,EUR,948552,Seed,3,,,,,"605,608"
Pre Seed Round - Bronze,https://www.crunchbase.com/funding_round/bronze-pre-seed--f133eb30,Bronze,https://www.crunchbase.com/organization/bronze,Pre-Seed,215000,GBP,291771,2021-01-04,Seed,3500000,GBP,4749762,Yes,"BRONZE is a fluid, intelligent audio format which is capable of responding to external input.","Artificial Intelligence (AI), Machine Learning, Music, Software",,"London, England, United Kingdom, Europe",https://www.bronze.ai,$1M to $10M,2252592,USD,2252592,Seed,4,,,,,"661,472"
Angel Round - CrediLinq.Ai,https://www.crunchbase.com/funding_round/credilinq-ai-angel--43ce821b,CrediLinq.Ai,https://www.crunchbase.com/organization/credilinq-ai,Angel,1000000,USD,1000000,2021-07-15,Seed,,,,Yes,We are a Singapore fintech company disrupting credit underwriting for businesses using embedded finance & Credit-as-a-Service.,"Artificial Intelligence (AI), Financial Services, FinTech, Information Technology, Machine Learning, Software",,"Singapore, Central Region, Singapore, Asia",https://credilinq.ai/,$1M to $10M,6700000,USD,6700000,Seed,4,,"Brandon Tee, Sandeep Uberoi",2,,"406,281"
Seed Round - Automated Grading Services (AGS),https://www.crunchbase.com/funding_round/automated-grading-services-ags-seed--bbd9bc7e,Automated Grading Services (AGS),https://www.crunchbase.com/organization/automated-grading-services-ags,Seed,1000000,USD,1000000,2021-06-25,Seed,,,,Yes,Grading cards and collectibles with artificial intelligence. Accurate. Consistent. Transparent.,"Artificial Intelligence (AI), Collectibles, Machine Learning",,"Staten Island, New York, United States, North America",https://agscard.com/,$1M to $10M,1000000,USD,1000000,Seed,1,,,,,"634,145"
Grant - Flox,https://www.crunchbase.com/funding_round/flox-grant--38a7e3dd,Flox,https://www.crunchbase.com/organization/flox,Grant,500000,USD,500000,2021-10-01,,,,,No,Flox uses Artificial Intelligence (AI) to improve bird welfare and flock performance.,"Artificial Intelligence (AI), Livestock, Machine Learning",,"London, England, United Kingdom, Europe",https://www.flox.ai/,$1M to $10M,500000,USD,500000,Seed,5,43North,43North,1,,"321,454"
Seed Round - Pluralytics,https://www.crunchbase.com/funding_round/pluralytics-seed--8209d550,Pluralytics,https://www.crunchbase.com/organization/pluralytics,Seed,1000000,USD,1000000,2021-08-03,Seed,,,,Yes,Pluralytics is an AI content intelligence & generation solution built to help companies & brands resonate based on the words they choose.,"Artificial Intelligence (AI), Digital Marketing, Enterprise Software, Machine Learning, Marketing Automation, Natural Language Processing","Middle Eastern / North African Led, Women Founded, Women Led","Minneapolis, Minnesota, United States, North America",https://www.pluralytics.com,$1M to $10M,4600000,USD,4600000,M&A,6,Ecliptic Capital,Ecliptic Capital,1,,"634,360"
Pre Seed Round - Omniful,https://www.crunchbase.com/funding_round/omniful-pre-seed--77be0132,Omniful,https://www.crunchbase.com/organization/omniful,Pre-Seed,730000,USD,730000,2021-06-01,Seed,,,,Yes,"(B2B SaaS) Cloud-based Supply Chain Execution, E-Commerce Operations and Omnichannel Enablement Software Platform","E-Commerce, Predictive Analytics, Retail Technology, SaaS, Software, Supply Chain Management, Warehouse Automation",,"Riyadh, Ar Riyad, Saudi Arabia, Asia",http://omniful.com,,5950000,USD,5950000,Seed,4,,HALA Ventures,1,,"409,473"
Seed Round - Neatsy.ai,https://www.crunchbase.com/funding_round/neatsy-ai-seed--68f6a771,Neatsy.ai,https://www.crunchbase.com/organization/neatsy-ai,Seed,900000,USD,900000,2021-11-08,Seed,,,,Yes,Neatsy is anapp helps to check foot and spine health with AI and iPhone camera and enables telehealth for orthopedic surgeons.,"Artificial Intelligence (AI), Fitness, Health Care, Health Diagnostics, Medical, Sporting Goods, Wellness",,"Menlo Park, California, United States, North America",http://neatsy.ai,$1M to $10M,1300000,USD,1300000,Seed,3,,"CABRA VC, Flyer One Ventures, NuVX Capital",3,,"350,899"
Series A - StarkLabX,https://www.crunchbase.com/funding_round/starklabx-series-a--c2765d9a,StarkLabX,https://www.crunchbase.com/organization/starklabx,Series A,854000,USD,854000,2021-07-24,Early Stage Venture,1065000,USD,1065000,Yes,StarkLabX is a software company that offers personalized services and extremely efficient solutions.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software, Web Development",,"Batticaloa, Eastern, Sri Lanka, Asia",https://starklabx.com/,,854000,USD,854000,Early Stage Venture,1,,,,,"310,157"
Seed Round - Egg,https://www.crunchbase.com/funding_round/egg-749d-seed--9e53497c,Egg,https://www.crunchbase.com/organization/egg-749d,Seed,980000,USD,980000,2021-02-01,Seed,,,,Yes,Egg is education company that enhance human cooperation,"Artificial Intelligence (AI), E-Learning, EdTech, Education, Internet",,"Mendoza, Mendoza, Argentina, South America",https://www.eggcooperation.com/,Less than $1M,2900000,USD,2900000,Seed,4,Draper Cygnus,"Draper Cygnus, Reach Capital",2,,"177,683"
Convertible Note - CryptoTechFin,https://www.crunchbase.com/funding_round/cryptotechfin-convertible-note--2cb79ec7,CryptoTechFin,https://www.crunchbase.com/organization/cryptotechfin,Convertible Note,240300,EUR,285128,2021-07-05,,,,,No,"We are an R&D incorporated company that applies its technological development (investment algorithms, big data solutions) to obtain profits.","Artificial Intelligence (AI), Big Data, Cryptocurrency, Finance, Financial Services, FinTech, Software",,"Madrid, Madrid, Spain, Europe",https://www.cryptotechfin.com,,833300,EUR,937042,Seed,4,R2 Seed Investments,R2 Seed Investments,1,,"355,840"
Seed Round - Oveit,https://www.crunchbase.com/funding_round/oveit-seed--aea0f07f,Oveit,https://www.crunchbase.com/organization/oveit,Seed,500000,EUR,603892,2021-01-18,Seed,7000000,USD,7000000,Yes,"We offer closed loop payments, distributed on public and private blockchain. We use AI to prevent fraud. Oveit can be deployed on minutes.","Artificial Intelligence (AI), Biometrics, Blockchain, Computer Vision, Facial Recognition, FinTech, Payments, Software, Ticketing",,"Austin, Texas, United States, North America",https://www.oveit.com,,500000,EUR,603892,Seed,2,SeedBlink,"Clever Capital, SeedBlink",2,,"355,878"
Debt Financing - Spellbook,https://www.crunchbase.com/funding_round/rally-7c45-debt-financing--9855e6dc,Spellbook,https://www.crunchbase.com/organization/rally-7c45,Debt Financing,500000,USD,500000,2021-11-16,,,,,No,Spellbook is a legal software startup that develops a generative artificial intelligence contract drafting tool for lawyers.,"Artificial Intelligence (AI), Developer Tools, Legal Tech, Software",,"Toronto, Ontario, Canada, North America",https://www.spellbook.legal,,32376629,USD,32376629,Early Stage Venture,8,Atlantic Canada Opportunities Agency,Atlantic Canada Opportunities Agency,1,,"587,408"
Seed Round - PiiQ Media & Risk,https://www.crunchbase.com/funding_round/piiq-media-seed--7d30b172,PiiQ Media & Risk,https://www.crunchbase.com/organization/piiq-media,Seed,1000000,USD,1000000,2021-06-14,Seed,,,,Yes,"The Only TRULY AUTOMATED  SPEAR PHISHING SIMULATION for Social, Open, & Dark Web Risk & OSINT Business Intelligence tool","Analytics, Artificial Intelligence (AI), Compliance, Cyber Security, Fraud Detection, Physical Security, Simulation, Social Media Management, Software, Training",,"Cambridge, Massachusetts, United States, North America",https://www.piiqmedia.com,$1M to $10M,4500000,USD,4500000,Seed,4,,,,,"356,441"
Debt Financing - ALBA Robot,https://www.crunchbase.com/funding_round/alba-robot-debt-financing--e492bbd2,ALBA Robot,https://www.crunchbase.com/organization/alba-robot,Debt Financing,700000,EUR,792621,2021-12-23,,,,,No,"ALBA Robot, and end to end mobility solution for silver economy","Artificial Intelligence (AI), Autonomous Vehicles, Internet, Internet of Things, Medical Device",,"Torino, Piemonte, Italy, Europe",https://www.alba-robot.com/,$1M to $10M,9146201,USD,9146201,,12,,,,,"212,136"
Seed Round - Pendella,https://www.crunchbase.com/funding_round/pendella-seed--f84479ad,Pendella,https://www.crunchbase.com/organization/pendella,Seed,510000,USD,510000,2021-10-21,Seed,,,,Yes,Pendella is an insurtech startup that offers individual life and disability insurance services for employees.,"Artificial Intelligence (AI), Insurance, InsurTech, Life Insurance, SaaS, Software",,"Fort Myers, Florida, United States, North America",https://www.pendella.com,$1M to $10M,10927737,USD,10927737,,7,,"Aflac Global Ventures, SixThirty",2,,"311,968"
"Grant - Vectech, Inc.",https://www.crunchbase.com/funding_round/vectech-grant--5859cc16,"Vectech, Inc.",https://www.crunchbase.com/organization/vectech,Grant,255781,USD,255781,2021-06-15,,,,,No,Vectech's AI diagnostic entomology system identifies damaging insects that spread disease and cause agricultural or economic loss.,"Artificial Intelligence (AI), Cloud Data Services, Life Science, Robotics",,"Baltimore, Maryland, United States, North America",https://www.vectech.io/,Less than $1M,300781,USD,300781,Seed,5,National Science Foundation,National Science Foundation,1,,"356,942"
Pre Seed Round - WeexPass,https://www.crunchbase.com/funding_round/weex-pass-pre-seed--fd187db2,WeexPass,https://www.crunchbase.com/organization/weex-pass,Pre-Seed,300000,USD,300000,2021-08-10,Seed,13000000,USD,13000000,Yes,We increase employee engagement and performance through an AI platform for managing goals with travel rewards and memorable experiences.,"Artificial Intelligence (AI), Gamification, Software",,"Curitiba, Parana, Brazil, South America",https://weexpass.com,,300000,USD,300000,Seed,1,,CapTable,1,,"424,959"
Equity Crowdfunding - Parknav,https://www.crunchbase.com/funding_round/parknav-equity-crowdfunding--085178f5,Parknav,https://www.crunchbase.com/organization/parknav,Equity Crowdfunding,800000,USD,800000,2021-03-23,,,,,Yes,Parknav is an AI SaaS platform for realtime and predictive parking and Smartcity data,"Analytics, Artificial Intelligence (AI), Automotive, Internet of Things, Mobile, Navigation, Parking, SaaS, Smart Cities, Telecommunications",,"Chicago, Illinois, United States, North America",https://parknav.com,$1M to $10M,3295000,USD,3295000,,11,Stephen Roulac,Stephen Roulac,1,,"181,064"
Grant - NeuroTechR3,https://www.crunchbase.com/funding_round/neurotechr3-grant--92034195,NeuroTechR3,https://www.crunchbase.com/organization/neurotechr3,Grant,276000,USD,276000,2021-04-21,,,,,No,NeuroTechR3 is a Biomedical Device/Digital Health company that develops ML-driven rehabilitation technologies for persons with brain injury.,"Biotechnology, Health Care, Machine Learning, Medical","Women Founded, Women Led","Newark, New Jersey, United States, North America",http://www.neurotechr3.com,Less than $1M,421000,USD,421000,,5,National Science Foundation,National Science Foundation,1,,"473,584"
Debt Financing - PivotalPath,https://www.crunchbase.com/funding_round/pivotalpath-debt-financing--0d0b08bc,PivotalPath,https://www.crunchbase.com/organization/pivotalpath,Debt Financing,457823,USD,457823,2021-01-20,,,,,No,PivotalPath is a hedge fund consultant and analytics company.,Artificial Intelligence (AI),,"New York, New York, United States, North America",https://www.pivotalpath.com,Less than $1M,457823,USD,457823,Early Stage Venture,2,,,,,"194,696"
Angel Round - Train Fitness,https://www.crunchbase.com/funding_round/train-fitness-angel--5a77b276,Train Fitness,https://www.crunchbase.com/organization/train-fitness,Angel,400000,USD,400000,2021-01-01,Seed,,,,Yes,Train Fitness focuses on automatic exercise detection and rep counting using Artificial Intelligence and the Apple watch.,"Artificial Intelligence (AI), Fitness, Software",,"Toronto, Ontario, Canada, North America",https://www.trainfitness.ai/,$1M to $10M,3500000,USD,3500000,Seed,3,,,,,"474,790"
Pre Seed Round - DeHealth,https://www.crunchbase.com/funding_round/dehealth-pre-seed--bff448dd,DeHealth,https://www.crunchbase.com/organization/dehealth,Pre-Seed,1000000,USD,1000000,2021-12-12,Seed,,,,Yes,"""DeHealth"" - Medical Data Bank. AI & BlockChain -Based App and a health Data storage for B2B2C.","Artificial Intelligence (AI), Blockchain, Electronic Health Record (EHR), Health Care, Information Technology, Web3",,"Mountain View, California, United States, North America",https://www.dehealth.world/,,1600000,USD,1600000,,3,,,,,"195,840"
Pre Seed Round - Ancora.ai,https://www.crunchbase.com/funding_round/ancora-ai-pre-seed--f95bee69,Ancora.ai,https://www.crunchbase.com/organization/ancora-ai,Pre-Seed,315000,USD,315000,2021-10-31,Seed,,,,Yes,"Ancora.ai is an AI-enabled, digital clinical trial recruitment platform connecting patients to clinical trials.","Big Data, Clinical Trials, Generative AI, Health Care, Hospital, Medical, Natural Language Processing, Oncology, Pharmaceutical, SaaS",,"Zürich, Zurich, Switzerland, Europe",https://www.ancora.ai,Less than $1M,481678,USD,481678,Seed,6,,,,,"197,977"
Seed Round - SSMM,https://www.crunchbase.com/funding_round/ssm-5f6f-seed--80219c6d,SSMM,https://www.crunchbase.com/organization/ssm-5f6f,Seed,1000000000,KRW,904078,2021-02-17,Seed,,,,Yes,SSMM provides artificial intelligence-based media and mobility solutions.,"Artificial Intelligence (AI), Mobile, Rental, Software",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",http://ssmm.co.kr,,2000000000,KRW,1679660,Seed,2,Shinhan Investment,Shinhan Investment,1,,"198,674"
Pre Seed Round - Talentcloud.ai,https://www.crunchbase.com/funding_round/talentcloud-ai-pre-seed--d865c7aa,Talentcloud.ai,https://www.crunchbase.com/organization/talentcloud-ai,Pre-Seed,253000,USD,253000,2021-11-05,Seed,,,,Yes,TalentCloud is the first AI software focus on human capital management and data analytics and the best HCM software in Malaysia.,"Artificial Intelligence (AI), Human Resources, Software",,"Kuala Lumpur, Kuala Lumpur, Malaysia, Asia",https://www.talentcloud.ai/,,253000,USD,253000,M&A,1,"Corporate Accelerator, NEXEA Venture Capital & Angel Investors","Corporate Accelerator, NEXEA Venture Capital & Angel Investors",2,1,"472,710"
Grant - Sugarcube Systems,https://www.crunchbase.com/funding_round/sugarcube-systems-grant--e94b428c,Sugarcube Systems,https://www.crunchbase.com/organization/sugarcube-systems,Grant,256000,USD,256000,2021-08-24,,,,,No,Sugarcube Systems is developing a personalized self-paced tutoring tool using artificial intelligence.,"Artificial Intelligence (AI), CAD",,"Wenatchee, Washington, United States, North America",http://www.sugarcube-systems.com/,,431000,USD,431000,,2,National Science Foundation,National Science Foundation,1,,"234,828"
Grant - Nabla Bio,https://www.crunchbase.com/funding_round/nabla-bio-grant--118ed8ea,Nabla Bio,https://www.crunchbase.com/organization/nabla-bio,Grant,256000,USD,256000,2021-03-31,,,,,No,Nabla Bio is an autoverse platform of proprietary biologically informed machine learning that co-develops antibody drugs.,"Biopharma, Biotechnology, Machine Learning",Women Founded,"Cambridge, Massachusetts, United States, North America",https://www.nabla.bio,$1M to $10M,37381000,USD,37381000,Early Stage Venture,5,National Science Foundation,National Science Foundation,1,,"636,583"
Pre Seed Round - Dadosfera (Previously DataSprints),https://www.crunchbase.com/funding_round/datasprints-pre-seed--5077bab1,Dadosfera (Previously DataSprints),https://www.crunchbase.com/organization/datasprints,Pre-Seed,500000,USD,500000,2021-10-30,Seed,4500000,USD,4500000,Yes,SaaS Data Platform. Your Next Business Decision at Your Fingertips.,"Artificial Intelligence (AI), Big Data, Business Intelligence, Cloud Data Services, Information Technology, Predictive Analytics, SaaS, Training",,"Belo Horizonte, Minas Gerais, Brazil, South America",https://dadosfera.ai,,2250000,USD,2250000,Seed,2,Vision Brazil Investments,Vision Brazil Investments,1,,"474,802"
Angel Round - STAN A.I.,https://www.crunchbase.com/funding_round/stan-a-i-angel--414dca40,STAN A.I.,https://www.crunchbase.com/organization/stan-a-i,Angel,500000,USD,500000,2021-03-09,Seed,,,,Yes,STAN A.I. is the first A.I. property management assistant for condominiums and homeowner associations (HOAs).,"Artificial Intelligence (AI), Mobile Apps, Property Management, Real Estate, Software",,"Toronto, Ontario, Canada, North America",https://www.stan.ai,,515000,USD,515000,Seed,2,,,,,"235,479"
Seed Round - EARZZ,https://www.crunchbase.com/funding_round/earzz-seed--84ddea0c,EARZZ,https://www.crunchbase.com/organization/earzz,Seed,700000,USD,700000,2021-03-03,Seed,,,,Yes,EARZZ introduces the listening device with Artificial Intelligence that listens and alerts users to any non-speech sounds.,Artificial Intelligence (AI),,"Hammersmith, Hammersmith and Fulham, United Kingdom, Europe",https://earzz.co.uk/,,700000,USD,700000,Seed,1,,John Straw,1,,"474,894"
Pre Seed Round - Auki Labs,https://www.crunchbase.com/funding_round/auki-labs-pre-seed--2100e135,Auki Labs,https://www.crunchbase.com/organization/auki-labs,Pre-Seed,250000,USD,250000,2021-07-31,Seed,,,,Yes,"Auki Labs makes products that allow people to create, own, inhabit and interact with virtual worlds and objects anchored in reality.","Artificial Intelligence (AI), Augmented Reality, Blockchain, Cryptocurrency, Metaverse",,"Kowloon City, Kowloon, Hong Kong, Asia",https://www.aukilabs.com/,$1M to $10M,13250000,USD,13250000,Seed,2,Outlier Ventures,Outlier Ventures,1,,"210,998"
Grant - Amissa Health,https://www.crunchbase.com/funding_round/amissa-grant--f14c5c38,Amissa Health,https://www.crunchbase.com/organization/amissa,Grant,500000,USD,500000,2021-09-01,,,,,No,Amissa Health generates and real-world health and behavior data to develop digital biomarkers that predict Alzheimer’s disease.,"Analytics, Apps, Artificial Intelligence (AI), Big Data, Data Visualization, Elder Care, Health Care, Predictive Analytics, Software",,"Charlotte, North Carolina, United States, North America",https://www.amissa.com/,Less than $1M,708000,USD,708000,,7,,,,,"475,128"
Angel Round - DcodeAI,https://www.crunchbase.com/funding_round/dcodeai-angel--de5ab399,DcodeAI,https://www.crunchbase.com/organization/dcodeai,Angel,500000,USD,500000,2021-01-07,Seed,,,,Yes,DcodeAI is an ed-tech startup offering no-code tools to teach students to utilise artificial intelligence (AI).,Artificial Intelligence (AI),,"Noida, Uttar Pradesh, India, Asia",https://dcodeai.com/,,500000,USD,500000,Seed,1,,,,,"475,284"
Seed Round - ShredSpots APP,https://www.crunchbase.com/funding_round/free-2-shred-seed--840a2873,ShredSpots APP,https://www.crunchbase.com/organization/free-2-shred,Seed,500000,USD,500000,2021-08-04,Seed,5000000,USD,5000000,Yes,Software company focused on action sports,"Art, Artificial Intelligence (AI), Augmented Reality, Blockchain, Social Media, Social Network, Sports",,"Venice, California, United States, North America",http://shredspots.com,,1500000,USD,1500000,Seed,5,Mikita Mikado,"Andrey Doronichev, Igor Monakhov, Mikita Mikado, Vlad Panchenko",4,,"475,493"
Grant - Sees.ai,https://www.crunchbase.com/funding_round/sees-ai-grant--a0e2c58a,Sees.ai,https://www.crunchbase.com/organization/sees-ai,Grant,674279,GBP,911847,2021-01-11,,,,,No,Unlocking the safe operation of unmanned aerial vehicle (UAV) fleets at national scale.,"Artificial Intelligence (AI), Drones, Industrial Automation, Robotics, Software",,"Lavant, West Sussex, United Kingdom, Europe",https://www.sees.ai/,Less than $1M,2328154,GBP,3016543,Seed,9,,,,,"513,196"
Seed Round - Cursor Insight,https://www.crunchbase.com/funding_round/cursor-insight-seed--c4b082b5,Cursor Insight,https://www.crunchbase.com/organization/cursor-insight,Seed,550000,EUR,665058,2021-02-18,Seed,,,,Yes,Cursor Insight is a software development company with many years of experience in human movement analysis.,"Analytics, Artificial Intelligence (AI), Biometrics, Cyber Security, E-Signature, Machine Learning",,"London, England, United Kingdom, Europe",http://cursorinsight.com,Less than $1M,550000,EUR,665058,Seed,2,PortfoLion Capital Partners,"Finext Startup, PortfoLion Capital Partners, Startup Wise Guys",3,,"281,559"
Seed Round - Color Intelligence,https://www.crunchbase.com/funding_round/color-intelligence-seed--96c377a8,Color Intelligence,https://www.crunchbase.com/organization/color-intelligence,Seed,500000,USD,500000,2021-07-28,Seed,,,,Yes,"Software, AITechnology","Artificial Intelligence (AI), Content Creators, Film Production, iOS, Machine Learning, Media and Entertainment, Software, Video",,"West Hollywood, California, United States, North America",https://colourlab.ai,,650000,USD,650000,Seed,2,Hedge,Hedge,1,,"215,671"
Grant - Front AI,https://www.crunchbase.com/funding_round/front-ai-grant--86a1a950,Front AI,https://www.crunchbase.com/organization/front-ai,Grant,250000,EUR,303141,2021-06-15,,,,,No,Front AI is an Conversational AI and 2nd Generation Services Bot company,"Artificial Intelligence (AI), Customer Service, Machine Learning, Natural Language Processing",,"Helsinki, Southern Finland, Finland, Europe",https://front.ai/,$1M to $10M,2405001,EUR,2732152,Seed,10,,Business Finland,1,,"215,704"
Seed Round - Newsreels,https://www.crunchbase.com/funding_round/newsreels-seed--e42e6d06,Newsreels,https://www.crunchbase.com/organization/newsreels,Seed,500000,USD,500000,2021-10-01,Seed,,,,Yes,News aggregator offering bite-sized news in reel format.,"Apps, Artificial Intelligence (AI), Content Delivery Network, Content Discovery, Content Syndication, Media and Entertainment, Publishing",,"Dover, Delaware, United States, North America",https://www.newsreels.app,,500000,USD,500000,Seed,1,,,,,"553,441"
Seed Round - Zindi,https://www.crunchbase.com/funding_round/zindi-seed--ccd52917,Zindi,https://www.crunchbase.com/organization/zindi,Seed,1000000,USD,1000000,2021-12-03,Seed,,,,Yes,Zindi is a data science marketplace where the supply and demand for AI solutions and talent can connect,"Artificial Intelligence (AI), Education, Information Technology, Marketplace",,"Ebène, Plaines Wilhems, Mauritius, Africa",https://zindi.africa/,,1000000,USD,1000000,Seed,2,Shakti Capital,"Five35 Ventures, Founders Factory Africa, Launch Africa, Shakti Capital",4,,"516,078"
