Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series B - ABEJA,https://www.crunchbase.com/funding_round/abeja-inc--series-b--74c8f039,ABEJA,https://www.crunchbase.com/organization/abeja-inc-,Series B,389000000,JPY,3410934,2017-03-03,Early Stage Venture,,,,Yes,"ABEJA is a platform that integrate state-of-the-art AI technologies including IoT, big data, and deep learning.","Analytics, Artificial Intelligence (AI), Big Data, CRM, Machine Learning, Marketing, Marketing Automation",,"Tokyo, Tokyo, Japan, Asia",https://abejainc.com,$10M to $50M,104360023,USD,104360023,Late Stage Venture,10,,"ITOCHU Corporation, NVIDIA, TOSHIBA TEC CORPORATION",3,,"147,634"
Series D - Mobvoi,https://www.crunchbase.com/funding_round/mobvoi-series-d--4906e625,Mobvoi,https://www.crunchbase.com/organization/mobvoi,Series D,180000000,USD,180000000,2017-04-06,Late Stage Venture,,,,Yes,"Mobvoi develops technologies in Chinese language speech recognition, natural language processing, and vertical mobile search.","Artificial Intelligence (AI), Internet, Mobile, Natural Language Processing",,"Beijing, Beijing, China, Asia",https://www.mobvoi.com/,$100M to $500M,264893289,USD,264893289,,7,Volkswagen Group,Volkswagen Group,1,,"533,219"
Seed Round - Constructor,https://www.crunchbase.com/funding_round/constructor-io-seed--8fe836b7,Constructor,https://www.crunchbase.com/organization/constructor-io,Seed,5000000,USD,5000000,2017-10-20,Seed,,,,Yes,Constructor is an AI-enabled product search and discovery platform that provides assistance to e-commerce brands.,"Artificial Intelligence (AI), Machine Learning, SaaS, Search Engine, Semantic Search",,"San Francisco, California, United States, North America",https://www.constructor.io,$100M to $500M,86100000,USD,86100000,Early Stage Venture,5,Zetta Venture Partners,"Signia Venture Partners, Zetta Venture Partners",2,2,"147,807"
Series B - Flex Logix Technologies,https://www.crunchbase.com/funding_round/flex-logix-technologies-series-b--100bc7e4,Flex Logix Technologies,https://www.crunchbase.com/organization/flex-logix-technologies,Series B,5000000,USD,5000000,2017-05-08,Early Stage Venture,,,,Yes,Flex Logix Technologies is a semiconductor startup designing reconfigurable AI accelerator chips.,"Artificial Intelligence (AI), Information Technology, Semiconductor, Software",,"Mountain View, California, United States, North America",http://www.flex-logix.com/,$10M to $50M,67400000,USD,67400000,Late Stage Venture,6,"Eclipse Ventures, Lux Capital","Eclipse Ventures, Lux Capital, Tate Family Trust",3,2,"599,848"
Seed Round - StradVision,https://www.crunchbase.com/funding_round/stradvision-inc-seed--92fc8f3e,StradVision,https://www.crunchbase.com/organization/stradvision-inc,Seed,3485000,USD,3485000,2017-01-01,Seed,,,,Yes,StradVision is an innovator in vision processing technology for Autonomous Vehicles and advanced driver assistance.,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Computer Vision, Machine Learning, Software",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",http://www.stradvision.com,$1M to $10M,138619555,USD,138619555,Late Stage Venture,10,"Hyundai Motor Company, LG Electronics","HDTP Technology Ltd., Hyundai Motor Company, LG Electronics, Shinhan Venture Investment",4,,"149,162"
Series B - EchoNous,https://www.crunchbase.com/funding_round/echonous-series-b--c7f9930d,EchoNous,https://www.crunchbase.com/organization/echonous,Series B,35000000,USD,35000000,2017-09-28,Early Stage Venture,,,,Yes,"EchoNous specializes in the fields of medical devices, ultrasound, POCUS, machine learning, deep learning, and artificial intelligence.","Artificial Intelligence (AI), Health Care, Medical, Medical Device",,"Redmond, Washington, United States, North America",https://www.echonous.com,$1M to $10M,194000000,USD,194000000,,6,Kohlberg Kravis Roberts,Kohlberg Kravis Roberts,1,1,"150,037"
Series A - Imsight,https://www.crunchbase.com/funding_round/imsight-medical-series-a--7d532052,Imsight,https://www.crunchbase.com/organization/imsight-medical,Series A,20000000,CNY,2950745,2017-07-14,Early Stage Venture,,,,Yes,Imsight Medical develops artificial intelligence assisted medical imaging analysis tools.,"Artificial Intelligence (AI), Medical, Software",,"Shenzhen, Guangdong, China, Asia",http://www.imsightmed.com,$10M to $50M,27651938,USD,27651938,Early Stage Venture,3,Lenovo Capital and Incubator Group (LCIG),Lenovo Capital and Incubator Group (LCIG),1,1,"257,218"
Venture Round - Autonomic,https://www.crunchbase.com/funding_round/autonomic-series-unknown--708b7bf7,Autonomic,https://www.crunchbase.com/organization/autonomic,Venture - Series Unknown,10756312,USD,10756312,2017-01-09,,,,,Yes,Autonomic serves as a vehicle connectivity platform.,"Artificial Intelligence (AI), Public Transportation, Transportation",,"Palo Alto, California, United States, North America",http://autonomic.ai,$10M to $50M,10756312,USD,10756312,M&A,2,,,,,"384,733"
Series C - Trax,https://www.crunchbase.com/funding_round/traxretail-series-c--1ff9fe9a,Trax,https://www.crunchbase.com/organization/traxretail,Series C,19500000,USD,19500000,2017-02-07,Late Stage Venture,230500000,USD,230500000,Yes,"Trax provides in-store execution tools, market measurement services, and data science solutions for retail.","Analytics, Artificial Intelligence (AI), Computer Vision, E-Commerce, Image Recognition, Retail Technology",,"Singapore, Central Region, Singapore, Asia",http://traxretail.com,$50M to $100M,1077300000,USD,1077300000,,13,Investec,Investec,1,,"257,833"
Pre Seed Round - Rocket,https://www.crunchbase.com/funding_round/rocket-pre-seed--7b1ff27d,Rocket,https://www.crunchbase.com/organization/rocket,Pre-Seed,3000000,USD,3000000,2017-07-02,Seed,,,,Yes,Rocket is an AI enabled recruiting solution for high growth companies,"Artificial Intelligence (AI), Enterprise Software, Information Technology, Internet, Machine Learning, Recruiting",,"San Francisco, California, United States, North America",https://www.getrocket.com,$10B+,5000000,USD,5000000,Seed,2,,"New Enterprise Associates, TheVentureCity",2,,"566,201"
Series B - Sight Machine,https://www.crunchbase.com/funding_round/sight-machine-series-b--7c053b28,Sight Machine,https://www.crunchbase.com/organization/sight-machine,Series B,20483269,USD,20483269,2017-12-23,Early Stage Venture,,,,Yes,Sight Machine provides analytics platform that helps address critical challenges in quality and productivity throughout the enterprise.,"Analytics, Artificial Intelligence (AI), Automotive, Big Data, Internet of Things, Machine Learning, Manufacturing, Robotics, SaaS",,"San Francisco, California, United States, North America",http://sightmachine.com,$10M to $50M,80400269,USD,80400269,Late Stage Venture,6,,"Momenta, Tekfen Ventures",2,2,"259,104"
Series A - DeepCam,https://www.crunchbase.com/funding_round/deepcam-series-a--d187d0cd,DeepCam,https://www.crunchbase.com/organization/deepcam,Series A,20000000,USD,20000000,2017-12-29,Early Stage Venture,,,,Yes,DeepCam is a computer vision company.,"Artificial Intelligence (AI), Computer, Computer Vision, Security",,"Longmont, Colorado, United States, North America",https://deepcamai.com/,$1M to $10M,20000000,USD,20000000,Early Stage Venture,1,National SME Development Fund,National SME Development Fund,1,,"259,349"
Series C - Bluecore,https://www.crunchbase.com/funding_round/triggermail-series-c--33f41c0f,Bluecore,https://www.crunchbase.com/organization/triggermail,Series C,35000000,USD,35000000,2017-10-04,Late Stage Venture,,,,Yes,Bluecore connect casual shoppers to the products.,"Advertising, Analytics, Artificial Intelligence (AI), E-Commerce, Marketing Automation, SaaS",,"New York, New York, United States, North America",https://www.bluecore.com/,$50M to $100M,238219452,USD,238219452,Late Stage Venture,7,Norwest Venture Partners,"Felicis, FirstMark, Georgian, Norwest Venture Partners",4,5,"202,399"
Angel Round - Lieluobo,https://www.crunchbase.com/funding_round/lieluobo-angel--4448f9bc,Lieluobo,https://www.crunchbase.com/organization/lieluobo,Angel,15000000,USD,15000000,2017-11-30,Seed,,,,Yes,Lieluobo is a Shanghai-based headhunting and recruitment platform.,"Artificial Intelligence (AI), Recruiting, Security",,"Shanghai, Shanghai, China, Asia",https://www.lieluobo.com/,$1M to $10M,15000000,USD,15000000,Seed,1,,,,,"372,796"
Series A - Genoox,https://www.crunchbase.com/funding_round/genoox-series-a--f8709cdc,Genoox,https://www.crunchbase.com/organization/genoox,Series A,6000000,USD,6000000,2017-07-11,Early Stage Venture,,,,Yes,Genoox uses the power of the community to make genomic data actionable with a mission to create the largest RWE genomic and clinical dataset,"Artificial Intelligence (AI), Cloud Data Services, Genetics, Health Care, Health Diagnostics, Intelligent Systems, Machine Learning, Personal Health, Software",,"Palo Alto, California, United States, North America",http://genoox.com/,$1M to $10M,20000000,USD,20000000,Early Stage Venture,5,"Glilot Capital Partners, Inimiti","Glilot Capital Partners, Inimiti",2,1,"387,108"
Seed Round - HATCHER+,https://www.crunchbase.com/funding_round/hatcher-seed--ea2debda,HATCHER+,https://www.crunchbase.com/organization/hatcher,Seed,3500000,USD,3500000,2017-10-10,Seed,,,,Yes,Hatcher+ offers a data-driven venture firm that uses AI/ML-based technologies to identify early-stage opportunities.,"Analytics, Artificial Intelligence (AI), Big Data, FinTech, Incubators, Machine Learning, Venture Capital",,"Singapore, Central Region, Singapore, Asia",https://hq.hatcher.com,$1M to $10M,14500000,USD,14500000,Early Stage Venture,5,Mistletoe,Mistletoe,1,1,"374,592"
Series B - Feedvisor,https://www.crunchbase.com/funding_round/feedvisor-series-b--c1060341,Feedvisor,https://www.crunchbase.com/organization/feedvisor,Series B,20000000,USD,20000000,2017-01-31,Early Stage Venture,,,,Yes,Feedvisor is an algorithmic pricing and revenue intelligence platform for online retailers.,"Artificial Intelligence (AI), E-Commerce, Internet, Machine Learning, SaaS",,"New York, New York, United States, North America",http://feedvisor.com,$1M to $10M,32700000,USD,32700000,Early Stage Venture,4,General Catalyst,"General Catalyst, IMAF- WESTERN, JAL Ventures, Oryzn Capital, Square Peg Capital, Titanium Investments",6,5,"339,856"
Seed Round - Neteera,https://www.crunchbase.com/funding_round/neteera-technologies-ltd-seed--489c2535,Neteera,https://www.crunchbase.com/organization/neteera-technologies-ltd,Seed,6500000,USD,6500000,2017-08-07,Seed,,,,Yes,"Neteera developed an AI-powered sensing platform to reduce treatment failures & improve outcomes in health screening, diagnosis & treatment.","Artificial Intelligence (AI), Baby, Elder Care, Health Care, Internet of Things, Medical Device, Semiconductor, Sensor",,"Jerusalem, Yerushalayim, Israel, Asia",http://www.neteera.com/,$1M to $10M,28200000,USD,28200000,Early Stage Venture,5,,"Plug and Play, Q Venture Partners",2,,"375,658"
Series E - Mintigo,https://www.crunchbase.com/funding_round/mintigo-series-e--78dc9ff6,Mintigo,https://www.crunchbase.com/organization/mintigo,Series E,10000000,USD,10000000,2017-05-15,Late Stage Venture,,,,Yes,Mintigo’s Predictive Marketing Platform for enterprise enables insight-driven customer engagement to win and retain customers.,"Analytics, B2B, Big Data, CRM, Enterprise Software, Machine Learning, Marketing Automation, Predictive Analytics, SaaS",,"San Mateo, California, United States, North America",https://www.mintigo.com,$1M to $10M,51000000,USD,51000000,M&A,6,Glilot Capital Partners,"Adams Street Partners, Giza Venture Capital, Glilot Capital Partners, La Maison ITF, Maverick Ventures Israel, Sequoia Capital Israel, Vintage Investment Partners",7,2,"340,742"
Series C - Huddly,https://www.crunchbase.com/funding_round/huddly-series-c--85304008,Huddly,https://www.crunchbase.com/organization/huddly,Series C,10000000,USD,10000000,2017-12-12,Late Stage Venture,495000000,NOK,59334732,Yes,Huddly is a technology company that creates tools for team collaboration.,"Artificial Intelligence (AI), Collaboration, Computer Vision, Electronics, Machine Learning, Software, Video Conferencing",,"Oslo, Oslo, Norway, Europe",https://www.huddly.com,$10M to $50M,25050000,USD,25050000,Late Stage Venture,5,,,,,"341,480"
Venture Round - Julie Desk,https://www.crunchbase.com/funding_round/julie-desk-series-unknown--aa35942e,Julie Desk,https://www.crunchbase.com/organization/julie-desk,Venture - Series Unknown,2500000,EUR,2803212,2017-06-01,,,,,Yes,Julie Desk is a virtual assistant that uses artificial intelligence to schedule meetings and appointments of a user.,"Artificial Intelligence (AI), Collaboration, Email, Machine Learning, Scheduling, Virtual Assistant",,"Paris, Ile-de-France, France, Europe",https://www.juliedesk.com/,$1M to $10M,3300000,EUR,3688719,,4,,"Avolta Partners, Entrepreneur Venture, SaaS Partners, SIDE Capital",4,1,"377,597"
Series B - Recursion Pharmaceuticals,https://www.crunchbase.com/funding_round/recursion-pharmaceuticals-series-b--be76c8ef,Recursion Pharmaceuticals,https://www.crunchbase.com/organization/recursion-pharmaceuticals,Series B,60000000,USD,60000000,2017-10-04,Early Stage Venture,,,,Yes,Recursion Pharmaceuticals is a biotech company that develops a drug discovery platform and pipeline with machine learning.,"Artificial Intelligence (AI), Biotechnology, Machine Learning, Pharmaceutical, Software, Therapeutics",,"Salt Lake City, Utah, United States, North America",https://www.recursion.com,$10M to $50M,865376000,USD,865376000,IPO,19,DCVC,"Advantage Capital, CRV, DCVC, EPIC Ventures, Felicis, Lux Capital, Menlo Ventures, Mubadala Capital Ventures, Neil Devani, Obvious Ventures, Two Sigma Ventures",11,4,"342,735"
Series A - Sherpa Digital Media,https://www.crunchbase.com/funding_round/sherpa-digital-media-series-a--b33dd6e9,Sherpa Digital Media,https://www.crunchbase.com/organization/sherpa-digital-media,Series A,5500000,USD,5500000,2017-08-07,Early Stage Venture,,,,Yes,"Sherpa develops an extensible, data-driven streaming video platform for the enterprise.","Business Intelligence, Digital Media, Enterprise Software, Marketing Automation, Predictive Analytics, Software, Video on Demand, Video Streaming",,"San Mateo, California, United States, North America",http://www.SherpaDigitalMedia.com,$1M to $10M,7650000,USD,7650000,M&A,4,Benhamou Global Ventures,"Benhamou Global Ventures, Rally Ventures",2,1,"342,976"
Series A - KenSci,https://www.crunchbase.com/funding_round/kensci-series-a--3257495c,KenSci,https://www.crunchbase.com/organization/kensci,Series A,8500000,USD,8500000,2017-01-25,Early Stage Venture,,,,Yes,"KenSci offers Healthcare AI platfrom & prediction apps that work across Clinical workflows, Cost Mgmt & Hospital Ops. #DeathVsDataScience. ","Analytics, Artificial Intelligence (AI), Health Care, Machine Learning, Software","South Asian Founded, South Asian Led","Seattle, Washington, United States, North America",http://www.kensci.com/,$10M to $50M,30500000,USD,30500000,M&A,3,Ignition Partners,"Ignition Partners, Mindset Ventures, OUP (Osage University Partners)",3,1,"476,886"
Series A - Sentiance,https://www.crunchbase.com/funding_round/sentiance-series-a--0d070190,Sentiance,https://www.crunchbase.com/organization/sentiance,Series A,10125000,EUR,12088903,2017-12-28,Early Stage Venture,,,,Yes,Sentiance is a data science and behavioral change company turning sensor data into rich insights about people’s behavior and context.,"Analytics, Artificial Intelligence (AI), Internet of Things, Machine Learning, Predictive Analytics, Software",,"Antwerpen, Antwerpen, Belgium, Europe",https://www.sentiance.com,$1M to $10M,29558488,USD,29558488,Early Stage Venture,7,,"KPN Ventures, Volta Ventures",2,2,"528,787"
Series B - Intellifusion,https://www.crunchbase.com/funding_round/intellifusion-series-b--7edcd7b8,Intellifusion,https://www.crunchbase.com/organization/intellifusion,Series B,200000000,CNY,30275049,2017-12-19,Early Stage Venture,,,,Yes,"Intellifusion develops a vision processor for purposes such as public safety, supercomputing, and AI.","Artificial Intelligence (AI), Computer Vision, Facial Recognition, Software",,"Shenzhen, Guangdong, China, Asia",http://www.intellif.com,$50M to $100M,1208000000,CNY,172565640,IPO,5,,,,,"594,598"
Series A - Enview,https://www.crunchbase.com/funding_round/enview-series-a--7bb50adb,Enview,https://www.crunchbase.com/organization/enview,Series A,6000000,USD,6000000,2017-11-08,Early Stage Venture,,,,Yes,Enview is a 3D geospatial analytics company providing automated data analytics to the energy industry and government agencies.,"3D Technology, Big Data, Cloud Computing, Geospatial, InsurTech, Machine Learning",,"San Francisco, California, United States, North America",https://www.enview.com,$1M to $10M,20500000,USD,20500000,M&A,3,Crosslink Capital,"Crosslink Capital, Lemnos VC, Promus Ventures, Toivo Annus",4,2,"595,012"
Series C - Leadspace,https://www.crunchbase.com/funding_round/leadspace-series-c--3fee9df3,Leadspace,https://www.crunchbase.com/organization/leadspace,Series C,21000000,USD,21000000,2017-12-14,Late Stage Venture,,,,Yes,Leadspace is a B2B customer data platform that drives personalized customer engagement for sales and marketing.,"Artificial Intelligence (AI), B2B, Big Data, Enterprise Software, Marketing, SaaS, Sales",,"San Francisco, California, United States, North America",http://www.leadspace.com,$10M to $50M,107000000,USD,107000000,Late Stage Venture,7,Arrowroot Capital Management,"Arrowroot Capital Management, Jerusalem Venture Partners (JVP)",2,2,"595,619"
Pre Seed Round - Karma,https://www.crunchbase.com/funding_round/shoptagr-pre-seed--dfe00d44,Karma,https://www.crunchbase.com/organization/shoptagr,Pre-Seed,3900000,USD,3900000,2017-10-16,Seed,,,,Yes,Karma is the next generation shopping assistant that helps millions of people shop better.,"Apps, Artificial Intelligence (AI), E-Commerce, Fashion, Online Portals, Retail, Software",,"Tel Aviv, Tel Aviv, Israel, Asia",https://www.karmanow.com/,Less than $1M,33950000,USD,33950000,Early Stage Venture,7,AltaIR Capital,AltaIR Capital,1,1,"595,701"
Seed Round - Mind Foundry,https://www.crunchbase.com/funding_round/mind-foundry-seed--d5918e51,Mind Foundry,https://www.crunchbase.com/organization/mind-foundry,Seed,2600000,GBP,3359968,2017-09-04,Seed,,,,Yes,Mind Foundry is an Oxford University company that has developed an AI platform to solve the world's most important problems.,"Artificial Intelligence (AI), Big Data, Data Integration, Enterprise Software, Finance, Infrastructure, Insurance, Machine Learning, National Security",,"Summertown, Oxfordshire, United Kingdom, Europe",http://mindfoundry.ai/,$10M to $50M,52219613,USD,52219613,Early Stage Venture,6,,"Oxford Science Enterprises, Parkwalk Advisors",2,1,"485,357"
Series A - CAR360,https://www.crunchbase.com/funding_round/car360-series-a--5c319363,CAR360,https://www.crunchbase.com/organization/car360,Series A,3550000,USD,3550000,2017-06-27,Early Stage Venture,,,,Yes,Car360 is changing the way companies capture and tell a vehicle's story.,"Augmented Reality, Automotive, Computer Vision, Machine Learning, Mobile, Software",,"Atlanta, Georgia, United States, North America",https://car360.com/,$1M to $10M,3850000,USD,3850000,M&A,3,BIP Capital,"BIP Capital, Radical Investments, Service Provider Capital",3,,"659,302"
Series B - Citycloud,https://www.crunchbase.com/funding_round/citycloud-series-b--4d15f9f3,Citycloud,https://www.crunchbase.com/organization/citycloud,Series B,30000000,USD,30000000,2017-10-26,Early Stage Venture,,,,Yes,Citycloud is a Hangzhou-based company specializing in cloud computing and big data technologies.,"Artificial Intelligence (AI), Big Data, Cloud Computing, Computer, Machine Learning",,"Hangzhou, Zhejiang, China, Asia",http://www.citycloud.com.cn/en/about_w.html,$1M to $10M,151874241,USD,151874241,Late Stage Venture,4,"Cisco, Country Garden","Cisco, Country Garden",2,,"644,076"
Seed Round - Catalia Health,https://www.crunchbase.com/funding_round/catalia-health-seed--d7edb52a,Catalia Health,https://www.crunchbase.com/organization/catalia-health,Seed,4000000,USD,4000000,2017-11-15,Seed,,,,Yes,We create the Mabu personal healthcare companion to help patients with chronic disease and collect data to healthcare providers.,"Analytics, Artificial Intelligence (AI), Health Care, Messaging, Mobile Apps, Personal Health, Robotics, SMS, Software, Wellness",,"San Francisco, California, United States, North America",http://cataliahealth.com,$10M to $50M,7762500,USD,7762500,Seed,7,Ion Pacific,"Abstract Ventures, Fusion Fund, Ion Pacific, Khosla Ventures, Tony Ling",5,3,"644,188"
Series A - Anaconda,https://www.crunchbase.com/funding_round/continuum-analytics-series-a--33491958,Anaconda,https://www.crunchbase.com/organization/continuum-analytics,Series A,10000000,USD,10000000,2017-07-13,Early Stage Venture,,,,Yes,"Anaconda's platform provides access to the foundational open-source Python packages used in modern AI, data science and machine learning.","Analytics, Artificial Intelligence (AI), Big Data, Cloud Infrastructure, Enterprise Software, Machine Learning, Open Source",,"Austin, Texas, United States, North America",https://www.anaconda.com,$10M to $50M,83000000,USD,83000000,,7,BuildGroup,"BuildGroup, General Catalyst",2,2,"284,299"
Post-IPO Equity - NVIDIA,https://www.crunchbase.com/funding_round/nvidia-post-ipo-equity--115655c5,NVIDIA,https://www.crunchbase.com/organization/nvidia,Post-IPO Equity,4000000000,USD,4000000000,2017-05-24,,,,,Yes,"NVIDIA is a computing platform company operating at the intersection of graphics, HPC, and AI.","Artificial Intelligence (AI), GPU, Hardware, Software, Virtual Reality",,"Santa Clara, California, United States, North America",https://www.nvidia.com,$10B+,4095000000,USD,4095000000,IPO,6,SoftBank Vision Fund,SoftBank Vision Fund,1,1,"284,366"
Seed Round - Enpulsion,https://www.crunchbase.com/funding_round/enpulsion-seed--86d44f39,Enpulsion,https://www.crunchbase.com/organization/enpulsion,Seed,3400000,EUR,3956953,2017-10-26,Seed,,,,Yes,Enpulsion is commercializing a Field Emission Electric Propulsion,"Aerospace, Intelligent Systems",,"Wiener Neustadt, Niederosterreich, Austria, Europe",http://www.enpulsion.com/,$1M to $10M,3400000,EUR,3956953,Seed,1,,,,,"284,441"
Series A - MMG - dezzai,https://www.crunchbase.com/funding_round/medlab-media-group-series-a--aba4a885,MMG - dezzai,https://www.crunchbase.com/organization/medlab-media-group,Series A,10500000,EUR,11197205,2017-04-01,Early Stage Venture,,,,Yes,"MMG develops A.I. solutions that allow individuals and institutions to access, discover, and exchange knowledge to make better decisions.","Artificial Intelligence (AI), Business Intelligence, Health Care, Information Technology, Legal Tech, Machine Learning, Medical, mHealth, Semantic Search",,"Madrid, Madrid, Spain, Europe",http://dezzai.com,$1M to $10M,12500000,EUR,13468998,Early Stage Venture,2,,Danton Capital S.L.U.,1,,"284,871"
Series B - Xometry,https://www.crunchbase.com/funding_round/xometry-series-b--b5b6a78c,Xometry,https://www.crunchbase.com/organization/xometry,Series B,15000000,USD,15000000,2017-06-28,Early Stage Venture,,,,Yes,Xometry is an online marketplace that allows customers to access a network of machine shops and custom manufacturers.,"3D Printing, Artificial Intelligence (AI), Industrial Engineering, Software",,"Gaithersburg, Maryland, United States, North America",https://www.xometry.com,$10M to $50M,197200000,USD,197200000,IPO,8,"BMW i Ventures, GE Ventures","Almaz Capital, BMW i Ventures, Foundry Group, GE Ventures, Greenspring Associates, Highland Capital Partners",6,2,"645,136"
Series B - Querium,https://www.crunchbase.com/funding_round/querium-corporation-series-b--fad27b55,Querium,https://www.crunchbase.com/organization/querium-corporation,Series B,3200000,USD,3200000,2017-01-18,Early Stage Venture,,,,Yes,"Querium licenses artificial intelligence technology used for Science, Technology, Engineering, and Math education applications.","Artificial Intelligence (AI), E-Learning, EdTech, Education, Skill Assessment, STEM Education",Women Founded,"Austin, Texas, United States, North America",http://www.querium.com,$1M to $10M,6225000,USD,6225000,Early Stage Venture,6,Wild Basin Investments,"Crossfire Holdings, Ingram Content Group, SustainVC, SWAN Impact Network, Wild Basin Investments",5,,"645,413"
Series C - Dynamic Yield,https://www.crunchbase.com/funding_round/dynamic-yield-series-c--7a1e8f5e,Dynamic Yield,https://www.crunchbase.com/organization/dynamic-yield,Series C,31000000,USD,31000000,2017-07-20,Late Stage Venture,,,,Yes,"Dynamic Yield helps companies quickly deliver and test personalized, optimized, and synchronized digital customer interactions.","A/B Testing, Artificial Intelligence (AI), E-Commerce, Email Marketing, Enterprise Software, Personalization, Predictive Analytics, Publishing",,"New York, New York, United States, North America",https://www.dynamicyield.com/,$1M to $10M,105250000,USD,105250000,M&A,6,"ClalTech, Vertex Ventures","Baidu, Bessemer Venture Partners, ClalTech, DTCP, Emerge, Global Founders Capital, Innovation Endeavors, La Maison ITF, Lanta Capital Holdings, Marker, Vertex Ventures, Vertex Ventures Israel",12,6,"645,434"
Venture Round - Digital Diagnostics,https://www.crunchbase.com/funding_round/idx-2-series-unknown--38862d6a,Digital Diagnostics,https://www.crunchbase.com/organization/idx-2,Venture - Series Unknown,5000010,USD,5000010,2017-08-01,,,,,Yes,"Digital Diagnostics is an AI diagnostics company that transforms the quality, accessibility, and affordability of healthcare.","Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical Device",,"Coralville, Iowa, United States, North America",https://digitaldiagnostics.com,$100M to $500M,173398472,USD,173398472,Early Stage Venture,7,,,,,"286,136"
Series A - Ambyint,https://www.crunchbase.com/funding_round/ambyint-series-a--6ccc1ca8,Ambyint,https://www.crunchbase.com/organization/ambyint,Series A,14000000,CAD,11387724,2017-09-19,Early Stage Venture,,,,Yes,Ambyint provides artificial intelligence-based technologies that automates the process of companies in oil and gas industry.,"Artificial Intelligence (AI), Energy, Industrial Automation, Machine Learning, Oil and Gas",,"Houston, Texas, United States, North America",http://www.ambyint.com/,$1M to $10M,29018997,USD,29018997,,4,Mercury,"Builders VC, Equinor, GE Ventures, Mercury, Montrose Lane",5,3,"286,137"
Series A - Lemonaid Health,https://www.crunchbase.com/funding_round/lemonaid-health-series-a--9baa6315,Lemonaid Health,https://www.crunchbase.com/organization/lemonaid-health,Series A,11000000,USD,11000000,2017-05-22,Early Stage Venture,,,,Yes,Lemonaid Health is a telemedicine platform that uses technology to change the way people interact with health care.,"Artificial Intelligence (AI), Health Care, Machine Learning, Medical, Telehealth",,"San Francisco, California, United States, North America",https://www.lemonaidhealth.com/,$10M to $50M,55765497,USD,55765497,M&A,4,"Hikma Ventures, Novartis Venture Fund","415, 415 Ventures, Adaptive Healthcare Fund, Civilization Ventures, Correlation Ventures, Hikma Ventures, Novartis Venture Fund, Quest Diagnostics, Third Kind Venture Capital, Vega Ventures, William Hambrecht",11,4,"286,317"
Series A - AllyO,https://www.crunchbase.com/funding_round/allyo-series-a--eb1a6ce9,AllyO,https://www.crunchbase.com/organization/allyo,Series A,16000000,USD,16000000,2017-11-30,Early Stage Venture,,,,Yes,"AllyO tackles workplace engagement challenges, from hi to goodbye through the world's first AI powered HR Communications Platform.","Artificial Intelligence (AI), Human Resources, Machine Learning, Natural Language Processing, Recruiting, SaaS",,"Palo Alto, California, United States, North America",https://www.allyo.com/,$1M to $10M,64000000,USD,64000000,M&A,3,Bain Capital Ventures,"Bain Capital Ventures, Cervin Ventures, Gradient Ventures, Randstad Innovation Fund, Square 1 Bank",5,1,"436,469"
Post-IPO Equity - SYSTEC,https://www.crunchbase.com/funding_round/systec-14c3-post-ipo-equity--84064749,SYSTEC,https://www.crunchbase.com/organization/systec-14c3,Post-IPO Equity,96000000,CNY,14503921,2017-12-11,,,,,Yes,"SYSTEC provides information technology, cloud computing, and artificial intelligence services.","Artificial Intelligence (AI), Cloud Computing, Information Services, Information Technology",,"Guangzhou, Guangdong, China, Asia",http://www.systec.com.cn/,,96000000,CNY,14503921,IPO,1,,,,,"436,526"
Seed Round - Zagace Inc.,https://www.crunchbase.com/funding_round/zagace-seed--49a9883f,Zagace Inc.,https://www.crunchbase.com/organization/zagace,Seed,15000000,USD,15000000,2017-01-03,Seed,70000000,USD,70000000,Yes,To make SMB(small-medium business) cloud software services basic and accessible to all,"Artificial Intelligence (AI), Big Data, Business Intelligence, Cloud Computing, Cloud Infrastructure, Mobile, SaaS, Small and Medium Businesses, Software",,"San Jose, California, United States, North America",https://zagace.com/about,$1M to $10M,16700000,USD,16700000,Seed,2,UHT Investments,UHT Investments,1,,"419,776"
Seed Round - HealthLytix,https://www.crunchbase.com/funding_round/healthlytix-seed--2ec021cf,HealthLytix,https://www.crunchbase.com/organization/healthlytix,Seed,4000000,USD,4000000,2017-08-18,Seed,,,,Yes,HealthLytix is a healthcare technology company using genomics and medical imaging to revolutionize screening and early detection of disease,"Artificial Intelligence (AI), Biotechnology, Health Care, Information Technology, Life Science, Software",,"San Diego, California, United States, North America",https://www.healthlytix.com,$1M to $10M,4000000,USD,4000000,M&A,1,Dragasac Limited,Dragasac Limited,1,,"315,918"
