Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Place Intelligence,https://www.crunchbase.com/funding_round/place-intelligence-seed--550e419b,Place Intelligence,https://www.crunchbase.com/organization/place-intelligence,Seed,1750000,AUD,1048600,2020-04-05,Seed,6700000,AUD,4014640,Yes,Place Intelligence mines diverse urban big data sets to generate machine driven insights to better plan and manage cities and urban places.,"Analytics, Big Data, Data Mining, Information Technology, Market Research, Predictive Analytics, SaaS, Software",,"Sydney, New South Wales, Australia, Oceania",http://placeintelligence.ai,$1M to $10M,1750000,AUD,1048600,Seed,1,,,,,"255,452"
Seed Round - Inspektlabs,https://www.crunchbase.com/funding_round/inspektlabs-seed--6d374f83,Inspektlabs,https://www.crunchbase.com/organization/inspektlabs,Seed,600000,USD,600000,2020-07-03,Seed,,,,Yes,Inspektlabs is an inspection-as-a-service software company that automates inspections of physical items with photos and videos.,"Artificial Intelligence (AI), Asset Management, Insurance, InsurTech, Software",,"Delaware City, Delaware, United States, North America",https://www.inspektlabs.com,$1M to $10M,720000,USD,720000,Seed,2,"Better Capital, Titan Capital","Better Capital, Titan Capital",2,,"356,178"
Pre Seed Round - YData,https://www.crunchbase.com/funding_round/ydata-pre-seed--f080709f,YData,https://www.crunchbase.com/organization/ydata,Pre-Seed,500000,EUR,552540,2020-03-01,Seed,,,,Yes,YData accelerates AI development with improved datasets,"Artificial Intelligence (AI), Machine Learning, Privacy",Women Founded,"Seattle, Washington, United States, North America",https://ydata.ai,$1M to $10M,3242540,USD,3242540,Seed,5,Faber,Faber,1,,"357,583"
Seed Round - HR Tech International,https://www.crunchbase.com/funding_round/hr-tech-international-seed--09295b83,HR Tech International,https://www.crunchbase.com/organization/hr-tech-international,Seed,500000,USD,500000,2020-01-01,Seed,2000000,USD,2000000,Yes,The world's first B2B self contained hardware and software solution for recruitment.,"Business Intelligence, Human Resources, Predictive Analytics, Recruiting, Software",,"Wan Chai, Hong Kong Island, Hong Kong, Asia",https://hrtechintl.com/,Less than $1M,500000,USD,500000,Early Stage Venture,2,,Kate Choyce,1,,"298,448"
Seed Round - DeepSpin,https://www.crunchbase.com/funding_round/deepspin-seed--1e4a24c4,DeepSpin,https://www.crunchbase.com/organization/deepspin,Seed,600000,EUR,674070,2020-06-30,Seed,,,,Yes,DeepSpin is a company developing an artificial intelligence-powered MRI imaging machine.,"Artificial Intelligence (AI), Medical, Medical Device",,"Berlin, Berlin, Germany, Europe",https://www.deepspin.io/,$1M to $10M,7625000,EUR,8959608,Seed,5,APEX Ventures,"11k Ventures, APEX Ventures, Christian Dahlen, Entrepreneur First, SOSV",5,3,"358,817"
"Convertible Note - Scenera, Inc.",https://www.crunchbase.com/funding_round/scenera-inc-convertible-note--0f099b91,"Scenera, Inc.",https://www.crunchbase.com/organization/scenera-inc,Convertible Note,500000,USD,500000,2020-12-22,,,,,No,"Scenera is a leader in protecting human safety, security, and privacy while optimizing AIoT operations.","Artificial Intelligence (AI), Cloud Computing, Computer Vision, Internet of Things, Machine Learning, PaaS, Privacy, Public Safety, Security, Software",,"Palo Alto, California, United States, North America",http://scenera.net/,Less than $1M,8500000,USD,8500000,Early Stage Venture,4,,,,,"360,728"
Seed Round - Veos Digital,https://www.crunchbase.com/funding_round/veos-digital-seed--f45af034,Veos Digital,https://www.crunchbase.com/organization/veos-digital,Seed,500000,EUR,590734,2020-10-22,Seed,,,,Yes,Veos Digital is operating in software and Artificial Intelligence algorithms production for a sustainable future.,"Artificial Intelligence (AI), Consumer Software, Enterprise Software, Machine Learning, Software",,"Milano, Lombardia, Italy, Europe",https://www.veos.digital,,500000,EUR,590734,Seed,1,,,,,"511,166"
Pre Seed Round - Humanlinker,https://www.crunchbase.com/funding_round/humanlinker-pre-seed--1cfc27eb,Humanlinker,https://www.crunchbase.com/organization/humanlinker,Pre-Seed,700000,EUR,827293,2020-11-10,Seed,,,,Yes,The cutting-edge AI guided technology for revenue generation teams,"Artificial Intelligence (AI), CRM, Lead Generation, SaaS, Sales, Software",,"Paris, Ile-de-France, France, Europe",https://www.humanlinker.com/,,3200000,EUR,3543379,Seed,2,,,,,"360,925"
Pre Seed Round - roboGaze,https://www.crunchbase.com/funding_round/robogaze-pre-seed--9db9bbd8,roboGaze,https://www.crunchbase.com/organization/robogaze,Pre-Seed,300000,EUR,343260,2020-07-19,Seed,,,,Yes,roboGaze provides solutions to increase road safety by democratized AI driven driver monitoring system.,"Artificial Intelligence (AI), Automotive, Information Technology, Software",,"Székesfehérvár, Fejer, Hungary, Europe",https://robogaze.com,$1M to $10M,2127925,USD,2127925,Early Stage Venture,4,Hiventures,Hiventures,1,,"221,651"
Pre Seed Round - Synthetaic,https://www.crunchbase.com/funding_round/synthetaic-pre-seed--4d73a7db,Synthetaic,https://www.crunchbase.com/organization/synthetaic,Pre-Seed,1000000,USD,1000000,2020-10-20,Seed,,,,Yes,Synthetaic is a company that grows large and high-quality datasets sufficient for machine learning.,"Artificial Intelligence (AI), Big Data, Data Collection and Labeling, Generative AI, Information Technology, Machine Learning",,"Delafield, Wisconsin, United States, North America",https://www.synthetaic.com/,$1M to $10M,32500000,USD,32500000,Early Stage Venture,4,Lupa Systems,"Betaworks Ventures, Lupa Systems, TitletownTech",3,1,"222,159"
Pre Seed Round - Digital GoToMarket Limited,https://www.crunchbase.com/funding_round/digital-gotomarket-limited-pre-seed--4acb46fb,Digital GoToMarket Limited,https://www.crunchbase.com/organization/digital-gotomarket-limited,Pre-Seed,400000,GBP,517039,2020-11-01,Seed,3000000,GBP,3877793,Yes,A.I. and Machine Learning platform to Acquire & Enrich Data.  Experts on building and launching digital subscription products.,"Artificial Intelligence (AI), Big Data, Business Information Systems, Data Mining, Information Services, Information Technology, Machine Learning, Text Analytics",,"Lewes, East Sussex, United Kingdom, Europe",http://www.digitalgotomarket.com,,400000,GBP,517039,Seed,1,,,,,"533,620"
Seed Round - Socital,https://www.crunchbase.com/funding_round/socital-seed--cef7aac7,Socital,https://www.crunchbase.com/organization/socital,Seed,632000,GBP,825708,2020-01-10,Seed,,,,Yes,Socital is a SaaS platform specialized in personalization and lead generation for ecommerce.,"Analytics, Artificial Intelligence (AI), E-Commerce, Marketing Automation, Personalization, SaaS, Software",,"London, England, United Kingdom, Europe",http://www.socital.com,$1M to $10M,1292000,GBP,1696404,Seed,3,,"5 Tech Group, Theofilos Vasileiadis",2,,"413,320"
Grant - SATAVIA,https://www.crunchbase.com/funding_round/satavia-grant--9e7ecf86,SATAVIA,https://www.crunchbase.com/organization/satavia,Grant,242266,GBP,320244,2020-08-20,,,,,No,"SATAVIA simplifies decision-making for smarter, greener aviation","Air Transportation, Artificial Intelligence (AI), Big Data, Machine Learning, Sensor, Software, Telecommunications",,"Cambridge, Cambridgeshire, United Kingdom, Europe",https://satavia.com,$1M to $10M,4981434,USD,4981434,Seed,10,,,,,"222,718"
Pre Seed Round - Disco,https://www.crunchbase.com/funding_round/co-op-commerce-pre-seed--38b56617,Disco,https://www.crunchbase.com/organization/co-op-commerce,Pre-Seed,1050000,USD,1050000,2020-06-30,Seed,,,,Yes,Disco develops an AI-driven partnership platform that makes recommendations to consumers across brands.,"Artificial Intelligence (AI), Brand Marketing, CRM, E-Commerce",,"San Francisco, California, United States, North America",https://www.disconetwork.com/,$1M to $10M,25800000,USD,25800000,Early Stage Venture,4,Indicator Ventures,"Indicator Ventures, Polymath Capital, RiverPark Ventures",3,2,"222,984"
Pre Seed Round - Autoly,https://www.crunchbase.com/funding_round/autoly-pre-seed--b61e7e42,Autoly,https://www.crunchbase.com/organization/autoly,Pre-Seed,417480,CAD,302852,2020-05-26,Seed,434520,CAD,315213,Yes,"Autoly turns auto trading into a highly entertaining experience using AI to make buyer, seller and owners journey more fun & less stressful.","Apps, Artificial Intelligence (AI), Automotive, Big Data, E-Commerce, Information and Communications Technology (ICT), Information Technology, Internet of Things, Mobile Apps, Software",,"Mississauga, Ontario, Canada, North America",https://autoly.io,Less than $1M,417480,CAD,302852,Seed,1,,,,,"205,255"
Seed Round - Phelix.ai,https://www.crunchbase.com/funding_round/phelix-ai-seed--e1c0ccbf,Phelix.ai,https://www.crunchbase.com/organization/phelix-ai,Seed,1000000,CAD,726982,2020-05-27,Seed,,,,Yes,Phelix is an omnichannel and AI-powered virtual assistant for healthcare workflows.,"Artificial Intelligence (AI), Health Care, Software",,"Toronto, Ontario, Canada, North America",https://phelix.ai/,$1M to $10M,5726982,USD,5726982,Seed,2,,,,,"223,741"
Grant - CollectiveCrunch,https://www.crunchbase.com/funding_round/collectivecrunch-grant--d7cadf50,CollectiveCrunch,https://www.crunchbase.com/organization/collectivecrunch,Grant,500000,EUR,539911,2020-03-24,,,,,No,CollectiveCrunch is a leader in AI for the forestry industry. We bring a step-change to prediction of forest inventories and carbon capture.,"Analytics, Artificial Intelligence (AI), Carbon Capture, Energy Efficiency, Environmental Consulting, Forestry, Paper Manufacturing, Renewable Energy, SaaS, Software",,"Espoo, Southern Finland, Finland, Europe",http://www.collectivecrunch.com/,$1M to $10M,5050000,EUR,5820533,,5,European Space Agency,European Space Agency,1,,"478,354"
Pre Seed Round - Wissee Inc.,https://www.crunchbase.com/funding_round/wissee-inc-pre-seed--3a4993a7,Wissee Inc.,https://www.crunchbase.com/organization/wissee-inc,Pre-Seed,1000000,USD,1000000,2020-01-01,Seed,,,,Yes,An AI-powered knowledge platform creating reliable and accessible data analytics for investors and innovators.,"Analytics, Artificial Intelligence (AI), Financial Services, FinTech, Information Technology, Machine Learning",Women Founded,"Seattle, Washington, United States, North America",https://www.wissee.ai/,$1M to $10M,1000000,USD,1000000,Seed,1,,,,,"225,708"
Grant - MedHub-AI,https://www.crunchbase.com/funding_round/medhub-ai-grant--872c46f1,MedHub-AI,https://www.crunchbase.com/organization/medhub-ai,Grant,670000,USD,670000,2020-12-17,,,,,No,MedHub-AI develops deep-learning video analysis algorithms that provide accurate diagnostic insights and practical guidance for physicians.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Medical, Medical Device",,"Tel Aviv, Tel Aviv, Israel, Asia",https://www.medhub-ai.com/,$1M to $10M,6320000,USD,6320000,Early Stage Venture,10,,,,,"435,467"
Pre Seed Round - Sency.,https://www.crunchbase.com/funding_round/fitv-ai-pre-seed--31653a18,Sency.,https://www.crunchbase.com/organization/fitv-ai,Pre-Seed,500000,USD,500000,2020-03-01,Seed,,,,Yes,"By understanding human movement, Sency drives millions to live an active, balanced and healthy life","Artificial Intelligence (AI), Computer Vision, Fitness, Health Care, Machine Learning, Real Time, Wellness",,"Tel Aviv, Tel Aviv, Israel, Asia",https://www.sency.ai,$1M to $10M,6400000,USD,6400000,Seed,3,,,,,"435,855"
Seed Round - Turing,https://www.crunchbase.com/funding_round/turing-d65c-seed--3087062b,Turing,https://www.crunchbase.com/organization/turing-d65c,Seed,1000000000,KRW,843049,2020-08-05,Seed,,,,Yes,Turing is a representative AI learning platform for math education.,"Artificial Intelligence (AI), Education, Online Portals",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",https://www.teamturing.com,,8500000000,KRW,7144040,Early Stage Venture,5,,KT investment,1,,"437,936"
Pre Seed Round - Level E Research,https://www.crunchbase.com/funding_round/level-e-research-pre-seed--0335dda5,Level E Research,https://www.crunchbase.com/organization/level-e-research,Pre-Seed,383490,USD,383490,2020-10-01,Seed,,,,Yes,Level E Research is a provider of artificial intelligence (AI) investment solutions.,"Artificial Intelligence (AI), Financial Services, FinTech, Machine Learning",,"Edinburgh, Edinburgh, City of, United Kingdom, Europe",https://www.leveleresearch.com/,$1M to $10M,5104567,USD,5104567,Seed,3,,,,,"662,851"
Private Equity Round - FooDoo,https://www.crunchbase.com/funding_round/foodoo-ai-private-equity--ee2996e7,FooDoo,https://www.crunchbase.com/organization/foodoo-ai,Private Equity,400000,USD,400000,2020-06-08,Private Equity,1000000,USD,1000000,Yes,FooDoo is a sustainable Grab&Go micro-store with no staff and 2-minute delivery,"Artificial Intelligence (AI), Communication Hardware, Food and Beverage, Hardware, Information Technology, Software",,"Bloomfield Hills, Michigan, United States, North America",https://foodoo.ai,,400000,USD,400000,Private Equity,1,Kirill Sizyumov,Kirill Sizyumov,1,,"438,251"
Seed Round - Medi Whale,https://www.crunchbase.com/funding_round/medi-whale-seed--488a70b0,Medi Whale,https://www.crunchbase.com/organization/medi-whale,Seed,1000000,USD,1000000,2020-09-01,Seed,,,,Yes,Medi Whale offers medical AI software for disease detection.,"Artificial Intelligence (AI), Health Care, Medical, Medical Device, Software",,"Mapo, Seoul-t'ukpyolsi, South Korea, Asia",http://www.medi-whale.com/,$1M to $10M,12849951,USD,12849951,Early Stage Venture,5,,IPS Ventures,1,,"271,337"
Pre Seed Round - Zowie,https://www.crunchbase.com/funding_round/zowie-inc-pre-seed--c42dbb5d,Zowie,https://www.crunchbase.com/organization/zowie-inc,Pre-Seed,620000,USD,620000,2020-10-01,Seed,,,,Yes,"Zowie’s AI-powered ecommerce customer service suite offers everything you need to deliver fast, personalized, and effective experiences.","Artificial Intelligence (AI), Software","Women Founded, Women Led","Dover, Delaware, United States, North America",https://zowie.ai,$1M to $10M,19620000,USD,19620000,Early Stage Venture,3,Inovo VC,Inovo VC,1,1,"294,789"
Seed Round - Propertify,https://www.crunchbase.com/funding_round/propertify-e370-seed--d5d52ed2,Propertify,https://www.crunchbase.com/organization/propertify-e370,Seed,1000000,USD,1000000,2020-09-01,Seed,,,,Yes,Propertify is an Avant-grade BI data science and AdTech-based unified eCommerce platform used to facilitate consumers.,"Advertising, Apps, Artificial Intelligence (AI), E-Commerce, Internet, Real Estate, SaaS",,"Dover, Delaware, United States, North America",https://www.propertify.com/,,1250000,USD,1250000,Seed,2,,,,,"295,214"
Seed Round - SapientX,https://www.crunchbase.com/funding_round/sapientx-seed--c857a83d,SapientX,https://www.crunchbase.com/organization/sapientx,Seed,626225,USD,626225,2020-09-19,Seed,,,,Yes,SapientX's conversational AI software adds a voice & intelligence to products,"Artificial Intelligence (AI), Automotive, Consumer Electronics, Digital Signage, Machine Learning, Mobile, Software",,"Santa Cruz, California, United States, North America",http://www.sapientx.com,$1M to $10M,2304806,USD,2304806,Seed,4,Wefunder,Wefunder,1,,"518,522"
Series B - Cognirobo,https://www.crunchbase.com/funding_round/cognirobo-series-b--80bf618a,Cognirobo,https://www.crunchbase.com/organization/cognirobo,Series B,85000000,JPY,801903,2020-08-31,Early Stage Venture,,,,Yes,Cognirobo is fully aware of the social mission of protecting all personal information handled by the company.,"Information Services, Information Technology, Intelligent Systems",,"Tokyo, Tokyo, Japan, Asia",https://www.cognirobo.com/,$1M to $10M,185000000,JPY,1695283,Early Stage Venture,3,,"SG INCUBATE, TechAccel Ventures",2,,"486,154"
Pre Seed Round - Oterlu,https://www.crunchbase.com/funding_round/oterlu-pre-seed--f5d420f4,Oterlu,https://www.crunchbase.com/organization/oterlu,Pre-Seed,270000,EUR,318997,2020-10-22,Seed,,,,Yes,We help companies protect their users from negative social interactions using our state of the art machine learning models and tools.,"Artificial Intelligence (AI), Communities, Machine Learning, Natural Language Processing, Software",,"Gothenburg, Vastra Gotaland, Sweden, Europe",https://www.oterlu.com,$1M to $10M,667851,USD,667851,M&A,2,Icebreaker.vc,Icebreaker.vc,1,,"487,091"
Seed Round - HBsmith,https://www.crunchbase.com/funding_round/hbsmith-seed--094a2b34,HBsmith,https://www.crunchbase.com/organization/hbsmith,Seed,1000000000,KRW,870777,2020-10-12,Seed,,,,Yes,HBsmith provides cloud-based AI QA test automation services.,"Artificial Intelligence (AI), Internet, Quality Assurance",,"Dongan, Kyonggi-do, South Korea, Asia",https://hbsmith.io,$1M to $10M,3700000000,KRW,3186738,Early Stage Venture,4,,"Evergreen Investment Partners, Findelmundo, Intops Investment, VentureSquare",4,,"325,575"
Seed Round - Smart Spinal Solutions,https://www.crunchbase.com/funding_round/smart-spinal-solutions-seed--4ac68559,Smart Spinal Solutions,https://www.crunchbase.com/organization/smart-spinal-solutions,Seed,450002,USD,450002,2020-07-22,Seed,,,,Yes,Smart Spinal Solutions is a provider of a wearable device (Lia) that helps people gain a habit of a good posture.,"Artificial Intelligence (AI), Fitness, Health Care, Machine Learning, Medical Device, Software",,"Rancho Cordova, California, United States, North America",https://wearlia.com/,,635002,USD,635002,Early Stage Venture,3,,,,,"519,885"
Seed Round - QualSights,https://www.crunchbase.com/funding_round/georama-seed--75b46ee6,QualSights,https://www.crunchbase.com/organization/georama,Seed,755000,USD,755000,2020-02-28,Seed,,,,Yes,QualSights is an immersive insights platform that empowers companies to generate authentic insights from consumers anywhere in the world.,"Analytics, Artificial Intelligence (AI), B2B, Computer, Internet of Things, Market Research, Mobile, SaaS, Software, Video",South Asian Founded,"Chicago, Illinois, United States, North America",http://www.qualsights.com,$1M to $10M,11240000,USD,11240000,Early Stage Venture,10,,,,,"487,744"
Seed Round - Tailent,https://www.crunchbase.com/funding_round/mission-critical-seed--bb32e96c,Tailent,https://www.crunchbase.com/organization/mission-critical,Seed,500000,EUR,547257,2020-04-30,Seed,4500000,EUR,4925316,Yes,"Tailent(ex-MissionCritical) the opportunity to “recruit” a digital workforce of reusable software robots, alongside their human resources.","Artificial Intelligence (AI), Enterprise Software, Information Technology, Machine Learning, Robotics, Software",,"Bucharest, Bucuresti, Romania, Europe",http://www.tailent.com,Less than $1M,500000,EUR,547257,Seed,2,Neogen Capital,Neogen Capital,1,1,"298,254"
Seed Round - PRECURE,https://www.crunchbase.com/funding_round/precure-seed--10e5e1c0,PRECURE,https://www.crunchbase.com/organization/precure,Seed,456000,EUR,499395,2020-04-01,Seed,,,,Yes,Smart wearables that help reduce the risk of work-related strain injuries by providing a cloud-based real time body activity analysis,"Analytics, Artificial Intelligence (AI), Health Care",,"Allinge, Hovedstaden, Denmark, Europe",https://www.precure.dk/,,456000,EUR,499395,Seed,1,Sparbo Finans,"Bornholm’s Business Foundation, Sparbo Finans",2,,"488,811"
Seed Round - YesElf,https://www.crunchbase.com/funding_round/yeself-b5c8-seed--d1ebee9d,YesElf,https://www.crunchbase.com/organization/yeself-b5c8,Seed,500000,EUR,541080,2020-05-15,Seed,,,,Yes,"YesElf is a powerful platform, for providing step-by-step guides for any website or software","Analytics, Artificial Intelligence (AI), Big Data, Consulting, CRM, Enterprise, Machine Learning, Productivity Tools, Software",,"Trencin, Trencin, Slovakia (Slovak Republic), Europe",https://www.yeself.com,,500000,EUR,541080,Seed,1,Vision Ventures,Vision Ventures,1,,"488,830"
Pre Seed Round - Skinive,https://www.crunchbase.com/funding_round/skinive-pre-seed--cfe3bebf,Skinive,https://www.crunchbase.com/organization/skinive,Pre-Seed,250000,EUR,278050,2020-01-11,Seed,,,,Yes,AI-powered Skin Health Risks Asessement at the dermatologist level. Apps for home and professional use and API-tools for developers,"Artificial Intelligence (AI), Beauty, Computer Vision, Health Care, Health Diagnostics, Machine Learning, Medical Device, mHealth, Mobile Apps",,"Amsterdam, Noord-Holland, The Netherlands, Europe",https://Skinive.com,$1M to $10M,1045000,EUR,1136943,Seed,4,Rockstart,"Angels Band, Rockstart, TechMinsk",3,3,"484,323"
Pre Seed Round - LokiBots,https://www.crunchbase.com/funding_round/lokibots-pre-seed--dc93f790,LokiBots,https://www.crunchbase.com/organization/lokibots,Pre-Seed,239000,USD,239000,2020-06-04,Seed,2500000,USD,2500000,Yes,"Cloud AI Native No-Code Platform with Conversational AI, Gen AI, Agentic AI and Doc AI to enable Conversational & Intelligent Automations.","CRM, EdTech, Finance, Generative AI, Legal Tech, Machine Learning, Marketing Automation, Natural Language Processing, Robotics, Sales Automation",,"Milpitas, California, United States, North America",https://www.lokibots.ai,,1321000,USD,1321000,Seed,5,,,,,"452,834"
Pre Seed Round - Kids Speech Labs,https://www.crunchbase.com/funding_round/kids-speech-labs-pre-seed--aae4d5e5,Kids Speech Labs,https://www.crunchbase.com/organization/kids-speech-labs,Pre-Seed,420000,EUR,493250,2020-10-01,Seed,,,,Yes,Kids Speech Labs is a digital health company building AI driven solutions to manage speech and language therapy services,"Artificial Intelligence (AI), Computer, Software",,"Dublin, Dublin, Ireland, Europe",https://kidsspeechlabs.com/,,555474,USD,555474,Seed,2,,,,,"175,906"
Seed Round - Kiara Inc.,https://www.crunchbase.com/funding_round/kiara-seed--afa5df30,Kiara Inc.,https://www.crunchbase.com/organization/kiara,Seed,500000,USD,500000,2020-03-06,Seed,,,,Yes,A real-time translation plugin for Slack. A communication AI startup in Tokyo.,"Artificial Intelligence (AI), Information Technology, Software",,"Akasaka, Tokyo, Japan, Asia",https://www.kiara.team,$1M to $10M,1021752,USD,1021752,Seed,4,,Taguchi Holdings,1,,"187,442"
Debt Financing - Cerebriu,https://www.crunchbase.com/funding_round/cerebriu-debt-financing--0e72a379,Cerebriu,https://www.crunchbase.com/organization/cerebriu,Debt Financing,517000,USD,517000,2020-06-10,,,,,No,Cerebriu is a health tech company developing machine learning in medical imaging that improves workflow efficiency and quality in radiology.,"Consumer Software, Health Care, Machine Learning, Medical, Software",,"Københoved, Syddanmark, Denmark, Europe",https://www.cerebriu.com,$1M to $10M,6052791,USD,6052791,Seed,15,,Vaekstfonden,1,,"138,506"
Seed Round - Weaviate,https://www.crunchbase.com/funding_round/weaviate-seed--dc57f220,Weaviate,https://www.crunchbase.com/organization/weaviate,Seed,1200000,USD,1200000,2020-08-01,Seed,,,,Yes,Weaviate develops a hybrid SaaS platform to build search and recommendation systems.,"Artificial Intelligence (AI), Cloud Computing, Database, Enterprise Software, Generative AI, Open Source, Search Engine",,"Amsterdam, Noord-Holland, The Netherlands, Europe",https://weaviate.io,$1M to $10M,67700000,USD,67700000,Early Stage Venture,3,Zetta Venture Partners,"Alex van Leeuwen, ING Ventures, Zetta Venture Partners",3,,"187,641"
Grant - SentinHealth,https://www.crunchbase.com/funding_round/sentinhealth-grant--0c50e9b5,SentinHealth,https://www.crunchbase.com/organization/sentinhealth,Grant,674880,EUR,757145,2020-01-01,,,,,No,SentinHealth develops AI-powered sentinels to revolutionize the management of chronic diseases and heart failure.,"Artificial Intelligence (AI), Health Care, Life Science, Medical Device",,"La Tronche, Rhone-Alpes, France, Europe",,,3866315,EUR,4352187,,6,,GRENOBLE-ALPES-METROPOLE (METRO),1,,"138,706"
Series A - AEInnova,https://www.crunchbase.com/funding_round/aeinnova-series-a--8254a843,AEInnova,https://www.crunchbase.com/organization/aeinnova,Series A,399000,EUR,443411,2020-01-08,Early Stage Venture,,,,Yes,We develop the most advanced batteryless & maintenace-free long-range egde iIoT self-powered by heat. EU Key Innovator in Autonomous Sensors,"Chemical, Cloud Computing, Energy, Internet, Internet of Things, Oil and Gas, Paper Manufacturing, Predictive Analytics, Wireless",,"Terrassa, Catalonia, Spain, Europe",http://www.aeinnova.com,$1M to $10M,9865643,USD,9865643,Early Stage Venture,17,,"EIT InnoEnergy, European Innovation Council",2,,"349,995"
Pre Seed Round - Orbisk,https://www.crunchbase.com/funding_round/orbisk-pre-seed--6ef7ca1d,Orbisk,https://www.crunchbase.com/organization/orbisk,Pre-Seed,300000,EUR,332829,2020-02-01,Seed,,,,Yes,Orbisk delivers innovative solutions for the world food system to reduce food waste.,"Artificial Intelligence (AI), Consulting, Food Processing, Machine Learning, Waste Management",,"Utrecht, Utrecht, The Netherlands, Europe",https://orbisk.com/en/,$1M to $10M,5350000,EUR,6107652,Seed,6,"BOM Brabant Ventures, DOEN Participaties","BOM Brabant Ventures, DOEN Participaties",2,,"140,592"
Seed Round - Electric Miles,https://www.crunchbase.com/funding_round/electric-miles-seed--536a5317,Electric Miles,https://www.crunchbase.com/organization/electric-miles,Seed,200000,GBP,268026,2020-12-20,Seed,,,,Yes,Intelligent Internet of Energy Charging Platform,"Artificial Intelligence (AI), Automotive, Electric Vehicle, Energy, Software",,"London, England, United Kingdom, Europe",https://www.electricmiles.com,,2506148,USD,2506148,Seed,4,,,,,"189,620"
Debt Financing - Parknav,https://www.crunchbase.com/funding_round/parknav-debt-financing--b77aa2d3,Parknav,https://www.crunchbase.com/organization/parknav,Debt Financing,500000,USD,500000,2020-04-01,,,,,No,Parknav is an AI SaaS platform for realtime and predictive parking and Smartcity data,"Analytics, Artificial Intelligence (AI), Automotive, Internet of Things, Mobile, Navigation, Parking, SaaS, Smart Cities, Telecommunications",,"Chicago, Illinois, United States, North America",https://parknav.com,$1M to $10M,3295000,USD,3295000,,11,Government of United States of America,Government of United States of America,1,,"597,842"
Seed Round - XO (former Rooit),https://www.crunchbase.com/funding_round/rooit-seed--4f31044d,XO (former Rooit),https://www.crunchbase.com/organization/rooit,Seed,500000,USD,500000,2020-01-01,Seed,,,,Yes,XO is a gamified application that specializes in communication guided by chatbot to facilitate between two users by providing fun games.,"Apps, Artificial Intelligence (AI), Chatbot, Gamification, Internet, Messaging, Social Media, Social Network",,"Taipei, T'ai-pei, Taiwan, Asia",http://www.rooit.me,Less than $1M,800000,USD,800000,Seed,5,,,,,"174,449"
Seed Round - TechWolf,https://www.crunchbase.com/funding_round/techwolf-seed--00463b90,TechWolf,https://www.crunchbase.com/organization/techwolf,Seed,1000000,EUR,1095164,2020-04-01,Seed,,,,Yes,TechWolf develops an AI-based talent intelligence platform that allows enterprises to adopt a skills-based talent model.,"Artificial Intelligence (AI), Human Resources, Information Technology, Natural Language Processing",,"Ghent, Oost-Vlaanderen, Belgium, Europe",https://www.techwolf.com,$1M to $10M,55589855,USD,55589855,Early Stage Venture,4,"Green Park Investment Partners, PMV, Wim Vanhaelemeesch","Green Park Investment Partners, PMV, Wim Vanhaelemeesch",3,1,"188,332"
Grant - PassiveLogic,https://www.crunchbase.com/funding_round/passivelogic-grant--c6fe2f07,PassiveLogic,https://www.crunchbase.com/organization/passivelogic,Grant,1150000,USD,1150000,2020-10-13,,,,,No,"The first platform for generalized autonomy: powered by Quantum, PassiveLogic empowers people to solve the largest climate challenges.","Artificial Intelligence (AI), Green Building, GreenTech, Hardware, Real Estate, Smart Building, Software",Women Founded,"Salt Lake City, Utah, United States, North America",https://passivelogic.com,$1M to $10M,80150000,USD,80150000,Early Stage Venture,13,US Department of Energy,US Department of Energy,1,,"600,834"
Pre Seed Round - DGX Assist,https://www.crunchbase.com/funding_round/dgx-assist-pre-seed--0c716b01,DGX Assist,https://www.crunchbase.com/organization/dgx-assist,Pre-Seed,300000,USD,300000,2020-06-30,Seed,3000000,USD,3000000,Yes,DGX is an AI platform providing tools to intelligently manage and coordinate all aspects of one's day and responsibilities.,"Apps, Artificial Intelligence (AI), Scheduling",,,,,300000,USD,300000,Seed,1,11.2 Ventures,11.2 Ventures,1,,"358,350"
Seed Round - Artist Republik,https://www.crunchbase.com/funding_round/artist-republik-seed--79df9cf6,Artist Republik,https://www.crunchbase.com/organization/artist-republik,Seed,640000,USD,640000,2020-07-02,Seed,,,,Yes,Artist Republik is a music business networking that allows independent music artists from around the world to take control.,"Artificial Intelligence (AI), Independent Music, Machine Learning, Music, Music Streaming",,"Providence, Rhode Island, United States, North America",https://artistrepublik.com,$1M to $10M,2140000,USD,2140000,M&A,3,,"Ann-Marie Harrington, Bob Brown, David Beirne, Ronald Keith Machtley",4,,"295,349"
