Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Series A - Dexter Energy Services,https://www.crunchbase.com/funding_round/dexter-energy-services-series-a--919e9878,Dexter Energy Services,https://www.crunchbase.com/organization/dexter-energy-services,Series A,2000000,EUR,2383554,2021-03-18,Early Stage Venture,,,,Yes,"Dexter offers forecasting and dispatching solutions based on AI and cloud-based technology, increasing efficiency and lowering costs.","Artificial Intelligence (AI), Energy Efficiency, Renewable Energy",,"Amsterdamsche Veld I, Drenthe, The Netherlands, Europe",https://dexterenergy.ai,$1M to $10M,12500000,EUR,13907301,Early Stage Venture,3,Newion,"Newion, PDENH",2,,"168,788"
Seed Round - Nagro,https://www.crunchbase.com/funding_round/nagro-seed--7cf49d4b,Nagro,https://www.crunchbase.com/organization/nagro,Seed,1400000,USD,1400000,2021-12-15,Seed,,,,Yes,"Nagro is a brazilian agfintech, delivering credit to small and midsize farmers and helping agribusiness chain reduce risk throughs BigData.","Agriculture, AgTech, Artificial Intelligence (AI), Big Data, Financial Services, FinTech, Lending, Machine Learning",,"Uberlândia, Minas Gerais, Brazil, South America",https://nagro.com.br/,Less than $1M,50425000,USD,50425000,Early Stage Venture,6,,,,,"169,873"
Seed Round - Limna,https://www.crunchbase.com/funding_round/limna-seed--ef1f4fbd,Limna,https://www.crunchbase.com/organization/limna,Seed,2500000,USD,2500000,2021-09-01,Seed,,,,Yes,The AI-powered Art Advisor in your Pocket,"Art, Artificial Intelligence (AI), Blockchain, Information Technology, Machine Learning",,"London, England, United Kingdom, Europe",https://limna.ai/,,2645000,USD,2645000,Seed,2,Tekton Ventures,"Tekton Ventures, Weng Fine Art",2,,"170,092"
Venture Round - Zeitworks,https://www.crunchbase.com/funding_round/zeitworks-series-unknown--83dc0119,Zeitworks,https://www.crunchbase.com/organization/zeitworks,Venture - Series Unknown,2000000,USD,2000000,2021-07-07,,,,,Yes,Zeitworks is a provider of a machine learning powered business process improvement platform.,"Enterprise Software, Machine Learning, SaaS, Software",Women Founded,"Seattle, Washington, United States, North America",https://zeitworks.com/,$1M to $10M,6500000,USD,6500000,,2,Jazz Venture Partners,"Jazz Venture Partners, Madrona",2,2,"388,816"
Seed Round - INHUBBER,https://www.crunchbase.com/funding_round/inhubber-seed--6f32cda2,INHUBBER,https://www.crunchbase.com/organization/inhubber,Seed,1000000,EUR,1177856,2021-04-01,Seed,3200000,EUR,3769140,Yes,INHUBBER is the world's safest SaaS contract lifecycle management platform with a native digital signature.,"Artificial Intelligence (AI), B2B, Blockchain, Information Technology, SaaS, Small and Medium Businesses",,"Berlin, Berlin, Germany, Europe",https://inhubber.com/,$1M to $10M,1845000,EUR,2161195,Seed,7,Investitionsbank Berlin,Investitionsbank Berlin,1,,"171,337"
Seed Round - Stemly AI,https://www.crunchbase.com/funding_round/stemly-seed--90b60710,Stemly AI,https://www.crunchbase.com/organization/stemly,Seed,2500000,USD,2500000,2021-06-08,Seed,,,,Yes,"Decision Intelligence Platform for enterprise and SMEs for integrated supply chain, finance and sustainability planning / optimization","Machine Learning, SaaS",,"Singapore, Central Region, Singapore, Asia",https://www.stemly.ai,$1M to $10M,2500000,USD,2500000,Seed,1,,"EDB New Ventures, Elev8.VC, HH Family, ING Ventures, Resolution Ventures",5,2,"173,170"
Grant - Autogrid,https://www.crunchbase.com/funding_round/autogrid-grant--9137af3b,Autogrid,https://www.crunchbase.com/organization/autogrid,Grant,2250000,USD,2250000,2021-01-14,,,,,No,AutoGrid Systems organizes energy data and employs big data analytics to generate real-time predictions that create actionable data.,"Analytics, Artificial Intelligence (AI), Cloud Computing, Electric Vehicle, Energy, Energy Storage, Internet of Things, Renewable Energy",,"Redwood City, California, United States, North America",http://www.auto-grid.com,$10M to $50M,161000000,USD,161000000,M&A,11,ARPA-E,ARPA-E,1,,"173,556"
Seed Round - Whalemap,https://www.crunchbase.com/funding_round/whalemap-seed--871235d5,Whalemap,https://www.crunchbase.com/organization/whalemap,Seed,1600000,USD,1600000,2021-12-08,Seed,,,,Yes,Whalemap is a blockchain analytics company that uses data science to deliver actionable trading insights by looking at big market players.,"Analytics, Blockchain, Data Visualization, Predictive Analytics",,"London, England, United Kingdom, Europe",https://whalemap.io,$1M to $10M,1600000,USD,1600000,Seed,1,Momentum 6,"Anthony Pompliano, European Internet Ventures, Ghaf Capital Partners, Momentum 6, NFT Tech, RR² CAPITAL",6,,"480,265"
Seed Round - Dxcover,https://www.crunchbase.com/funding_round/dxcover-seed--0a132b38,Dxcover,https://www.crunchbase.com/organization/dxcover,Seed,1100000,GBP,1528302,2021-03-04,Seed,,,,Yes,Dxcover is a cancer diagnostics startup that uses liquid biopsy and artificial intelligence for early diagnosis of cancers.,"Biotechnology, Health Care, Health Diagnostics, Machine Learning, Medical",,"Glasgow, Glasgow City, United Kingdom, Europe",http://www.dxcover.com,,14400000,GBP,18198177,Early Stage Venture,7,,"Eos, Norcliffe Capital, University of Strathclyde",3,1,"597,952"
Seed Round - Deep Neuron Lab,https://www.crunchbase.com/funding_round/deep-neuron-lab-seed--b21bb22c,Deep Neuron Lab,https://www.crunchbase.com/organization/deep-neuron-lab,Seed,1000000,EUR,1196745,2021-02-04,Seed,,,,Yes,Deep Neuron Lab develops AI products to produce financial data that free people from tedious processes.,"Artificial Intelligence (AI), Finance, Machine Learning, Software",,"Berlin, Berlin, Germany, Europe",https://www.dnl.ai/,$1M to $10M,3000000,EUR,3281453,Seed,3,Cannonball Capital,Cannonball Capital,1,,"238,959"
Seed Round - West Indian Mining Company: WIMCo,https://www.crunchbase.com/funding_round/west-indian-mining-company-seed--af2991a3,West Indian Mining Company: WIMCo,https://www.crunchbase.com/organization/west-indian-mining-company,Seed,3100000,USD,3100000,2021-10-01,Seed,60000000,USD,60000000,Yes,West Indian Mining Company is an energy-tech company solving the global emissions crisis by mining Bitcoin.,"Artificial Intelligence (AI), Clean Energy, Cryptocurrency, Data Center",,"Port-of-spain, Port-of-Spain, Trinidad and Tobago, North America",,,3100000,USD,3100000,Seed,1,,,,,"221,162"
Seed Round - T-Lab,https://www.crunchbase.com/funding_round/t-lab-7253-seed--c94bd991,T-Lab,https://www.crunchbase.com/organization/t-lab-7253,Seed,22700000000,IDR,1591291,2021-09-23,Seed,,,,Yes,T-Lab is an AI-driven international Chinese language learning platform.,"Artificial Intelligence (AI), E-Learning, Education, Online Portals",,"Singapore, Central Region, Singapore, Asia",https://www.tlab.fun/,,22700000000,IDR,1591291,Seed,1,East Ventures,"Blue Elephant Capital, East Ventures, K3 Ventures, Plug and Play",4,1,"213,301"
Pre Seed Round - Peakperformer,https://www.crunchbase.com/funding_round/peakperformer-pre-seed--464cb08d,Peakperformer,https://www.crunchbase.com/organization/peakperformer,Pre-Seed,2670000,USD,2670000,2021-07-05,Seed,,,,Yes,"A goal-oriented, outcome-driven AI platform to help organisations build futuristic leaders in every vertical.","Artificial Intelligence (AI), E-Learning, Information Services, Information Technology",,"Bangalore, Karnataka, India, Asia",https://peakperformer.io/,$1M to $10M,5670000,USD,5670000,Seed,2,Antler,"Antler, Gaurav Munjal, Saket Agarwal",3,1,"222,431"
Secondary Market - Fiture,https://www.crunchbase.com/funding_round/fiture-chengdu-secondary-market--25a81cb2,Fiture,https://www.crunchbase.com/organization/fiture-chengdu,Secondary Market,1250000,USD,1250000,2021-09-14,,,,,No,Fiture is a smart household fitness equipment brand.,"Artificial Intelligence (AI), Fitness, Robotics, Sports",,"Chengdu, Sichuan, China, Asia",http://www.fiture.com/,,392250000,USD,392250000,Early Stage Venture,5,,Victor Koch,1,,"223,128"
Seed Round - Better Origin,https://www.crunchbase.com/funding_round/betterorigin-seed--aecf9f54,Better Origin,https://www.crunchbase.com/organization/betterorigin,Seed,3000000,USD,3000000,2021-02-23,Seed,,,,Yes,The food chain is broken. Our technology fixes it.,"Agriculture, Artificial Intelligence (AI), Biofuel, Farming",,"Cambridge, Cambridgeshire, United Kingdom, Europe",http://www.betterorigin.co.uk,$1M to $10M,22172344,USD,22172344,Early Stage Venture,7,"Fly Ventures, Nick Boyle","Fly Ventures, Metavallon VC, Nick Boyle",3,,"223,183"
Pre Seed Round - Fêtefully,https://www.crunchbase.com/funding_round/fêtefully-pre-seed--81acfdca,Fêtefully,https://www.crunchbase.com/organization/fêtefully,Pre-Seed,1275000,USD,1275000,2021-09-21,Seed,,,,Yes,Fêtefully provides affordable and personalized wedding and event planning services.,"Artificial Intelligence (AI), E-Commerce, Machine Learning","Black Led, Women Founded, Women Led","Dallas, Texas, United States, North America",https://www.fetefully.com,,2575000,USD,2575000,Seed,2,Techstars,"Chris Yeh, Gurtin Ventures, John Kim, Slauson & Co., Techstars",5,1,"223,983"
Seed Round - Komodo,https://www.crunchbase.com/funding_round/komodo-monitr-seed--ff8a65c7,Komodo,https://www.crunchbase.com/organization/komodo-monitr,Seed,1800000,NZD,1259502,2021-08-30,Seed,,,,Yes,"The data-driven, proactive approach to school wellbeing","Data Visualization, EdTech, Predictive Analytics, Software",,"Christchurch, Canterbury, New Zealand, Oceania",https://www.komodowellbeing.com,$1M to $10M,1334502,USD,1334502,Seed,3,Folklore Ventures,"Chloe Hamman, Flying Fox Ventures, Folklore Ventures, Icehouse Ventures, Kirsti Grant, Rod Hamilton",6,,"224,026"
Seed Round - KingsCrowd,https://www.crunchbase.com/funding_round/kingscrowd-seed--256f6e45,KingsCrowd,https://www.crunchbase.com/organization/kingscrowd,Seed,1100000,USD,1100000,2021-03-31,Seed,,,,Yes,KingsCrowd is an online private market rating and analytics platform for equity crowdfunding research and rating service.,"Analytics, Artificial Intelligence (AI), Financial Services, FinTech, Machine Learning, Venture Capital",,"Westwood, Massachusetts, United States, North America",https://kingscrowd.com/,$1M to $10M,6791696,USD,6791696,Early Stage Venture,9,,,,,"288,156"
Seed Round - Cardio Intelligence,https://www.crunchbase.com/funding_round/cardio-intelligence-seed--3de913db,Cardio Intelligence,https://www.crunchbase.com/organization/cardio-intelligence,Seed,140000000,JPY,1310273,2021-03-01,Seed,,,,Yes,Cardio Intelligence develops an AI automated diagnostic system.,"Artificial Intelligence (AI), Health Care, Information Technology, Machine Learning, Nursing and Residential Care",,"Tokyo, Tokyo, Japan, Asia",https://www.cardio-i.com/,$1M to $10M,175000000,JPY,1638435,Seed,3,,"ANRI, Daiwa Corporate Investment, Gemseki, M3, SMBC Venture Capital",5,,"388,012"
Venture Round - SuperMEM,https://www.crunchbase.com/funding_round/supermem-series-unknown--27f692d8,SuperMEM,https://www.crunchbase.com/organization/supermem,Venture - Series Unknown,1500000,USD,1500000,2021-06-07,,,,,Yes,SuperMEM develops a lightweight chip designed to enable AI on devices.,"Artificial Intelligence (AI), Computer, Information Technology",,"San Diego, California, United States, North America",https://www.supermemtech.com,,2200000,USD,2200000,,4,,,,,"245,082"
Series B - TRYETING,https://www.crunchbase.com/funding_round/tryeting-series-b--6621e7db,TRYETING,https://www.crunchbase.com/organization/tryeting,Series B,350000000,JPY,3172876,2021-03-30,Early Stage Venture,,,,Yes,TRYETING provides an AI platform that integrates various types of software.,"Artificial Intelligence (AI), Product Research, Recruiting, Software",,"Nagoya, Aichi, Japan, Asia",https://www.tryeting.jp,,1020000000,JPY,8743740,Early Stage Venture,5,,"MUFG Bank, Tokyu Fudosan",2,,"225,655"
Seed Round - Intrinsic Semiconductor Technologies,https://www.crunchbase.com/funding_round/intrinsic-semiconductor-technologies-seed--4a1d0035,Intrinsic Semiconductor Technologies,https://www.crunchbase.com/organization/intrinsic-semiconductor-technologies,Seed,1350000,GBP,1871006,2021-03-22,Seed,,,,Yes,Intrinsic Semiconductor Technologies is established to developed silicon-oxide based RRAM technologies.,"Artificial Intelligence (AI), Electronics, Information Technology, Manufacturing, Semiconductor",,"London, England, United Kingdom, Europe",https://www.intrinsicsemi.com,$1M to $10M,9350000,GBP,11605296,,4,"IP Group, UCL Technology Fund","IP Group, UCL Technology Fund",2,2,"389,437"
Seed Round - Norse Feedback,https://www.crunchbase.com/funding_round/norse-feedback-seed--97a947f8,Norse Feedback,https://www.crunchbase.com/organization/norse-feedback,Seed,19000000,NOK,2276531,2021-05-05,Seed,,,,Yes,Norse Feedback delivers adaptive software solutions for mental health providers based on research.,"Health Care, Information Technology, Mental Health, Predictive Analytics, Product Research, Software",,"Førde, Sogn og Fjordane, Norway, Europe",https://www.norsefeedback.com/,$1M to $10M,39000000,NOK,4499608,,6,Laho AS,"Laho AS, Seriva AS",2,,"245,879"
Seed Round - Competera,https://www.crunchbase.com/funding_round/competera-seed--d1f9797e,Competera,https://www.crunchbase.com/organization/competera,Seed,1500000,USD,1500000,2021-10-25,Seed,,,,Yes,Competera enables retailers and brands to increase customer trust by setting and maintaining optimal price positions on a real-time basis.,"Analytics, Artificial Intelligence (AI), Big Data, E-Commerce, Enterprise Software, Information Technology, Machine Learning, Retail, Retail Technology, Software",,"West Hollywood, California, United States, North America",https://competera.net,$10M to $50M,7300000,USD,7300000,Seed,6,Flyer One Ventures,Flyer One Ventures,1,1,"389,869"
Seed Round - United Robots,https://www.crunchbase.com/funding_round/united-robots-i-sverige-ab-seed--0591e9f4,United Robots,https://www.crunchbase.com/organization/united-robots-i-sverige-ab,Seed,1500000,EUR,1766281,2021-07-13,Seed,,,,Yes,United Robots is a service solution for automated editorial content.,"Artificial Intelligence (AI), Information Services, Information Technology",,"Malmö, Skane Lan, Sweden, Europe",http://unitedrobots.ai/,$1M to $10M,1500000,EUR,1766281,Seed,1,Investment AB Spiltan,Investment AB Spiltan,1,1,"530,144"
Pre Seed Round - automaited,https://www.crunchbase.com/funding_round/aiconomix-pre-seed--aaecd1b1,automaited,https://www.crunchbase.com/organization/aiconomix,Pre-Seed,1000000,EUR,1224849,2021-05-25,Seed,,,,Yes,"World’s first general process AI that automatically automates any business process. Quick, easy, efficient.","Artificial Intelligence (AI), B2B, Software",,"Köln, Nordrhein-Westfalen, Germany, Europe",https://automaited.com/,,5000000,EUR,5426309,Seed,2,"TechVision Fund, Visionaries Club","TechVision Fund, Visionaries Club",2,2,"247,471"
Seed Round - HaiXAI,https://www.crunchbase.com/funding_round/haixai-seed--91d2b4e6,HaiXAI,https://www.crunchbase.com/organization/haixai,Seed,2900000,USD,2900000,2021-04-08,Seed,,,,Yes,"HaiX building an AI Neural-Search Platform helps companies stay-ahead with actionable insights on vast unstructured data(Social, Enterprise)","Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Predictive Analytics",,"London, England, United Kingdom, Europe",https://haixai.co,,2900000,USD,2900000,Seed,1,,,,,"428,525"
Pre Seed Round - eyes3,https://www.crunchbase.com/funding_round/eyes3-pre-seed--dd6d0c16,eyes3,https://www.crunchbase.com/organization/eyes3,Pre-Seed,2880000,USD,2880000,2021-01-05,Seed,98880000,USD,98880000,Yes,eyes3 is a Edge AI based technology company. Providing a platform for all software & hardware AI sport analytic start-up.,"Analytics, Artificial Intelligence (AI), Information Services, Information Technology, Software, Sports",,"Kwun Tong, Kowloon, Hong Kong, Asia",https://www.eyes3.com,,2880000,USD,2880000,Seed,1,,Kung Sing Cheng,1,,"531,839"
Pre Seed Round - Colabra,https://www.crunchbase.com/funding_round/colabra-app-pre-seed--ad127f99,Colabra,https://www.crunchbase.com/organization/colabra-app,Pre-Seed,1500000,USD,1500000,2021-09-06,Seed,,,,Yes,Accelerating the world's R&D.,"Artificial Intelligence (AI), Market Research, Project Management",,"San Francisco, California, United States, North America",https://www.colabra.ai/,$1M to $10M,3050000,USD,3050000,Seed,3,,"BoxOne Ventures, Builders VC, Duro Ventures, Inovia Capital, Jude Gomila, Longtail Health Ventures, On Deck, Village Global",8,1,"578,085"
Seed Round - Reckon.ai,https://www.crunchbase.com/funding_round/reckon-ai-seed--cefb85d3,Reckon.ai,https://www.crunchbase.com/organization/reckon-ai,Seed,1500000,EUR,1772842,2021-09-08,Seed,,,,Yes,Reckon has a Smart Cabinet AI Operating System to create autonomous and modular points of sale.,"Artificial Intelligence (AI), Big Data, Image Recognition, SaaS, Software",,"Lisboa, Lisboa, Portugal, Europe",http://reckon.ai/,$1M to $10M,1500000,EUR,1772842,Seed,3,"Armilar Venture Partners, Portugal Ventures","Armilar Venture Partners, Bright Pixel (formerly Sonae IM), Dominique Locher, Portugal Ventures, WISENEXT",5,3,"532,087"
Grant - Orbit Health,https://www.crunchbase.com/funding_round/orbit-health-136d-grant--a9b13e3b,Orbit Health,https://www.crunchbase.com/organization/orbit-health-136d,Grant,1500000,EUR,1806206,2021-02-03,,,,,No,Orbit Health focuses on developing an artificial intelligence solution that assists parkinson's disease patients.,"Artificial Intelligence (AI), Health Care, InsurTech, Medical",,"Munich, Bayern, Germany, Europe",https://www.orbit.health,Less than $1M,4513735,USD,4513735,Seed,4,EIT Health,EIT Health,1,1,"429,879"
Series B - Xunyi,https://www.crunchbase.com/funding_round/hangzhou-xunyi-network-technology-series-b--6aca167e,Xunyi,https://www.crunchbase.com/organization/hangzhou-xunyi-network-technology,Series B,1600000,USD,1600000,2021-11-15,Early Stage Venture,,,,Yes,"Antwork is an AI drone company, which is creating a new logistics network with unmanned drones, and cars.","Artificial Intelligence (AI), Delivery Service, Drones, Hardware",,"Hangzhou, Zhejiang, China, Asia",https://www.xyitech.com,$1M to $10M,5981033,USD,5981033,Early Stage Venture,4,Raytheon,"Jiuhe Venture Capital, Raytheon",2,,"431,213"
Pre Seed Round - Modyfi,https://www.crunchbase.com/funding_round/modyfi-pre-seed--d2e24edd,Modyfi,https://www.crunchbase.com/organization/modyfi,Pre-Seed,2054000,USD,2054000,2021-08-08,Seed,,,,Yes,"Modyfi is an image editor that provides designers with AI-native design, tools, and real-time collaboration.","Artificial Intelligence (AI), Photo Editing, Productivity Tools, Software",,"Los Angeles, California, United States, North America",https://modyfi.com,$1M to $10M,30703959,USD,30703959,,4,,General Catalyst,1,,"383,939"
Venture Round - CollPoll,https://www.crunchbase.com/funding_round/collpoll-series-unknown--219f753b,CollPoll,https://www.crunchbase.com/organization/collpoll,Venture - Series Unknown,160000000,INR,2160036,2021-08-05,,,,,Yes,CollPoll integrates an intuitive interaction model with artificial intelligence system and advanced analytics.,"Artificial Intelligence (AI), E-Learning, Education",,"Bangalore, Karnataka, India, Asia",http://www.collpoll.com,$1M to $10M,2762589,USD,2762589,,4,Prime Venture Partners,Prime Venture Partners,1,1,"384,991"
Seed Round - Dailymealz,https://www.crunchbase.com/funding_round/dailymealz-seed--f50b16d8,Dailymealz,https://www.crunchbase.com/organization/dailymealz,Seed,2000000,USD,2000000,2021-03-28,Seed,,,,Yes,"Dailymealz is a healthy food subscription app, delivers fresh, healthy, and tasty meals.","Food Delivery, Predictive Analytics, Subscription Service",,"Riyadh, Ar Riyad, Saudi Arabia, Asia",http://dailymealz.com,$1M to $10M,5150000,USD,5150000,Seed,3,SEEDRA Ventures,SEEDRA Ventures,1,,"532,110"
Seed Round - Lumai,https://www.crunchbase.com/funding_round/lumai-seed--e6638bc1,Lumai,https://www.crunchbase.com/organization/lumai,Seed,1750000,GBP,2368014,2021-12-31,Seed,,,,Yes,"Lumai delivers fully optical computing for a quicker, smarter and more sustainable world.","Artificial Intelligence (AI), Machine Learning",,"Headington, Oxfordshire, United Kingdom, Europe",https://lumai.co.uk/,,2850000,GBP,3692076,Seed,3,IP Group,"IP Group, Runa Capital",2,1,"385,972"
Convertible Note - Artist Republik,https://www.crunchbase.com/funding_round/artist-republik-convertible-note--cb640e6f,Artist Republik,https://www.crunchbase.com/organization/artist-republik,Convertible Note,1500000,USD,1500000,2021-01-01,,,,,No,Artist Republik is a music business networking that allows independent music artists from around the world to take control.,"Artificial Intelligence (AI), Independent Music, Machine Learning, Music, Music Streaming",,"Providence, Rhode Island, United States, North America",https://artistrepublik.com,$1M to $10M,2140000,USD,2140000,M&A,3,,,,,"533,636"
Convertible Note - Teamscope,https://www.crunchbase.com/funding_round/teamscope-2-convertible-note--482e2b5e,Teamscope,https://www.crunchbase.com/organization/teamscope-2,Convertible Note,1500000,USD,1500000,2021-12-01,,,,,No,A.I. driven talent analytics platform for executive search professionals,"Analytics, Artificial Intelligence (AI), Big Data, Human Resources, Recruiting",,"Tallinn, Harjumaa, Estonia, Europe",https://teamscope.io,$1M to $10M,2170434,USD,2170434,Seed,4,Black Pearls VC,"Black Pearls VC, Jaan Tallinn, Martin Tajur, Siena Capital, Spring Capital, Timo Rein",6,,"363,596"
Venture Round - Herculex.ai,https://www.crunchbase.com/funding_round/herculex-ai-series-unknown--471bee3c,Herculex.ai,https://www.crunchbase.com/organization/herculex-ai,Venture - Series Unknown,1200000,USD,1200000,2021-12-01,,,,,Yes,Herculex.ai is a provider of legal artificial intelligence services.,"Artificial Intelligence (AI), Information Technology, Legal, Machine Learning, Service Industry",,"New York, New York, United States, North America",http://www.herculex.ai,Less than $1M,1595000,USD,1595000,,4,,,,,"363,684"
Seed Round - EEVE,https://www.crunchbase.com/funding_round/eeve-d9af-seed--8a7cca56,EEVE,https://www.crunchbase.com/organization/eeve-d9af,Seed,1715275,EUR,2007353,2021-08-18,Seed,,,,Yes,EEVE manufactures robots for personal use.,"Artificial Intelligence (AI), Machine Learning, Made to Order, Manufacturing, Robotics",,"Waregem, West-Vlaanderen, Belgium, Europe",https://eeve.com,$1M to $10M,7292129,EUR,8094979,Seed,10,,,,,"379,789"
Pre Seed Round - Carbon Re,https://www.crunchbase.com/funding_round/carbon-re-pre-seed--d6ef3917,Carbon Re,https://www.crunchbase.com/organization/carbon-re,Pre-Seed,1015000,GBP,1402934,2021-10-20,Seed,,,,Yes,Carbon Re is a climate technology company developing artificial intelligence to decarbonize energy-intensive industries.,"Artificial Intelligence (AI), Machine Learning, Manufacturing, Software",,"London, England, United Kingdom, Europe",https://www.carbonre.com,$1M to $10M,5350000,GBP,6409721,Seed,3,"Clean Growth Fund, UCL Technology Fund, University of Cambridge Enterprise","Blue Impact Ventures, Clean Growth Fund, Parkwalk Advisors, UCL Technology Fund, UCLB, University of Cambridge Enterprise",6,,"537,446"
"Seed Round - ETTMA, Inc",https://www.crunchbase.com/funding_round/ettma-seed--79584688,"ETTMA, Inc",https://www.crunchbase.com/organization/ettma,Seed,1578280,USD,1578280,2021-07-14,Seed,,,,Yes,"At ETTMA working with you to harness the power of human aptitude, AI, data science and mathematical modeling to help you navigate the 4IR.","Artificial Intelligence (AI), Business Intelligence, Consulting, Industrial Automation, Machine Learning, Software",,"Houston, Texas, United States, North America",https://www.ettma.com,,1578280,USD,1578280,Seed,1,,,,,"380,459"
Grant - S-LABS,https://www.crunchbase.com/funding_round/s-labs-grant--0218fad8,S-LABS,https://www.crunchbase.com/organization/s-labs,Grant,7100000,PLN,1813028,2021-09-17,,,,,No,"Advanced Data Science analytics obtained from IoT sensors and external information sources, dedicated for Energy sector","Analytics, Artificial Intelligence (AI), Clean Energy, Energy Efficiency, Energy Management, Internet of Things, Property Management, Real Estate, Renewable Energy, Software",,"Kraków, Malopolskie, Poland, Europe",http://slabs.pl,Less than $1M,16450000,PLN,4197016,Private Equity,2,,,,,"380,985"
Series A - Latona,https://www.crunchbase.com/funding_round/latona-series-a--fdb227d3,Latona,https://www.crunchbase.com/organization/latona,Series A,150000000,JPY,1354292,2021-03-31,Early Stage Venture,,,,Yes,"Latona provides microfinance, IoT computing, and managed cloud services.","Artificial Intelligence (AI), Computer, Information Technology, Internet of Things, iOS, Software",,"Tokyo, Tokyo, Japan, Asia",https://latona.io/,$1M to $10M,692000000,JPY,6466222,Early Stage Venture,6,,SoftBank,1,,"371,210"
Seed Round - OpenProsper,https://www.crunchbase.com/funding_round/openprosper-inc-seed--200c81de,OpenProsper,https://www.crunchbase.com/organization/openprosper-inc,Seed,1600000,USD,1600000,2021-12-22,Seed,,,,Yes,"Open Prosper turns large volumes of data into simple, actionable insights, and helps businesses grow in the digital era.","Blockchain, Predictive Analytics, Professional Networking",,"New York, New York, United States, North America",https://www.openprosper.com,,1600000,USD,1600000,Seed,1,,"Andy Artz, DeSo Foundation, Dharmesh Shah, Nader Al-Naji, Varun Soundararajan",5,,"381,045"
Pre Seed Round - IO Systems,https://www.crunchbase.com/funding_round/io-systems-pre-seed--a6d6780f,IO Systems,https://www.crunchbase.com/organization/io-systems,Pre-Seed,1700000,USD,1700000,2021-06-04,Seed,,,,Yes,IO Systems is a platform providing liquidity and security to the crypto economy in Central Asia through Machine Learning,"Artificial Intelligence (AI), Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology, Machine Learning",,"Grand Cayman, Midland, Cayman Islands, North America",https://www.io-systems.co.uk/,,28700000,USD,28700000,Early Stage Venture,3,,,,,"381,646"
Debt Financing - Lirio,https://www.crunchbase.com/funding_round/lirio-debt-financing--57732a8b,Lirio,https://www.crunchbase.com/organization/lirio,Debt Financing,1356777,USD,1356777,2021-11-09,,,,,No,Lirio is a behavior change AI platform that delivers behavioral engagement solutions for organizations.,"Artificial Intelligence (AI), Health Care, Information Technology, Machine Learning",,"Knoxville, Tennessee, United States, North America",https://lirio.com,$1M to $10M,64998708,USD,64998708,,9,,,,,"382,749"
Venture Round - Techlabs,https://www.crunchbase.com/funding_round/techlabs-865a-series-unknown--01a60855,Techlabs,https://www.crunchbase.com/organization/techlabs-865a,Venture - Series Unknown,3000000000,KRW,2537323,2021-10-14,,,,,Yes,Techlabs is an advertising technology company that offers platform development using AI.,"Artificial Intelligence (AI), Digital Marketing",,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",https://www.techlabs.co.kr,,52800000000,KRW,43123745,Early Stage Venture,3,,,,,"373,035"
Pre Seed Round - The Mintable,https://www.crunchbase.com/funding_round/the-mintable-pre-seed--295f4b73,The Mintable,https://www.crunchbase.com/organization/the-mintable,Pre-Seed,1300000,USD,1300000,2021-08-01,Seed,,,,Yes,The Mintable is a community-based learning and growth platform for managers.,"Artificial Intelligence (AI), Information Technology, Training",Women Founded,"Denver, Colorado, United States, North America",https://www.getmintable.com,$1M to $10M,6210417,USD,6210417,Seed,2,,"Aimée Leifer, Black Nova Group, Startmate, Treble",4,,"395,325"
Convertible Note - Brizo Data,https://www.crunchbase.com/funding_round/brizo-data-convertible-note--4326f0e6,Brizo Data,https://www.crunchbase.com/organization/brizo-data,Convertible Note,1600000,CAD,1252463,2021-11-30,,,,,No,"SaaS, Market Intelligence, Data Science, Data, Analytics, Restaurant Industry, Food Service Industry","Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Market Research, Online Portals, Restaurants, SaaS, Software, Web Development",,"Québec, Quebec, Canada, North America",https://brizodata.com,$1M to $10M,15200000,CAD,11493636,Early Stage Venture,4,,,,,"395,342"
Series A - WizSchool,https://www.crunchbase.com/funding_round/wizschool-series-a--7c5f5f3c,WizSchool,https://www.crunchbase.com/organization/wizschool,Series A,3001698000,KRW,2658817,2021-03-26,Early Stage Venture,,,,Yes,Rebrick provides software creation platforms and educational services using Metaverse Engines,"Apps, Artificial Intelligence (AI), EdTech, Education, Metaverse, Software",,"Yeoksamdong, Seoul-t'ukpyolsi, South Korea, Asia",https://wizschool.io,$1M to $10M,23002282053,KRW,18049088,Early Stage Venture,4,,"Capstone Partners, Daekyo Investment, F&F Partners, Spring Camp",4,1,"374,241"
