"reg","tech","count","rca","reldens","comp","dutch.reg"
"west","F41",4,0.23,48.2625,77.69,"west"
"west","F42",8,1.0025,33.9325,65.33,"west"
"west","G01",726,1.17287878787879,36.8486639118457,38.84,"west"
"west","G02",120,0.946833333333333,26.4429166666667,52.7,"west"
"west","G03",60,1.84066666666667,32.0293333333333,57.42,"west"
"west","G04",13,0.682307692307692,23.9869230769231,56.37,"west"
"west","G05",79,0.532405063291139,30.726582278481,58,"west"
"west","G06",375,0.80584,27.4546133333333,9.2,"west"
"west","G07",52,1.10211538461538,23.6373076923077,50.39,"west"
"west","G08",59,1.26118644067797,22.3835593220339,37.7,"west"
"west","G09",48,1.24625,23.1679166666667,35.98,"west"
"west","G10",24,0.594583333333333,25.0608333333333,30.07,"west"
"west","G11",12,0.9625,20.765,36.53,"west"
"west","G12",2,5.97,34.09,57.43,"west"
"west","G16",55,0.786,30.3703636363636,33.65,"west"
"west","G21",7,0.608571428571429,40.4428571428571,64.17,"west"
"west","H01",303,0.794323432343234,34.1227722772277,50.53,"west"
"west","H02",148,0.553243243243243,29.8906756756757,60.98,"west"
"west","H03",41,0.808048780487805,22.0553658536585,31.41,"west"
"west","H04",466,0.805836909871245,26.3780686695279,0,"west"
"west","H05",83,0.567710843373494,25.6992771084337,65.02,"west"
"west","H10",41,1.03048780487805,41.1626829268293,50.2,"west"
"west","Y02",661,1.05508320726172,33.4922692889561,51.9,"west"
"west","Y04",19,1.08578947368421,23.8347368421053,48.8,"west"
"west","Y10",56,0.889821428571429,29.8473214285714,85.5,"west"
