"id","parent","value","color","share"
"Walnut Technology Limited (HK)","Batteries",1,"red",0
"Walnut Technology Limited (HK)","Green transports",1,"pink",0
"Walnut Technology Limited (HK)","Autonomous vehicles",1,"cyan",0
"Bockatech Ltd (UK)","Recycling technologies",1,"darkgreen",0
"Vision Techniques (Group) Limited (UK)","Autonomous vehicles",1,"cyan",0
"Benecke-Kaliko Ag (DE)","Advanced Sustainable Materials",6,"orange",0.02
"Saudi Arabian Oil Company (SA)","Air & Water pollution reduction",9,"grey",0.03
"Saudi Arabian Oil Company (SA)","Biofuels",5,"brown",0.01
"Saudi Arabian Oil Company (SA)","Green transports",9,"pink",0.03
"Microsoft Technology Licensing Llc (US)","Batteries",1,"red",0
"Microsoft Technology Licensing Llc (US)","Green transports",1,"pink",0
"Panasonic Intellectual Property Management Co Ltd (JP)","Hydrogen",3,"lime",0.01
"Saud (SA)","Batteries",1,"red",0
"Yasrebi Seyed-Nima (CA)","Augmented reality",1,"navyblue",0
"Volkswagen China Investment Co Ltd (CN)","Augmented reality",1,"navyblue",0
"Xiaomi Inc (CN)","Cloud computing",1,"maroon",0
"Xiaomi Inc (CN)","Internet of things",2,"turquoise",0.01
"Han Lei (CN)","Batteries",2,"red",0.01
"Han Lei (CN)","Green transports",2,"pink",0.01
"Mitsubishi Electric Corporation (JP)","Cloud computing",4,"maroon",0.01
"Mitsubishi Electric Corporation (JP)","Internet of things",7,"turquoise",0.02
"Yanmar Co Ltd (JP)","Air & Water pollution reduction",7,"grey",0.02
"Hitachi Ltd (JP)","Batteries",64,"red",0.19
"Hitachi Ltd (JP)","Green transports",63,"pink",0.19
"Denso Corporation (JP)","Green buildings",10,"darkorange",0.03
"Hitachi Automotive Systems Ltd (JP)","Green buildings",2,"darkorange",0.01
"Sekisui Chemical Co Ltd (JP)","Advanced Sustainable Materials",69,"orange",0.2
"Bridgestone Corporation (JP)","Advanced Sustainable Materials",23,"orange",0.07
"Robo3 Co Ltd (KR)","Batteries",1,"red",0
"Robo3 Co Ltd (KR)","Green transports",1,"pink",0
"Imagineering Inc (JP)","Air & Water pollution reduction",1,"grey",0
"Imagineering Inc (JP)","Green transports",1,"pink",0
"Dthrone Inc (KR)","Batteries",1,"red",0
"Dthrone Inc (KR)","Green transports",1,"pink",0
"Koito Manufacturing Co Ltd (JP)","Green buildings",14,"darkorange",0.04
"Neology Inc (US)","Internet of things",1,"turquoise",0
"Syncells Inc (US)","Batteries",2,"red",0.01
"Syncells Inc (US)","Other energy storage",1,"magenta",0
"Syncells Inc (US)","Green transports",2,"pink",0.01
"Dall'era Joseph (US)","Autonomous vehicles",1,"cyan",0
"Thompson Tara (US)","Autonomous vehicles",1,"cyan",0
"Icon Labs (US)","Cloud computing",1,"maroon",0
"Icon Labs (US)","Cybersecurity",1,"yellow",0
"Icon Labs (US)","Smart grids",1,"lightgreen",0
"Icon Labs (US)","Internet of things",1,"turquoise",0
"Cummins Inc (US)","Autonomous vehicles",9,"cyan",0.03
"Massachusetts Institute Of Technology (US)","Green transports",4,"pink",0.01
"Komatsu Ltd (JP)","Augmented reality",10,"navyblue",0.03
"Ford Global Technologies Llc (US)","Autonomous vehicles",50,"cyan",0.15
"Ford Global Technologies Llc (US)","Cybersecurity",4,"yellow",0.01
"The Yokohama Rubber Co Ltd (JP)","Green transports",45,"pink",0.13
"Kabushiki Kaisha Senryou (JP)","Batteries",1,"red",0
"Kabushiki Kaisha Senryou (JP)","Hydrogen",1,"lime",0
"Kabushiki Kaisha Senryou (JP)","Green transports",1,"pink",0
"The Regents Of The University Of Michigan (US)","Batteries",5,"red",0.01
"The Regents Of The University Of Michigan (US)","Green transports",7,"pink",0.02
"Cummins Inc (US)","Green transports",51,"pink",0.15
"Zf Cv Systems Europe Bv (BE)","Batteries",3,"red",0.01
"Zf Cv Systems Europe Bv (BE)","Green transports",3,"pink",0.01
"Volvo Truck Corporation (SE)","Waste management",2,"blue",0.01
"Siemens Mobility Gmbh (DE)","Air & Water pollution reduction",1,"grey",0
"Thyssenkrupp Elevator Ag (DE)","Batteries",1,"red",0
"Thyssenkrupp Elevator Ag (DE)","Green transports",1,"pink",0
"Lacos Computerservice Gmbh (DE)","Autonomous vehicles",1,"cyan",0
"Mtu Friedrichshafen Gmbh (DE)","Batteries",2,"red",0.01
"N„ºWiel Gmbh (DE)","Batteries",1,"red",0
"N„ºWiel Gmbh (DE)","Green transports",1,"pink",0
"Gentherm Incorporated (US)","Batteries",6,"red",0.02
"Gentherm Incorporated (US)","Hydrogen",1,"lime",0
"Gentherm Incorporated (US)","Green transports",6,"pink",0.02
"Shanghai Maritime University (CN)","Batteries",1,"red",0
"Shanghai Maritime University (CN)","Green transports",1,"pink",0
"Shanghai Maritime University (CN)","Smart grids",1,"lightgreen",0
"Beijing Lingyun Intelligent Technology Co Ltd (CN)","Batteries",2,"red",0.01
"Beijing Lingyun Intelligent Technology Co Ltd (CN)","Green transports",2,"pink",0.01
"Lin Dayong (CN)","Internet of things",1,"turquoise",0
"Gps Systems International Pty Ltd (AU)","Autonomous vehicles",1,"cyan",0
"Letv Sports Culture Develop(Beijing) Co Ltd (CN)","Batteries",1,"red",0
"Letv Sports Culture Develop(Beijing) Co Ltd (CN)","Green transports",1,"pink",0
"Suminoe Textile Co Ltd (JP)","Advanced Sustainable Materials",3,"orange",0.01
"Denso Corporation (JP)","Batteries",247,"red",0.73
"Denso Corporation (JP)","Green transports",202,"pink",0.6
"Jsp Corporation (JP)","Advanced Sustainable Materials",4,"orange",0.01
"Ntn Corporation (JP)","Autonomous vehicles",3,"cyan",0.01
"Lg Electronics Inc (KR)","Batteries",33,"red",0.1
"Lg Electronics Inc (KR)","Green transports",39,"pink",0.12
"The Pullman Company (US)","Air & Water pollution reduction",1,"grey",0
"G Kulkarni Dr Omprakash (IN)","Batteries",1,"red",0
"G Kulkarni Dr Omprakash (IN)","Hydrogen",1,"lime",0
"G Kulkarni Dr Omprakash (IN)","Green transports",1,"pink",0
"Cummins Inc (US)","Batteries",30,"red",0.09
"Cummins Inc (US)","Smart grids",4,"lightgreen",0.01
"Letv Sports Culture Develop(Beijing) Co Ltd (CN)","Green buildings",1,"darkorange",0
"Le Holdings (Beijing) Co Ltd (CN)","Green buildings",2,"darkorange",0.01
"Huvis Corporation (KR)","Advanced Sustainable Materials",3,"orange",0.01
"Laitram Llc (US)","Batteries",1,"red",0
"Laitram Llc (US)","Green transports",1,"pink",0
"Laitram Llc (US)","Autonomous vehicles",1,"cyan",0
"Ningbo Sandi Solartech Co Ltd (CN)","Solar energy",1,"green",0
"Ningbo Sandi Solartech Co Ltd (CN)","Green transports",1,"pink",0
"Ningbo Sandi Solartech Co Ltd (CN)","Green buildings",1,"darkorange",0
"Kabushiki Kaisha Tokai-Rika-Denki-Seisakusho (JP)","Advanced Sustainable Materials",1,"orange",0
"Daum Energy Co Ltd (KR)","Autonomous vehicles",1,"cyan",0
"Hygen Energy Co Ltd (KR)","Autonomous vehicles",1,"cyan",0
"Lee Jae-Hyung (KR)","Autonomous vehicles",1,"cyan",0
"Lee Tae-Hyung (KR)","Autonomous vehicles",1,"cyan",0
"Nissan Motor Co Ltd (JP)","Green buildings",4,"darkorange",0.01
"Denso Corporation (JP)","Blockchain",4,"purple",0.01
"Denso Corporation (JP)","Cybersecurity",36,"yellow",0.11
"Denso Corporation (JP)","Internet of things",54,"turquoise",0.16
"Agility Fuel Systems Inc (US)","Hydrogen",1,"lime",0
"Solarsalt Co Ltd (KR)","Solar energy",2,"green",0.01
"Solarsalt Co Ltd (KR)","Batteries",1,"red",0
"Solarsalt Co Ltd (KR)","Green transports",2,"pink",0.01
"Epcos Ag (DE)","Solar energy",1,"green",0
"Autokontrol Limited (UK)","Air & Water pollution reduction",1,"grey",0
"Autokontrol Limited (UK)","Autonomous vehicles",1,"cyan",0
"Adler Pelzer Holding Gmbh (DE)","Advanced Sustainable Materials",6,"orange",0.02
"Fliegl Agrartechnik Gmbh (DE)","Waste management",1,"blue",0
"Sony Corporation (JP)","Cybersecurity",1,"yellow",0
"Sony Corporation (JP)","Internet of things",2,"turquoise",0.01
"Mubea Carbo Tech Gmbh (AT)","Green transports",6,"pink",0.02
"Continental Automotive Gmbh (DE)","Augmented reality",14,"navyblue",0.04
"Tevva Motors Limited (UK)","Batteries",3,"red",0.01
"Tevva Motors Limited (UK)","Green transports",3,"pink",0.01
"El Hamrouni Mohammed (BE)","Batteries",1,"red",0
"Show Save (BE)","Batteries",1,"red",0
"El Hamrouni Mohammed (BE)","Green transports",1,"pink",0
"Show Save (BE)","Green transports",1,"pink",0
"√ñHlins Racing Ab (SE)","Autonomous vehicles",2,"cyan",0.01
"Apple Inc (US)","Blockchain",2,"purple",0.01
"Continental Automotive Systems Inc (US)","Artificial intelligence",4,"black",0.01
"Saf-Holland Gmbh (DE)","Green transports",2,"pink",0.01
"Volkswagen Aktiengesellschaft (DE)","Cloud computing",6,"maroon",0.02
"Volkswagen Aktiengesellschaft (DE)","Cybersecurity",7,"yellow",0.02
"Volkswagen Aktiengesellschaft (DE)","Smart grids",5,"lightgreen",0.01
"Volkswagen Aktiengesellschaft (DE)","Internet of things",9,"turquoise",0.03
"Framatome Gmbh (DE)","Batteries",1,"red",0
"Framatome Gmbh (DE)","Green transports",1,"pink",0
"Framatome Gmbh (DE)","Smart grids",1,"lightgreen",0
"Fca Fiat Chrysler Autom„≥Veis Brasil Ltda (BR)","Batteries",1,"red",0
"Fca Fiat Chrysler Autom„≥Veis Brasil Ltda (BR)","Green transports",1,"pink",0
"Campeau Gerard (CA)","Batteries",1,"red",0
"Cantero Gonzalbo Jes„∫s Mar„≠a (ES)","Batteries",1,"red",0
"Cantero Gonzalbo Jes„∫s Mar„≠a (ES)","Hydrogen",1,"lime",0
"Cantero Gonzalbo Jes„∫s Mar„≠a (ES)","Green transports",1,"pink",0
"Nokia Technologies Oy (FI)","Batteries",1,"red",0
"Nokia Technologies Oy (FI)","Green transports",1,"pink",0
"Nokia Technologies Oy (FI)","Green buildings",1,"darkorange",0
"Nokia Technologies Oy (FI)","Smart grids",1,"lightgreen",0
"Jvckenwood Corporation (JP)","Augmented reality",16,"navyblue",0.05
"Soken Inc (JP)","Air & Water pollution reduction",1,"grey",0
"Denso Corporation (JP)","Air & Water pollution reduction",20,"grey",0.06
"Zhejiang Geely Holding Group Co Ltd (CN)","Air & Water pollution reduction",1,"grey",0
"Zhejiang Geely Automobile Research Institute Co Ltd (CN)","Air & Water pollution reduction",1,"grey",0
"University Of Tsukuba (JP)","Batteries",1,"red",0
"Cyberdyne Inc (JP)","Batteries",1,"red",0
"University Of Tsukuba (JP)","Green transports",1,"pink",0
"Cyberdyne Inc (JP)","Green transports",1,"pink",0
"University Of Tsukuba (JP)","Autonomous vehicles",2,"cyan",0.01
"Cyberdyne Inc (JP)","Autonomous vehicles",2,"cyan",0.01
"Tianjin University (CN)","Batteries",2,"red",0.01
"Tianjin University (CN)","Green transports",2,"pink",0.01
"Scania Cv Ab (SE)","Autonomous vehicles",44,"cyan",0.13
"Howard James (US)","Batteries",1,"red",0
"Howard James (US)","Autonomous vehicles",1,"cyan",0
"Howard James (US)","Internet of things",1,"turquoise",0
"Carfit Corp (US)","Cloud computing",1,"maroon",0
"Carfit Corp (US)","Internet of things",1,"turquoise",0
"Sony Group Corporation (JP)","Augmented reality",16,"navyblue",0.05
"Yamaha Hatsudoki Kabushiki Kaisha (JP)","Autonomous vehicles",16,"cyan",0.05
"Kobelco Construction Machinery Co Ltd (JP)","Autonomous vehicles",6,"cyan",0.02
"The University Of Hertfordshire Higher Education Corporation (UK)","Batteries",1,"red",0
"The University Of Hertfordshire Higher Education Corporation (UK)","Hydrogen",1,"lime",0
"The University Of Hertfordshire Higher Education Corporation (UK)","Green transports",1,"pink",0
"Smith Neil (UK)","Batteries",1,"red",0
"Smith Neil (UK)","Green transports",1,"pink",0
"Bendix Commercial Vehicle Systems Llc (US)","Autonomous vehicles",15,"cyan",0.04
"Jaguar Land Rover Limited (UK)","Internet of things",12,"turquoise",0.04
"Ocado Innovation Limited (UK)","Batteries",2,"red",0.01
"Ocado Innovation Limited (UK)","Green transports",2,"pink",0.01
"Lumileds Llc (US)","Solar energy",4,"green",0.01
"Conductix-Wampfler Gmbh (DE)","Batteries",1,"red",0
"Conductix-Wampfler Gmbh (DE)","Green transports",1,"pink",0
"Moulene Daniel (FR)","Autonomous vehicles",1,"cyan",0
"Psa Automobiles Sa (FR)","Solar energy",7,"green",0.02
"Kuster Pius (CH)","Green transports",1,"pink",0
"Kuster Pius (CH)","Advanced Sustainable Materials",1,"orange",0
"Cleantek Industries Inc (CA)","Wind energy",1,"violet",0
"Cleantek Industries Inc (CA)","Solar energy",1,"green",0
"Cleantek Industries Inc (CA)","Batteries",1,"red",0
"Cleantek Industries Inc (CA)","Green buildings",1,"darkorange",0
"Mitsubishi Electric Corporation (JP)","Smart grids",10,"lightgreen",0.03
"Mazda Motor Corporation (JP)","Autonomous vehicles",43,"cyan",0.13
"Hitachi Construction Machinery Co Ltd (JP)","Green transports",43,"pink",0.13
"Fuji-Film Corporation (JP)","Green transports",1,"pink",0
"Jvc Kenwood Corporation (JP)","Autonomous vehicles",3,"cyan",0.01
"Highfrequency Viscoelasticity Corporation (JP)","Green transports",1,"pink",0
"Hitachi Automotive Systems Ltd (JP)","Air & Water pollution reduction",21,"grey",0.06
"National University Corporation Nagoya University (JP)","Batteries",2,"red",0.01
"National University Corporation Nagoya University (JP)","Green transports",2,"pink",0.01
"National University Corporation Nagoya University (JP)","Smart grids",1,"lightgreen",0
"Denso Corporation (JP)","Smart grids",4,"lightgreen",0.01
"Fuji-Film Corporation (JP)","Augmented reality",2,"navyblue",0.01
"Taiyo Yuden Co Ltd (JP)","Batteries",4,"red",0.01
"Taiyo Yuden Co Ltd (JP)","Green transports",4,"pink",0.01
"Komatsu Ltd (JP)","Batteries",8,"red",0.02
"Komatsu Ltd (JP)","Green transports",9,"pink",0.03
"Komatsu Ltd (JP)","Blockchain",1,"purple",0
"Komatsu Ltd (JP)","Cybersecurity",2,"yellow",0.01
"Komatsu Ltd (JP)","Internet of things",1,"turquoise",0
"Rohm Co Ltd (JP)","Green buildings",6,"darkorange",0.02
"Jatco Ltd (JP)","Air & Water pollution reduction",4,"grey",0.01
"Nissan Motor Company Limited (JP)","Air & Water pollution reduction",1,"grey",0
"University Of Kwazulu-Natal (ZA)","Solar energy",1,"green",0
"University Of Kwazulu-Natal (ZA)","Batteries",1,"red",0
"University Of Kwazulu-Natal (ZA)","Green transports",1,"pink",0
"Aisin Seiki Kabushiki Kaisha (JP)","Batteries",4,"red",0.01
"Aisin Seiki Kabushiki Kaisha (JP)","Green transports",5,"pink",0.01
"Moohan Co Ltd (KR)","Solar energy",1,"green",0
"Moohan Co Ltd (KR)","Batteries",1,"red",0
"Moohan Co Ltd (KR)","Green transports",1,"pink",0
"Ihi Corporation (JP)","Batteries",26,"red",0.08
"Ihi Corporation (JP)","Green transports",27,"pink",0.08
"Ihi Corporation (JP)","Internet of things",2,"turquoise",0.01
"Caterpillar Inc (US)","Augmented reality",3,"navyblue",0.01
"Texas Instruments Incorporated (US)","Batteries",2,"red",0.01
"Texas Instruments Incorporated (US)","Green transports",2,"pink",0.01
"Treves Products Services & Innovation (FR)","Advanced Sustainable Materials",7,"orange",0.02
"Jiti Logistics Co Ltd (KR)","Green transports",1,"pink",0
"Pr Germany Gmbh (DE)","Advanced Sustainable Materials",1,"orange",0
"Radinn Ab (SE)","Batteries",1,"red",0
"Radinn Ab (SE)","Green transports",1,"pink",0
"Centre National De La Recherche Scientifique (Cnrs) (FR)","Solar energy",1,"green",0
"Ecole Normale Sup„©Rieure De Cachan (FR)","Solar energy",1,"green",0
"Conservatoire National Des Arts Et M„©Tiers (FR)","Solar energy",1,"green",0
"Centre National De La Recherche Scientifique (Cnrs) (FR)","Batteries",1,"red",0
"Ecole Normale Sup„©Rieure De Cachan (FR)","Batteries",3,"red",0.01
"Conservatoire National Des Arts Et M„©Tiers (FR)","Batteries",1,"red",0
"Centre National De La Recherche Scientifique (Cnrs) (FR)","Green transports",1,"pink",0
"Ecole Normale Sup„©Rieure De Cachan (FR)","Green transports",3,"pink",0.01
"Conservatoire National Des Arts Et M„©Tiers (FR)","Green transports",1,"pink",0
"Fraunhofer-Gesellschaft Zur F„∂Rderung Der Angewandten Forschung Ev (DE)","Solar energy",1,"green",0
"Fraunhofer-Gesellschaft Zur F„∂Rderung Der Angewandten Forschung Ev (DE)","Batteries",4,"red",0.01
"Fraunhofer-Gesellschaft Zur F„∂Rderung Der Angewandten Forschung Ev (DE)","Green transports",5,"pink",0.01
"Mahle International Gmbh (DE)","Air & Water pollution reduction",3,"grey",0.01
"Mahle International Gmbh (DE)","Advanced Sustainable Materials",1,"orange",0
"Vibracoustic Gmbh (DE)","Air & Water pollution reduction",1,"grey",0
"Valeo Systemes Thermiques-Ths (FR)","Green transports",12,"pink",0.04
"Xi'an Tgood Intelligent Charging Technology Co Ltd (CN)","Batteries",7,"red",0.02
"Xi'an Tgood Intelligent Charging Technology Co Ltd (CN)","Green transports",7,"pink",0.02
"Nissan Motor Co Ltd (JP)","Smart grids",4,"lightgreen",0.01
"Panasonic Intellectual Property Corporation Of America (US)","Blockchain",3,"purple",0.01
"Panasonic Intellectual Property Corporation Of America (US)","Cybersecurity",21,"yellow",0.06
"Panasonic Intellectual Property Corporation Of America (US)","Internet of things",10,"turquoise",0.03
"Mitsubishi Heavy Industries Compressor Corporation (JP)","Green transports",1,"pink",0
"Shindengen Electric Manufacturing Co Ltd (JP)","Solar energy",1,"green",0
"Shindengen Electric Manufacturing Co Ltd (JP)","Batteries",13,"red",0.04
"Shindengen Electric Manufacturing Co Ltd (JP)","Green transports",17,"pink",0.05
"Mitsubishi Jidosha Kogyo Kabushiki Kaisha (JP)","Autonomous vehicles",5,"cyan",0.01
"Kubota Corporation (JP)","Autonomous vehicles",24,"cyan",0.07
"Bellnix Co Ltd (JP)","Batteries",1,"red",0
"National University Corporation Saitama University (JP)","Batteries",1,"red",0
"Bellnix Co Ltd (JP)","Green transports",1,"pink",0
"National University Corporation Saitama University (JP)","Green transports",1,"pink",0
"Kuraray Co Ltd (JP)","Green transports",9,"pink",0.03
"Amyris Inc (US)","Green transports",3,"pink",0.01
"Tayama Shuichi (JP)","Cybersecurity",1,"yellow",0
"Image Co Ltd (JP)","Cybersecurity",1,"yellow",0
"Nichicon Corporation (JP)","Batteries",2,"red",0.01
"Nichicon Corporation (JP)","Green transports",2,"pink",0.01
"Nichicon Corporation (JP)","Smart grids",1,"lightgreen",0
"Nippon Steel Corporation (JP)","Advanced Sustainable Materials",4,"orange",0.01
"Intel Corporation (US)","Batteries",7,"red",0.02
"Intel Corporation (US)","Green transports",6,"pink",0.02
"Lg Electronics Inc (KR)","Smart grids",5,"lightgreen",0.01
"Lg Electronics Inc (KR)","Internet of things",16,"turquoise",0.05
"Khadeev Ravil Gafievich (RU)","Batteries",1,"red",0
"Khadeev Ravil Gafievich (RU)","Green transports",1,"pink",0
"Zhang Yulong (US)","Green transports",1,"pink",0
"Jin Liang (US)","Green transports",1,"pink",0
"Zhang Yulong (US)","Green buildings",1,"darkorange",0
"Jin Liang (US)","Green buildings",1,"darkorange",0
"Uatc Llc (US)","Autonomous vehicles",27,"cyan",0.08
"Wireless Advanced Vehicle Electrification (US)","Batteries",1,"red",0
"Wireless Advanced Vehicle Electrification (US)","Green transports",1,"pink",0
"Wireless Advanced Vehicle Electrification (US)","Internet of things",1,"turquoise",0
"Crown Equipment Corporation (US)","Artificial intelligence",1,"black",0
"Crown Equipment Corporation (US)","Augmented reality",3,"navyblue",0.01
"Gatekeeper Systems Inc (US)","Autonomous vehicles",1,"cyan",0
"Cta Acoustics Inc (US)","Advanced Sustainable Materials",1,"orange",0
"Kabushiki Kaisha Toshiba (JP)","Smart grids",3,"lightgreen",0.01
"Toshiba Infrastructure Systems & Solutions Corporation (JP)","Smart grids",2,"lightgreen",0.01
"Lee Bumhyung (KR)","Air & Water pollution reduction",1,"grey",0
"Krauss-Maffei Wegmann Gmbh & Co Kg (DE)","Augmented reality",1,"navyblue",0
"Lm Wp Patent Holding A/S (DK)","Wind energy",1,"violet",0
"Siemens Mobility Gmbh (DE)","Augmented reality",2,"navyblue",0.01
"Central Glass Company Limited (JP)","Advanced Sustainable Materials",10,"orange",0.03
"Abid Mohammed (MA)","Wind energy",1,"violet",0
"Abid Mohammed (MA)","Batteries",1,"red",0
"Abid Mohammed (MA)","Green transports",1,"pink",0
"Valeo Comfort And Driving Assistance (FR)","Solar energy",1,"green",0
"Alfazero Spa (IT)","Batteries",9,"red",0.03
"Alfazero Spa (IT)","Green transports",9,"pink",0.03
"Alfazero Spa (IT)","Smart grids",2,"lightgreen",0.01
"Agc Glass Company North America (US)","Advanced Sustainable Materials",1,"orange",0
"Quertech Ing„©Nierie (FR)","Advanced Sustainable Materials",1,"orange",0
"Agc Inc (JP)","Advanced Sustainable Materials",56,"orange",0.17
"Asahi Glass Co Ltd (JP)","Advanced Sustainable Materials",1,"orange",0
"W„§Rtsil„§ Finland Oy (FI)","Air & Water pollution reduction",3,"grey",0.01
"W„§Rtsil„§ Finland Oy (FI)","Biofuels",1,"brown",0
"W„§Rtsil„§ Finland Oy (FI)","Green transports",2,"pink",0.01
"Deka Products Limited Partnership (US)","Batteries",3,"red",0.01
"Deka Products Limited Partnership (US)","Green transports",2,"pink",0.01
"Deka Products Limited Partnership (US)","Autonomous vehicles",3,"cyan",0.01
"Qualcomm Incorporated (US)","Cybersecurity",5,"yellow",0.01
"Jaguar Land Rover Limited (UK)","Solar energy",1,"green",0
"Aktiebolaget Electrolux (SE)","Green buildings",1,"darkorange",0
"Lightmetrics Technologies Pvt Ltd (IN)","Augmented reality",1,"navyblue",0
"Sony Corporation (JP)","Solar energy",2,"green",0.01
"Sony Corporation (JP)","Smart grids",2,"lightgreen",0.01
"Vehicle Energy Japan Inc (JP)","Smart grids",1,"lightgreen",0
"Shenzhen Anshun Energy-Saving Technology Development Co Ltd (CN)","Solar energy",1,"green",0
"Shenzhen Anshun Energy-Saving Technology Development Co Ltd (CN)","Batteries",1,"red",0
"Shenzhen Anshun Energy-Saving Technology Development Co Ltd (CN)","Green transports",1,"pink",0
"Toyota Jidosha Kabushiki Kaisha (JP)","Advanced Sustainable Materials",4,"orange",0.01
"Toyoda Gosei Co Ltd (JP)","Advanced Sustainable Materials",2,"orange",0.01
"Konica Minolta Inc (JP)","Advanced Sustainable Materials",3,"orange",0.01
"Uebel Ryan (US)","Green transports",1,"pink",0
"Aisin Aw Co Ltd (JP)","Air & Water pollution reduction",2,"grey",0.01
"Volvo Construction Equipment Ab (SE)","Air & Water pollution reduction",1,"grey",0
"Xsolutions Sa (AR)","Advanced Sustainable Materials",1,"orange",0
"Sboro Julia Cristina (AR)","Advanced Sustainable Materials",1,"orange",0
"Telefonaktiebolaget Lm Ericsson (Publ) (SE)","Smart grids",1,"lightgreen",0
"Invertedpower Pty Ltd (AU)","Batteries",5,"red",0.01
"Invertedpower Pty Ltd (AU)","Green transports",4,"pink",0.01
"Power Systems Technology (Eegenco) Ltd (CA)","Batteries",1,"red",0
"Power Systems Technology (Eegenco) Ltd (CA)","Green transports",1,"pink",0
"Power Systems Technology (Eegenco) Ltd (CA)","Smart grids",1,"lightgreen",0
"Reliant Worldwide Plastics Llc (US)","Green transports",1,"pink",0
"Reliant Worldwide Plastics Llc (US)","Advanced Sustainable Materials",1,"orange",0
"Gm Global Technology Operations Llc (US)","Green transports",3,"pink",0.01
"Caterpillar Inc (US)","Air & Water pollution reduction",3,"grey",0.01
"Caterpillar Inc (US)","Biofuels",1,"brown",0
"Caterpillar Inc (US)","Green transports",3,"pink",0.01
"Yazaki Corporation (JP)","Batteries",8,"red",0.02
"Yazaki Corporation (JP)","Green transports",7,"pink",0.02
"Jaguar Land Rover Limited (UK)","Augmented reality",13,"navyblue",0.04
"Elringklinger Ag (DE)","Air & Water pollution reduction",3,"grey",0.01
"Qinetiq Limited (UK)","Green transports",1,"pink",0
"Verity Ag (CH)","Batteries",1,"red",0
"Verity Ag (CH)","Green transports",1,"pink",0
"Verity Ag (CH)","Autonomous vehicles",1,"cyan",0
"Dr Schneider Kunststoffwerke Gmbh (DE)","Air & Water pollution reduction",1,"grey",0
"Volkswagen Aktiengesellschaft (DE)","Artificial intelligence",12,"black",0.04
"Jaguar Land Rover Limited (UK)","Greenhouse gas capture",1,"darkyellow",0
"Jaguar Land Rover Limited (UK)","Green buildings",3,"darkorange",0.01
"Honey-Jones David (CA)","Waste management",1,"blue",0
"Gon„ßAlves Pinto √çCaro Roberto (BR)","Internet of things",1,"turquoise",0
"Tower-Sec Ltd (IL)","Cloud computing",1,"maroon",0
"Tower-Sec Ltd (IL)","Cybersecurity",1,"yellow",0
"Tower-Sec Ltd (IL)","Smart grids",1,"lightgreen",0
"Tower-Sec Ltd (IL)","Internet of things",1,"turquoise",0
"Qizhi Software (Beijing) Company Limited (CN)","Internet of things",1,"turquoise",0
"Beijing Qihoo Technology Company Limited (CN)","Internet of things",1,"turquoise",0
"Nissan Motor Co Ltd (JP)","Augmented reality",20,"navyblue",0.06
"Fuji Corporation (JP)","Batteries",7,"red",0.02
"Fuji Corporation (JP)","Green transports",6,"pink",0.02
"Mitsubishi Jidosha Kogyo Kabushiki Kaisha (JP)","Batteries",37,"red",0.11
"Mitsubishi Jidosha Kogyo Kabushiki Kaisha (JP)","Green transports",38,"pink",0.11
"Fujifilm Corporation (JP)","Augmented reality",5,"navyblue",0.01
"Honda Lock Mfg Co Ltd (JP)","Cybersecurity",1,"yellow",0
"Hitachi Astemo Ltd (JP)","Batteries",22,"red",0.07
"Hitachi Astemo Ltd (JP)","Green transports",29,"pink",0.09
"Aisin Aw Co Ltd (JP)","Batteries",30,"red",0.09
"Aisin Aw Co Ltd (JP)","Green transports",54,"pink",0.16
"Clarion Co Ltd (JP)","Artificial intelligence",4,"black",0.01
"Clarion Co Ltd (JP)","Augmented reality",12,"navyblue",0.04
"Ihi Corporation (JP)","Solar energy",1,"green",0
"Lee Sung Hoon (KR)","Batteries",1,"red",0
"Sumitomo Electric Industries Ltd (JP)","Autonomous vehicles",23,"cyan",0.07
"Autonetworks Technologies Ltd (JP)","Autonomous vehicles",15,"cyan",0.04
"Sumitomo Wiring Systems Ltd (JP)","Autonomous vehicles",15,"cyan",0.04
"Sumitomo Electric Industries Ltd (JP)","Blockchain",7,"purple",0.02
"Autonetworks Technologies Ltd (JP)","Blockchain",6,"purple",0.02
"Sumitomo Wiring Systems Ltd (JP)","Blockchain",6,"purple",0.02
"Sumitomo Electric Industries Ltd (JP)","Cybersecurity",29,"yellow",0.09
"Autonetworks Technologies Ltd (JP)","Cybersecurity",23,"yellow",0.07
"Sumitomo Wiring Systems Ltd (JP)","Cybersecurity",25,"yellow",0.07
"Sumitomo Electric Industries Ltd (JP)","Internet of things",45,"turquoise",0.13
"Autonetworks Technologies Ltd (JP)","Internet of things",33,"turquoise",0.1
"Sumitomo Wiring Systems Ltd (JP)","Internet of things",33,"turquoise",0.1
"Sumitomo Electric Industries Ltd (JP)","Cloud computing",23,"maroon",0.07
"Autonetworks Technologies Ltd (JP)","Cloud computing",13,"maroon",0.04
"Sumitomo Wiring Systems Ltd (JP)","Cloud computing",13,"maroon",0.04
"Scania Cv Ab (SE)","Batteries",36,"red",0.11
"Scania Cv Ab (SE)","Hydrogen",6,"lime",0.02
"Dainippon Printing Co Ltd (JP)","Advanced Sustainable Materials",2,"orange",0.01
"Manning Kerry (US)","Autonomous vehicles",1,"cyan",0
"Truemotion Inc (US)","Autonomous vehicles",1,"cyan",0
