"id","parent","value","color","share"
"Szarka Ede (HU)","Smart grids",1,"lightgreen",0
"Wang Yajuan (US)","Smart grids",2,"lightgreen",0.01
"Kim Younghun (US)","Smart grids",3,"lightgreen",0.01
"Solymosi Gabor (HU)","Smart grids",1,"lightgreen",0
"Yoo Ki Jo (KR)","Wind energy",1,"violet",0
"Yoon Sung Hyun (KR)","Wind energy",2,"violet",0.01
"Yoo Ki Jo (KR)","Solar energy",1,"green",0
"Yoon Sung Hyun (KR)","Solar energy",2,"green",0.01
"Yoo Ki Jo (KR)","Marine & hydro energy",1,"tan",0
"Yoon Sung Hyun (KR)","Marine & hydro energy",1,"tan",0
"Fundacion Instituto De Hidraulica Ambiental De Cantabria (ES)","Wind energy",1,"violet",0
"Fhecor Ingenieros Consultores Sa (ES)","Wind energy",1,"violet",0
"Universidad De Cantabria (ES)","Wind energy",1,"violet",0
"Hero Power Technology Corporation (TW)","Wind energy",2,"violet",0.01
"Hero Power Technology Corporation (TW)","Solar energy",2,"green",0.01
"Differential Dynamics Corporation (US)","Wind energy",1,"violet",0
"Differential Dynamics Corporation (US)","Marine & hydro energy",1,"tan",0
"Polytech Wind Power Technology Germany Gmbh (DE)","Artificial intelligence",2,"black",0.01
"Belt Generators Ivs (DK)","Wind energy",1,"violet",0
"Ozturk Atilla (TR)","Solar energy",1,"green",0
"De Marco Paolo Fabrizio (IT)","Wind energy",1,"violet",0
"Windcity Srl (IT)","Wind energy",1,"violet",0
"Green Wave Power Systems Llc (US)","Wind energy",1,"violet",0
"Green Wave Power Systems Llc (US)","Batteries",1,"red",0
"Green Wave Power Systems Llc (US)","Other energy storage",1,"magenta",0
"Prosto Wind Power (US)","Wind energy",1,"violet",0
"Lancium Llc (US)","Cloud computing",1,"maroon",0
"Solstice Industries Pty Ltd (AU)","Wind energy",1,"violet",0
"Solstice Industries Pty Ltd (AU)","Solar energy",1,"green",0
"Solstice Industries Pty Ltd (AU)","Batteries",1,"red",0
"Solstice Industries Pty Ltd (AU)","Green transports",1,"pink",0
"Hove A/S (DK)","Autonomous vehicles",1,"cyan",0
"Tulino Research&Partners Ltd (UK)","Wind energy",1,"violet",0
"Tulino Rosario Rocco (UK)","Wind energy",1,"violet",0
"Tulino Research&Partners Ltd (UK)","Solar energy",1,"green",0
"Tulino Rosario Rocco (UK)","Solar energy",1,"green",0
"V3 Technologies Llc (US)","Wind energy",1,"violet",0
"V3 Technologies Llc (US)","Solar energy",1,"green",0
"Modvion Ab (SE)","Wind energy",2,"violet",0.01
"Modvion Ab (SE)","Advanced Sustainable Materials",2,"orange",0.01
"Kiritz Alexander (US)","Wind energy",1,"violet",0
"Kiritz Alexander (US)","Solar energy",1,"green",0
"Kiritz Alexander (US)","Batteries",1,"red",0
"Kiritz Alexander (US)","Smart grids",1,"lightgreen",0
"Lago Tubet Antonio Antonio (ES)","Air & Water pollution reduction",1,"grey",0
"Lago Tubet Antonio Antonio (ES)","Wind energy",1,"violet",0
"Lago Tubet Antonio Antonio (ES)","Green buildings",1,"darkorange",0
"Gichunts Tigran (US)","Wind energy",1,"violet",0
"Galstyan Viktor (AM)","Wind energy",1,"violet",0
"Gichunts Tigran (US)","Solar energy",1,"green",0
"Galstyan Viktor (AM)","Solar energy",1,"green",0
"Dalian University Of Technology (CN)","Smart grids",3,"lightgreen",0.01
"Dragonas Haralambos Theodoros (US)","Wind energy",1,"violet",0
"Dragonas Haralambos Theodoros (US)","Solar energy",1,"green",0
"Dragonas Haralambos Theodoros (US)","Batteries",1,"red",0
"Dragonas Haralambos Theodoros (US)","Other energy storage",1,"magenta",0
"Windnovation Engineering Solutions Gmbh (DE)","Wind energy",1,"violet",0
"Chitravelu Veeramani (IN)","Wind energy",1,"violet",0
"Qingdao University Of Technology (CN)","Wind energy",1,"violet",0
"Qingdao University Of Technology (CN)","Solar energy",2,"green",0.01
"Luo Conggui (CN)","Wind energy",1,"violet",0
"Zheng Xiaoyan (CN)","Wind energy",1,"violet",0
"Luo Conggui (CN)","Solar energy",1,"green",0
"Zheng Xiaoyan (CN)","Solar energy",1,"green",0
"Magelec Propulsion Ltd (CN)","Wind energy",1,"violet",0
"Kucic Joseph (US)","Wind energy",1,"violet",0
"Weng Zhen-Guo (TW)","Wind energy",1,"violet",0
"Weng Zhen-Guo (TW)","Marine & hydro energy",1,"tan",0
"Gong Shuiming (CN)","Wind energy",1,"violet",0
"Kim Jaeho (CN)","Wind energy",1,"violet",0
"Gong Shuiming (CN)","Solar energy",1,"green",0
"Kim Jaeho (CN)","Solar energy",1,"green",0
"Gong Shuiming (CN)","Batteries",1,"red",0
"Kim Jaeho (CN)","Batteries",1,"red",0
"Gong Shuiming (CN)","Other energy storage",1,"magenta",0
"Kim Jaeho (CN)","Other energy storage",1,"magenta",0
"Sauchyn Robert David (CA)","Wind energy",1,"violet",0
"Sauchyn Robert David (CA)","Marine & hydro energy",1,"tan",0
"Enbw Energie Baden-W„úrttemberg Ag (DE)","Wind energy",1,"violet",0
"Hydrostor Inc (CA)","Marine & hydro energy",1,"tan",0
"The Chugoku Electric Power Co Inc (JP)","Marine & hydro energy",13,"tan",0.04
"Aw-Energy Oy (FI)","Wind energy",1,"violet",0
"Aw-Energy Oy (FI)","Marine & hydro energy",6,"tan",0.02
"Reznik Benyamin Ehud Yakovlevych (UA)","Wind energy",1,"violet",0
"Reznik Benyamin Ehud Yakovlevych (UA)","Solar energy",1,"green",0
"Reznik Benyamin Ehud Yakovlevych (UA)","Green buildings",1,"darkorange",0
"Lakhani Meet (IN)","Wind energy",1,"violet",0
"Gupta Avinash (IN)","Wind energy",1,"violet",0
"Oak Raj (IN)","Wind energy",1,"violet",0
"Chea Bongchul (KR)","Wind energy",1,"violet",0
"Y„úksel M„ºCahit Mehmet Ali (TR)","Wind energy",1,"violet",0
"Y„úksel M„ºCahit Mehmet Ali (TR)","Solar energy",1,"green",0
"Y„úksel M„ºCahit Mehmet Ali (TR)","Green transports",1,"pink",0
"Northeastern University (US)","Wind energy",3,"violet",0.01
"Wang Mingyi (CN)","Wind energy",1,"violet",0
"Wang Mingyi (CN)","Solar energy",1,"green",0
"University Of Malta (MT)","Wind energy",1,"violet",0
"University Of Malta (MT)","Nuclear energy",1,"white",0
"Chennupati Siva Raghuram Prasad (DE)","Wind energy",1,"violet",0
"Chennupati Siva Raghuram Prasad (DE)","Marine & hydro energy",1,"tan",0
"Power Curve Aps (DK)","Wind energy",1,"violet",0
"Ventus Engineering Gmbh (AT)","Artificial intelligence",1,"black",0
"Wi Niewski Jan (PL)","Wind energy",1,"violet",0
"Mm Composite A/S (DK)","Wind energy",3,"violet",0.01
"Yoon Sung Hyun (KR)","Batteries",1,"red",0
"Yoon Sung Hyun (KR)","Other energy storage",1,"magenta",0
"Mm Composite A/S (DK)","Advanced Sustainable Materials",1,"orange",0
"Enginuity Power Systems (US)","Air & Water pollution reduction",1,"grey",0
"Enginuity Power Systems (US)","Wind energy",1,"violet",0
"Enginuity Power Systems (US)","Solar energy",1,"green",0
"Enginuity Power Systems (US)","Green transports",1,"pink",0
"Enginuity Power Systems (US)","Green buildings",1,"darkorange",0
"21st Century Wind Inc (US)","Wind energy",1,"violet",0
"21st Century Wind Inc (US)","Solar energy",1,"green",0
"Jenesis International Inc (US)","Wind energy",2,"violet",0.01
"Jenesis International Inc (US)","Solar energy",2,"green",0.01
"Jenesis International Inc (US)","Batteries",2,"red",0.01
"1gen Ltd (UK)","Wind energy",2,"violet",0.01
"Al-Yagon Yossi (IL)","Wind energy",1,"violet",0
"Lee Jom-Shik (KR)","Wind energy",1,"violet",0
"Lee Jom-Shik (KR)","Solar energy",1,"green",0
"Innovbot Llc (US)","Wind energy",1,"violet",0
"Research Foundation Of The City University Of New (US)","Wind energy",1,"violet",0
"Lancium Llc (US)","Green transports",1,"pink",0
"P E Concepts Gmbh (DE)","Wind energy",1,"violet",0
"Aker Solutions As (NO)","Solar energy",1,"green",0
"Aker Solutions As (NO)","Smart grids",1,"lightgreen",0
"Tangshan Harbin Ship Technology Co Ltd (CN)","Wind energy",1,"violet",0
"Tangshan Hydrience Marine Technology Co Ltd (CN)","Wind energy",1,"violet",0
"Tangshan Harbin Ship Technology Co Ltd (CN)","Solar energy",4,"green",0.01
"Tangshan Hydrience Marine Technology Co Ltd (CN)","Solar energy",3,"green",0.01
"Blue-Wind As (NO)","Wind energy",2,"violet",0.01
"Blue-Wind As (NO)","Solar energy",1,"green",0
"Park Jun Kyu (KR)","Wind energy",1,"violet",0
"Liu Jinguo (CN)","Wind energy",1,"violet",0
"Liu Jinguo (CN)","Solar energy",1,"green",0
"Liu Jinguo (CN)","Batteries",1,"red",0
"Liu Jinguo (CN)","Green transports",1,"pink",0
"Schaeffler Technologies Ag&Co Kg (DE)","Wind energy",1,"violet",0
"Enverti Sp Z Oo (PL)","Wind energy",1,"violet",0
"Sahni Ranbir S (US)","Wind energy",1,"violet",0
"Rahai Hamid R (US)","Wind energy",1,"violet",0
"Sahni Ranbir S (US)","Green transports",1,"pink",0
"Rahai Hamid R (US)","Green transports",1,"pink",0
"Schunk Carbon Technology Gmbh (AT)","Wind energy",1,"violet",0
"Licht Thomas (DE)","Wind energy",1,"violet",0
"Licht Thomas (DE)","Solar energy",1,"green",0
"Licht Thomas (DE)","Green buildings",1,"darkorange",0
"Liang He (CN)","Air & Water pollution reduction",1,"grey",0
"Liang He (CN)","Water related adaptation technologies",1,"indigo",0
"Liang He (CN)","Wind energy",1,"violet",0
"Liang He (CN)","Solar energy",1,"green",0
"Liang He (CN)","Recycling technologies",1,"darkgreen",0
"Powerxpro Llc (US)","Wind energy",1,"violet",0
"Powerxpro Llc (US)","Solar energy",1,"green",0
"Powerxpro Llc (US)","Batteries",1,"red",0
"Powerxpro Llc (US)","Other energy storage",1,"magenta",0
"Powerxpro Llc (US)","Smart grids",1,"lightgreen",0
"Keba Industrial Automation Germany Gmbh (DE)","Wind energy",1,"violet",0
"Zollern Gleitlagertechnologie Gmbh&Co Kg (DE)","Wind energy",1,"violet",0
"Phoenix Ii A/S (DK)","Wind energy",2,"violet",0.01
"Azadi Yazdi Ehsan (IR)","Wind energy",1,"violet",0
"Azadi Yazdi Ehsan (IR)","Solar energy",1,"green",0
"Tarasenko Andrei Petrovych (UA)","Wind energy",1,"violet",0
"Boiko Valentin Vasilevitch (RU)","Wind energy",1,"violet",0
"Chufistov Sergey Viktorovitch (RU)","Wind energy",1,"violet",0
"Kriulin Yurii Valentinovitch (RU)","Wind energy",1,"violet",0
"Boiko Valentin Vasilevitch (RU)","Solar energy",1,"green",0
"Chufistov Sergey Viktorovitch (RU)","Solar energy",1,"green",0
"Kriulin Yurii Valentinovitch (RU)","Solar energy",1,"green",0
"Shanghai Electric Wind Power Group Co Ltd (CN)","Wind energy",3,"violet",0.01
"Chang Dai Hyun (KR)","Wind energy",2,"violet",0.01
"Chang Dai Hyun (KR)","Solar energy",1,"green",0
"Hitachi Ltd (JP)","Efficient power & combustion",6,"beige",0.02
"Seo Jae Won (KR)","Wind energy",1,"violet",0
"Seo Jae Won (KR)","Solar energy",1,"green",0
"Seo Jae Won (KR)","Biofuels",1,"brown",0
"Kim Jong Keun (KR)","Solar energy",1,"green",0
"Budinsk‚¨ Ubom„≠r (SK)","Wind energy",1,"violet",0
"Zhejiang University (CN)","Solar energy",8,"green",0.02
"Shanghai Electric Wind Power Group Co Ltd (CN)","Solar energy",1,"green",0
"Qi Yongwei (CN)","Wind energy",1,"violet",0
"Mathers Hydraulics Technologies Pty Ltd (AU)","Wind energy",1,"violet",0
"Mathers Hydraulics Technologies Pty Ltd (AU)","Solar energy",1,"green",0
"Mathers Hydraulics Technologies Pty Ltd (AU)","Marine & hydro energy",1,"tan",0
"Suyama Koji (JP)","Wind energy",1,"violet",0
"Sea & Sky Techlab Co Ltd (KR)","Wind energy",1,"violet",0
"Envision Energy Co Ltd (CN)","Advanced Sustainable Materials",2,"orange",0.01
"Suhin Vladimir Stepanovich (UA)","Wind energy",1,"violet",0
"Chernobay Irina Vladimirovna (UA)","Wind energy",1,"violet",0
"Kalichava Genadiy Tamazievich (UA)","Wind energy",1,"violet",0
"Suhin Vladimir Stepanovich (UA)","Green buildings",1,"darkorange",0
"Chernobay Irina Vladimirovna (UA)","Green buildings",1,"darkorange",0
"Kalichava Genadiy Tamazievich (UA)","Green buildings",1,"darkorange",0
"Cummings Michael Scot (US)","Wind energy",2,"violet",0.01
"Cummings Michael Scot (US)","Solar energy",2,"green",0.01
"Cummings Michael Scot (US)","Marine & hydro energy",1,"tan",0
"Subsea 7 Norway As (NO)","Marine & hydro energy",4,"tan",0.01
"Subsea 7 Norway As (NO)","Batteries",4,"red",0.01
"Subsea 7 Norway As (NO)","Other energy storage",4,"magenta",0.01
"Tsinghua Shenzhen International Graduate School (CN)","Wind energy",1,"violet",0
"Tsinghua Shenzhen International Graduate School (CN)","Solar energy",1,"green",0
"Kwangwoon University Industry-Academic Collaborati (KR)","Wind energy",1,"violet",0
"Alsadun Taleb Maha (SA)","Wind energy",1,"violet",0
"Alsadun Taleb Maha (SA)","Solar energy",1,"green",0
"Alsadun Taleb Maha (SA)","Green buildings",1,"darkorange",0
"Rwe Renewables Gmbh (DE)","Efficient power & combustion",1,"beige",0
"Rwe Renewables Gmbh (DE)","Batteries",1,"red",0
"Trelleborg Retford Limited (UK)","Wind energy",1,"violet",0
"Hayden Paul (US)","Wind energy",1,"violet",0
"Hayden Paul (US)","Green transports",1,"pink",0
"Blade Dynamics Limited (UK)","Green transports",1,"pink",0
"Osaka University (JP)","Wind energy",2,"violet",0.01
"Kanazawa Institute Of Technology (JP)","Wind energy",2,"violet",0.01
"Liu Guang Rong (CA)","Wind energy",1,"violet",0
"Yoozbashizdeh Mahdi (US)","Wind energy",1,"violet",0
"Khoshnevis Berok (US)","Wind energy",1,"violet",0
"Montgomery Travaughn (US)","Wind energy",1,"violet",0
"Sahni Ranbir (US)","Wind energy",1,"violet",0
"Wahlstrom Aaron (US)","Wind energy",1,"violet",0
"Cook Nigel P (US)","Wind energy",1,"violet",0
"Cook Nigel P (US)","Solar energy",1,"green",0
"Cook Nigel P (US)","Green buildings",1,"darkorange",0
"Seruntine Nicholas (US)","Wind energy",1,"violet",0
"Wang Weibi (CN)","Wind energy",1,"violet",0
"Wang Weibi (CN)","Solar energy",1,"green",0
"Leung Chi Lam (SG)","Wind energy",1,"violet",0
"Leung Chi Lam (SG)","Solar energy",1,"green",0
"Leung Chi Lam (SG)","Biofuels",1,"brown",0
"Jupiter Bach A/S (DK)","Green buildings",4,"darkorange",0.01
"Oceanergy Ag (DE)","Solar energy",1,"green",0
"Oceanergy Ag (DE)","Hydrogen",1,"lime",0
"Oceanergy Ag (DE)","Green transports",1,"pink",0
"Oceanergy Ag (DE)","Autonomous vehicles",1,"cyan",0
"Vestas Wind Systems A/S (DK)","Hydrogen",1,"lime",0
"√ÜGir Harvest As (NO)","Wind energy",1,"violet",0
"Toshiba Energy Systems&Solutions Corporation (JP)","Wind energy",1,"violet",0
"Miller Bernhard (DE)","Wind energy",1,"violet",0
"Technische Universiteit Delft (NL)","Wind energy",1,"violet",0
"Cognitivebusiness Ltd (UK)","Wind energy",1,"violet",0
"Cognitivebusiness Ltd (UK)","Marine & hydro energy",1,"tan",0
"Cognitivebusiness Ltd (UK)","Artificial intelligence",1,"black",0
"Zeng Jie (CN)","Wind energy",1,"violet",0
"Guangzhou Yatu New Energy Technology Co Ltd (CN)","Green buildings",2,"darkorange",0.01
"Landau Mykhailo (UA)","Wind energy",1,"violet",0
"Principle Power Inc (US)","Wind energy",1,"violet",0
"Principle Power Inc (US)","Solar energy",1,"green",0
"Walter Stauffenberg Gmbh&Co Kg (DE)","Wind energy",1,"violet",0
"Guangdong Unlimited Power Co Ltd (CN)","Wind energy",1,"violet",0
"Guangdong Unlimited Power Co Ltd (CN)","Smart grids",1,"lightgreen",0
"Bendix Horst (DE)","Wind energy",1,"violet",0
"Siemens Gamesa Renewable Energy Gmbh&Co Kg (DE)","Wind energy",1,"violet",0
"Siemens Gamesa Renewable Energy Gmbh&Co Kg (DE)","Solar energy",2,"green",0.01
"Siemens Gamesa Renewable Energy Gmbh&Co Kg (DE)","Efficient power & combustion",2,"beige",0.01
"Siemens Gamesa Renewable Energy Gmbh&Co Kg (DE)","Batteries",2,"red",0.01
"Siemens Gamesa Renewable Energy Gmbh&Co Kg (DE)","Hydrogen",2,"lime",0.01
"Siemens Gamesa Renewable Energy Gmbh&Co Kg (DE)","Green buildings",1,"darkorange",0
"Siemens Gamesa Renewable Energy Gmbh&Co Kg (DE)","Smart grids",1,"lightgreen",0
"Salimi Amir (US)","Wind energy",1,"violet",0
"Raine Christopher (US)","Wind energy",1,"violet",0
"Kose Cevdet (TR)","Water related adaptation technologies",1,"indigo",0
"Gumuskaya Hayrettin (TR)","Water related adaptation technologies",1,"indigo",0
"Kose Cevdet (TR)","Wind energy",1,"violet",0
"Gumuskaya Hayrettin (TR)","Wind energy",1,"violet",0
"Kose Cevdet (TR)","Solar energy",1,"green",0
"Gumuskaya Hayrettin (TR)","Solar energy",1,"green",0
"Vigdorchikov Oleg Valentinovich (RU)","Water related adaptation technologies",1,"indigo",0
"Serebryakov Rudolf Anatolevich (RU)","Water related adaptation technologies",1,"indigo",0
"Vigdorchikov Oleg Valentinovich (RU)","Wind energy",1,"violet",0
"Serebryakov Rudolf Anatolevich (RU)","Wind energy",1,"violet",0
"Vigdorchikov Oleg Valentinovich (RU)","Solar energy",1,"green",0
"Serebryakov Rudolf Anatolevich (RU)","Solar energy",1,"green",0
"National Technology&Engineering Solutions Of Sandi (US)","Wind energy",1,"violet",0
"National Institute Of Advanced Industrial Science (JP)","Green buildings",1,"darkorange",0
"Tibet Fuding Industrial Co Ltd (CN)","Wind energy",2,"violet",0.01
"Tibet Fuding Industrial Co Ltd (CN)","Solar energy",4,"green",0.01
"Schukin Igor Aleksandrovich (RU)","Wind energy",1,"violet",0
"Officine Meccaniche Zema (IT)","Wind energy",1,"violet",0
"Universita' Della Calabria (IT)","Wind energy",1,"violet",0
"Officine Meccaniche Zema (IT)","Marine & hydro energy",1,"tan",0
"Universita' Della Calabria (IT)","Marine & hydro energy",1,"tan",0
"Wang Zhenduo (CN)","Wind energy",1,"violet",0
"Wang Zhenduo (CN)","Solar energy",1,"green",0
"Wang Zhenduo (CN)","Biofuels",1,"brown",0
"Wang Zhenduo (CN)","Batteries",1,"red",0
"Wang Zhenduo (CN)","Other energy storage",1,"magenta",0
"Deans Co Ltd (KR)","Wind energy",1,"violet",0
"Deans Co Ltd (KR)","Solar energy",1,"green",0
"Newtech As (NO)","Wind energy",1,"violet",0
"Keramat Siavash Nemat (IR)","Wind energy",1,"violet",0
"Najafi Gholamhassan (IR)","Wind energy",1,"violet",0
"Ghobadian Barat (IR)","Wind energy",1,"violet",0
"Mashhadgarme Neda (IR)","Wind energy",1,"violet",0
"Ramde Roar (NO)","Wind energy",1,"violet",0
"Pang Lejun (CN)","Wind energy",1,"violet",0
"Pang Lejun (CN)","Solar energy",1,"green",0
"Pang Lejun (CN)","Green buildings",1,"darkorange",0
"Effipower Sas (FR)","Wind energy",1,"violet",0
"Effipower Sas (FR)","Marine & hydro energy",1,"tan",0
"In Wind Energy Solutions Sl (ES)","Wind energy",1,"violet",0
"Global Energy Interconnection Research Institute C (CN)","Wind energy",1,"violet",0
"Global Energy Interconnection Research Institute C (CN)","Smart grids",1,"lightgreen",0
"Buktukov Nikolai Sadvakasovich (KZ)","Wind energy",1,"violet",0
"Sinani Maksim Alfredovich (RU)","Wind energy",1,"violet",0
"Sinani Maksim Alfredovich (RU)","Green buildings",1,"darkorange",0
"Key Arsalan Arash (IR)","Wind energy",1,"violet",0
"Key Arsalan Arash (IR)","Solar energy",1,"green",0
"Key Arsalan Arash (IR)","Green buildings",1,"darkorange",0
"China University Of Petroleum (East China) (CN)","Wind energy",1,"violet",0
"Zhou Lianhui (CN)","Wind energy",1,"violet",0
"Zhou Lianhui (CN)","Solar energy",1,"green",0
"Zhou Lianhui (CN)","Batteries",1,"red",0
"Zhou Lianhui (CN)","Other energy storage",1,"magenta",0
"Zhou Lianhui (CN)","Hydrogen",1,"lime",0
"Zhou Lianhui (CN)","Smart grids",1,"lightgreen",0
"Perumala Corporation (US)","Wind energy",1,"violet",0
"Perumala Corporation (US)","Solar energy",2,"green",0.01
"Perumala Corporation (US)","Batteries",1,"red",0
"Perumala Corporation (US)","Green transports",1,"pink",0
"Pisharodi Madhavan (US)","Wind energy",1,"violet",0
"Pisharodi Madhavan (US)","Solar energy",1,"green",0
"Pisharodi Madhavan (US)","Batteries",1,"red",0
"Pisharodi Madhavan (US)","Green transports",1,"pink",0
"Aquantis Inc (US)","Wind energy",1,"violet",0
"Northeastern University (CN)","Wind energy",3,"violet",0.01
"Tibet Fuding Industrial Co Ltd (CN)","Batteries",1,"red",0
"Tibet Fuding Industrial Co Ltd (CN)","Green buildings",1,"darkorange",0
"Minebea Mitsumi Inc (JP)","Wind energy",1,"violet",0
"Minebea Mitsumi Inc (JP)","Solar energy",1,"green",0
"Minebea Mitsumi Inc (JP)","Batteries",1,"red",0
"Minebea Mitsumi Inc (JP)","Green transports",1,"pink",0
"Mi Jianjun (CN)","Wind energy",2,"violet",0.01
"Mi Jianjun (CN)","Green buildings",1,"darkorange",0
"Lee Yoon Won (KR)","Wind energy",1,"violet",0
"Lee Yoon Won (KR)","Solar energy",1,"green",0
"Lee Yoon Won (KR)","Batteries",1,"red",0
"Lee Yoon Won (KR)","Internet of things",1,"turquoise",0
"Lockheed Martin Corporation (US)","Wind energy",1,"violet",0
"Lockheed Martin Corporation (US)","Marine & hydro energy",4,"tan",0.01
"Wang Guoqiang (CN)","Wind energy",1,"violet",0
"Wang Guoqiang (CN)","Solar energy",1,"green",0
"Bayaliev Omir Karimovitch (KZ)","Wind energy",1,"violet",0
"Mi Jianjun (CN)","Solar energy",1,"green",0
"Marinvent Corporation (CA)","Wind energy",1,"violet",0
"Ace E T (Engineering Technology) (KR)","Wind energy",1,"violet",0
"Xemc Windpower Co Ltd (CN)","Wind energy",2,"violet",0.01
"Aerospark Fze (AE)","Wind energy",1,"violet",0
"Firovi Sa (ES)","Wind energy",1,"violet",0
"Firovi Sa (ES)","Marine & hydro energy",1,"tan",0
"Escher Martins Vitor (BR)","Wind energy",1,"violet",0
"Escher Martins Vitor (BR)","Solar energy",1,"green",0
"Nanjing Hongguang Environmental Protection Technol (CN)","Wind energy",1,"violet",0
"Nanjing Hongguang Environmental Protection Technol (CN)","Solar energy",1,"green",0
"Nanjing Hongguang Environmental Protection Technol (CN)","Batteries",1,"red",0
"Nanjing Hongguang Environmental Protection Technol (CN)","Internet of things",1,"turquoise",0
"Hamilton William Larry (US)","Wind energy",1,"violet",0
"Hsieh Yu-Kun (TW)","Wind energy",1,"violet",0
"Lg Energy Solution Ltd (KR)","Wind energy",1,"violet",0
"Lg Energy Solution Ltd (KR)","Solar energy",6,"green",0.02
"Lg Energy Solution Ltd (KR)","Batteries",6,"red",0.02
"Lg Energy Solution Ltd (KR)","Green transports",2,"pink",0.01
"Zsm Holdings Llc (US)","Wind energy",2,"violet",0.01
"Parker James R (US)","Wind energy",1,"violet",0
"Parker James R (US)","Solar energy",1,"green",0
"Parker James R (US)","Green transports",1,"pink",0
"Parker James R (US)","Green buildings",1,"darkorange",0
"Central South University (CN)","Wind energy",1,"violet",0
"Central South University (CN)","Efficient power & combustion",1,"beige",0
"Central South University (CN)","Smart grids",1,"lightgreen",0
"Schell Kristen R (US)","Wind energy",1,"violet",0
"Arrieta-Prieto Mario (CO)","Wind energy",1,"violet",0
"Schell Kristen R (US)","Efficient power & combustion",1,"beige",0
"Arrieta-Prieto Mario (CO)","Efficient power & combustion",1,"beige",0
"Schell Kristen R (US)","Smart grids",1,"lightgreen",0
"Arrieta-Prieto Mario (CO)","Smart grids",1,"lightgreen",0
"Wolong Electric Group Co Ltd (CN)","Wind energy",1,"violet",0
"Chang Joo Young (KR)","Wind energy",1,"violet",0
"Kim Chang Soon (KR)","Wind energy",1,"violet",0
"Chang Joo Young (KR)","Solar energy",1,"green",0
"Kim Chang Soon (KR)","Solar energy",1,"green",0
"Albayrak Ozkan (TR)","Wind energy",1,"violet",0
"Albayrak Ozkan (TR)","Solar energy",1,"green",0
"Albayrak Ozkan (TR)","Batteries",1,"red",0
"Albayrak Ozkan (TR)","Green transports",1,"pink",0
"Lee Yonggyu (KR)","Wind energy",1,"violet",0
"Lee Yonggyu (KR)","Solar energy",1,"green",0
"Lee Yonggyu (KR)","Green buildings",1,"darkorange",0
"Shin Sangbong (KR)","Wind energy",1,"violet",0
"Xu Wenhe (CN)","Wind energy",1,"violet",0
"Xu Wenhe (CN)","Marine & hydro energy",1,"tan",0
"The Aes Corporation (US)","Wind energy",1,"violet",0
"Shikoku Ga Co Ltd (JP)","Wind energy",1,"violet",0
"Thorson Ivar Lee (US)","Wind energy",1,"violet",0
"Place Daniel William (US)","Wind energy",1,"violet",0
"Thorson Ivar Lee (US)","Solar energy",1,"green",0
"Place Daniel William (US)","Solar energy",1,"green",0
"Thorson Ivar Lee (US)","Marine & hydro energy",1,"tan",0
"Place Daniel William (US)","Marine & hydro energy",2,"tan",0.01
"Sheldon-Coulson Garth Alexander (US)","Smart grids",2,"lightgreen",0.01
"Thorson Ivar Lee (US)","Smart grids",1,"lightgreen",0
"Moffat Brian Lee (US)","Smart grids",2,"lightgreen",0.01
"Place Daniel William (US)","Smart grids",1,"lightgreen",0
"Finnell Alfred (US)","Wind energy",1,"violet",0
"Finnell Alfred (US)","Solar energy",1,"green",0
"Abe Rikiya (JP)","Wind energy",1,"violet",0
"Abe Rikiya (JP)","Marine & hydro energy",1,"tan",0
"Northwestern Polytechnical University (CN)","Wind energy",2,"violet",0.01
"Ningbo Institute Of Northwestern Polytechnical Uni (CN)","Wind energy",2,"violet",0.01
"Northwestern Polytechnical University (CN)","Solar energy",1,"green",0
"Ningbo Institute Of Northwestern Polytechnical Uni (CN)","Solar energy",1,"green",0
"Sheyang Envision Energy Co Ltd (CN)","Wind energy",1,"violet",0
"Shanghai Maritime University (CN)","Artificial intelligence",1,"black",0
"Yi Qingyun (CN)","Wind energy",1,"violet",0
"Yi Qingyun (CN)","Solar energy",2,"green",0.01
"Zhang Yue (CN)","Wind energy",1,"violet",0
"Obschestvo S Ogranichennoj Otvetstvennost'yu Anter (RU)","Wind energy",2,"violet",0.01
"Rufius Oy (FI)","Wind energy",2,"violet",0.01
"Obschestvo S Ogranichennoj Otvetstvennost'yu Anter (RU)","Green buildings",2,"darkorange",0.01
"Rufius Oy (FI)","Green buildings",2,"darkorange",0.01
"Obschestvo S Ogranichennoj Otvetstvennost'yu Anter (RU)","Solar energy",1,"green",0
"Rufius Oy (FI)","Solar energy",1,"green",0
"Xinjiang Goldwind Science&Technology Co Ltd (CN)","Air & Water pollution reduction",1,"grey",0
"Sun Yat-Sen University (CN)","Wind energy",1,"violet",0
"Sun Yat-Sen University (CN)","Solar energy",8,"green",0.02
"Sun Yat-Sen University (CN)","Marine & hydro energy",1,"tan",0
"Sun Yat-Sen University (CN)","Hydrogen",1,"lime",0
"Jung Hi Joo (KR)","Wind energy",1,"violet",0
"Jung Hi Joo (KR)","Solar energy",1,"green",0
"Jung Hi Joo (KR)","Batteries",1,"red",0
"Jung Hi Joo (KR)","Green transports",1,"pink",0
"Jung Hi Joo (KR)","Green buildings",1,"darkorange",0
"Beijing Goldwind Science&Creation Windpower Equipm (CN)","Green buildings",1,"darkorange",0
"Beijing Goldwind Science&Creation Windpower Equipm (CN)","Smart grids",1,"lightgreen",0
"Economical Energy Pty Ltd (AU)","Wind energy",1,"violet",0
